CAN Message; 0x39:0f323b8982d291a1
Timestamp;Amplitude
1739209799.1600044;-31.141103565318893
1739209799.160011;-28.21854285175415
1739209799.1600177;-29.438486411369354
1739209799.1600244;-45.120503652039325
1739209799.1600313;-38.13080360867914
1739209799.160038;-28.58837851428586
1739209799.1600447;-38.13080360867914
1739209799.1600513;-32.816014438256545
1739209799.160058;-28.992665084841942
1739209799.160065;-38.13080360867914
1739209799.1600716;-30.49652367304973
1739209799.1600783;-25.826314394896354
1739209799.160085;-33.981070128970956
1739209799.1600919;-38.13080360867914
1739209799.1600986;-38.13080360867914
1739209799.1601052;-38.13080360867914
1739209799.160112;-38.13080360867914
1739209799.1601186;-38.13080360867914
1739209799.1601255;-45.120503652039325
1739209799.1601322;-38.13080360867914
1739209799.1601388;-26.487275050834715
1739209799.1601455;-27.8777449560314
1739209799.1601522;-28.58837851428586
1739209799.160159;-25.252786309376837
1739209799.1601658;-38.13080360867914
1739209799.1601725;-38.13080360867914
1739209799.1601791;-38.13080360867914
1739209799.1601858;-29.438486411369333
1739209799.1601927;-28.992665084841942
1739209799.1601994;-38.13080360867914
1739209799.160206;-33.981070128970956
1739209799.1602128;-38.13080360867914
1739209799.1602194;-38.13080360867914
1739209799.1602263;-45.120503652039325
1739209799.160233;-45.120503652039325
1739209799.1602397;-38.13080360867914
1739209799.1602464;-38.13080360867914
1739209799.160253;-38.13080360867914
1739209799.16026;-29.438486411369333
1739209799.1602666;-32.816014438256545
1739209799.1602733;-38.13080360867914
1739209799.16028;-38.13080360867914
1739209799.1602867;-38.13080360867914
1739209799.1602936;-38.13080360867914
1739209799.1603003;-45.120503652039325
1739209799.160307;-38.13080360867914
1739209799.1603136;-45.120503652039325
1739209799.1603203;-45.120503652039325
1739209799.1603272;-45.120503652039325
1739209799.1603339;-45.120503652039325
1739209799.1603405;-35.57807855764607
1739209799.1603472;-38.13080360867914
1739209799.160354;-45.120503652039325
1739209799.1603608;-33.981070128970906
1739209799.1603675;-45.120503652039325
1739209799.1603742;-45.120503652039325
1739209799.1603808;-35.57807855764607
1739209799.1603875;-38.13080360867914
1739209799.1603944;-45.120503652039325
1739209799.160401;-38.13080360867914
1739209799.1604078;-38.13080360867914
1739209799.1604145;-45.120503652039325
1739209799.1604214;-32.816014438256545
1739209799.160428;-35.57807855764607
1739209799.1604347;-38.13080360867914
1739209799.1604414;-38.13080360867914
1739209799.160448;-35.57807855764607
1739209799.160455;-33.981070128970906
1739209799.1604617;-45.120503652039325
1739209799.1604683;-45.120503652039325
1739209799.160475;-45.120503652039325
1739209799.1604817;-38.13080360867914
1739209799.1604886;-45.120503652039325
1739209799.1604953;-38.13080360867914
1739209799.160502;-45.120503652039325
1739209799.1605086;-45.120503652039325
1739209799.1605153;-35.57807855764607
1739209799.1605222;-45.120503652039325
1739209799.160529;-38.13080360867914
1739209799.1605356;-45.120503652039325
1739209799.1605422;-35.57807855764607
1739209799.160549;-38.13080360867914
1739209799.1605558;-45.120503652039325
1739209799.1605625;-38.13080360867914
1739209799.1605692;-35.57807855764607
1739209799.1605759;-38.13080360867914
1739209799.1605825;-45.120503652039325
1739209799.1605895;-38.13080360867914
1739209799.1605961;-35.57807855764607
1739209799.1606028;-38.13080360867914
1739209799.1606095;-38.13080360867914
1739209799.1606162;-38.13080360867914
1739209799.160623;-38.13080360867914
1739209799.1606297;-38.13080360867914
1739209799.1606364;-45.120503652039325
1739209799.160643;-38.13080360867914
1739209799.1606498;-38.13080360867914
1739209799.1606567;-45.120503652039325
1739209799.1606634;-45.120503652039325
1739209799.16067;-45.120503652039325
1739209799.1606767;-45.120503652039325
1739209799.1606834;-45.120503652039325
1739209799.1606903;-38.13080360867914
1739209799.160697;-27.267205301931607
1739209799.1607037;-38.13080360867914
1739209799.1607103;-38.13080360867914
1739209799.160717;-38.13080360867914
1739209799.160724;-33.981070128970906
1739209799.1607306;-38.13080360867914
1739209799.1607373;-38.13080360867914
1739209799.160744;-38.13080360867914
1739209799.1607509;-45.120503652039325
1739209799.1607575;-45.120503652039325
1739209799.1607642;-38.13080360867914
1739209799.160771;-45.120503652039325
1739209799.1607776;-38.13080360867914
1739209799.1607845;-38.13080360867914
1739209799.1607912;-45.120503652039325
1739209799.1607978;-38.13080360867914
1739209799.1608045;-38.13080360867914
1739209799.1608112;-45.120503652039325
1739209799.160818;-38.13080360867914
1739209799.1608248;-38.13080360867914
1739209799.1608315;-38.13080360867914
1739209799.1608381;-38.13080360867914
1739209799.1608448;-38.13080360867914
1739209799.1608517;-38.13080360867914
1739209799.1608584;-31.141103565318915
1739209799.160865;-38.13080360867914
1739209799.1608717;-45.120503652039325
1739209799.1608784;-33.981070128970906
1739209799.1608853;-35.57807855764607
1739209799.160892;-45.120503652039325
1739209799.1608987;-38.13080360867914
1739209799.1609054;-38.13080360867914
1739209799.160912;-31.14110356531892
1739209799.160919;-33.981070128970906
1739209799.1609256;-45.120503652039325
1739209799.1609323;-45.120503652039325
1739209799.160939;-45.120503652039325
1739209799.1609457;-45.120503652039325
1739209799.1609526;-45.120503652039325
1739209799.1609592;-45.120503652039325
1739209799.160966;-28.992665084841942
1739209799.1609726;-31.141103565318915
1739209799.1609793;-38.13080360867914
1739209799.1609862;-45.120503652039325
1739209799.1609929;-33.981070128970906
1739209799.1609995;-33.981070128970906
1739209799.1610062;-33.981070128970906
1739209799.161013;-45.120503652039325
1739209799.1610198;-45.120503652039325
1739209799.1610265;-38.13080360867914
1739209799.1610332;-38.13080360867914
1739209799.1610398;-45.120503652039325
1739209799.1610465;-38.13080360867914
1739209799.1610534;-38.13080360867914
1739209799.16106;-38.13080360867914
1739209799.1610668;-38.13080360867914
1739209799.1610734;-45.120503652039325
1739209799.1610804;-38.13080360867914
1739209799.161087;-38.13080360867914
1739209799.1610937;-45.120503652039325
1739209799.1611004;-45.120503652039325
1739209799.161107;-45.120503652039325
1739209799.161114;-45.120503652039325
1739209799.1611207;-38.13080360867914
1739209799.1611273;-30.49652367304973
1739209799.161134;-26.991370085610722
1739209799.1611407;-38.13080360867914
1739209799.1611476;-45.120503652039325
1739209799.1611543;-33.981070128970906
1739209799.161161;-38.13080360867914
1739209799.1611676;-38.13080360867914
1739209799.1611743;-38.13080360867914
1739209799.1611812;-45.120503652039325
1739209799.161188;-38.13080360867914
1739209799.1611946;-33.981070128970906
1739209799.1612012;-38.13080360867914
1739209799.161208;-45.120503652039325
1739209799.1612148;-38.13080360867914
1739209799.1612215;-38.13080360867914
1739209799.1612282;-38.13080360867914
1739209799.1612349;-35.57807855764607
1739209799.1612415;-30.49652367304973
1739209799.1612484;-38.13080360867914
1739209799.1612551;-35.57807855764607
1739209799.1612618;-38.13080360867914
1739209799.1612685;-45.120503652039325
1739209799.1612751;-38.13080360867914
1739209799.161282;-38.13080360867914
1739209799.1612887;-38.13080360867914
1739209799.1612954;-38.13080360867914
1739209799.161302;-38.13080360867914
1739209799.1613088;-38.13080360867914
1739209799.1613157;-45.120503652039325
1739209799.1613224;-45.120503652039325
1739209799.161329;-38.13080360867914
1739209799.1613357;-35.57807855764607
1739209799.1613424;-45.120503652039325
1739209799.1613493;-45.120503652039325
1739209799.161356;-33.981070128970906
1739209799.1613626;-45.120503652039325
1739209799.1613693;-45.120503652039325
1739209799.1613762;-33.981070128970906
1739209799.161383;-35.57807855764607
1739209799.1613896;-38.13080360867914
1739209799.1613963;-31.141103565318915
1739209799.161403;-32.816014438256545
1739209799.1614099;-38.13080360867914
1739209799.1614165;-38.13080360867914
1739209799.1614232;-38.13080360867914
1739209799.16143;-45.120503652039325
1739209799.1614366;-45.120503652039325
1739209799.1614435;-45.120503652039325
1739209799.1614501;-45.120503652039325
1739209799.1614568;-45.120503652039325
1739209799.1614635;-38.13080360867914
1739209799.1614702;-38.13080360867914
1739209799.161477;-38.13080360867914
1739209799.1614838;-35.57807855764607
1739209799.1614904;-35.57807855764607
1739209799.161497;-45.120503652039325
1739209799.1615038;-38.13080360867914
1739209799.1615107;-32.816014438256545
1739209799.1615174;-38.13080360867914
1739209799.161524;-45.120503652039325
1739209799.1615307;-45.120503652039325
1739209799.1615374;-38.13080360867914
1739209799.1615443;-33.981070128970906
1739209799.161551;-45.120503652039325
1739209799.1615577;-38.13080360867914
1739209799.1615644;-33.981070128970906
1739209799.161571;-45.120503652039325
1739209799.161578;-45.120503652039325
1739209799.1615846;-38.13080360867914
1739209799.1615913;-32.816014438256545
1739209799.161598;-45.120503652039325
1739209799.1616046;-45.120503652039325
1739209799.1616116;-45.120503652039325
1739209799.1616182;-33.981070128970906
1739209799.161625;-38.13080360867914
1739209799.1616316;-45.120503652039325
1739209799.1616383;-38.13080360867914
1739209799.1616452;-35.57807855764607
1739209799.1616518;-35.57807855764607
1739209799.1616585;-45.120503652039325
1739209799.1616652;-38.13080360867914
1739209799.1616719;-32.816014438256545
1739209799.1616788;-31.141103565318915
1739209799.1616855;-45.120503652039325
1739209799.1616921;-38.13080360867914
1739209799.1616988;-45.120503652039325
1739209799.1617057;-45.120503652039325
1739209799.1617124;-45.120503652039325
1739209799.161719;-38.13080360867914
1739209799.1617258;-38.13080360867914
1739209799.1617324;-45.120503652039325
1739209799.1617393;-38.13080360867914
1739209799.161746;-45.120503652039325
1739209799.1617527;-38.13080360867914
1739209799.1617594;-45.120503652039325
1739209799.161766;-38.13080360867914
1739209799.161773;-38.13080360867914
1739209799.1617796;-32.816014438256545
1739209799.1617863;-28.992665084841942
1739209799.161793;-45.120503652039325
1739209799.1617997;-45.120503652039325
1739209799.1618066;-38.13080360867914
1739209799.1618133;-35.57807855764607
1739209799.16182;-45.120503652039325
1739209799.1618266;-38.13080360867914
1739209799.1618333;-38.13080360867914
1739209799.1618402;-38.13080360867914
1739209799.1618469;-38.13080360867914
1739209799.1618536;-45.120503652039325
1739209799.1618602;-45.120503652039325
1739209799.161867;-35.57807855764607
1739209799.1618738;-32.816014438256545
1739209799.1618805;-38.13080360867914
1739209799.1618872;-45.120503652039325
1739209799.1618938;-33.981070128970906
1739209799.1619005;-38.13080360867914
1739209799.1619074;-38.13080360867914
1739209799.161914;-45.120503652039325
1739209799.1646757;-45.120503652039325
1739209799.1646762;-45.120503652039325
1739209799.1646767;-45.120503652039325
1739209799.164677;-45.120503652039325
1739209799.1646774;-31.141103565318915
1739209799.1646779;-29.438486411369333
1739209799.1646783;-31.141103565318915
1739209799.1646788;-28.588378514285886
1739209799.164679;-38.13080360867914
1739209799.1646795;-45.120503652039325
1739209799.16468;-33.981070128970906
1739209799.1646805;-27.267205301931607
1739209799.164681;-32.81601443825658
1739209799.1646814;-28.58837851428586
1739209799.1646817;-23.75329798047522
1739209799.1646821;-28.58837851428586
1739209799.1646826;-45.120503652039325
1739209799.164683;-38.13080360867914
1739209799.1646836;-31.141103565318915
1739209799.1646838;-45.120503652039325
1739209799.1646843;-28.58837851428586
1739209799.1646848;-33.981070128970956
1739209799.1646852;-38.13080360867914
1739209799.1646857;-26.991370085610747
1739209799.1646862;-26.991370085610736
1739209799.1646864;-38.13080360867914
1739209799.164687;-45.120503652039325
1739209799.1646874;-26.991370085610722
1739209799.1646879;-33.981070128970906
1739209799.1646883;-33.981070128970956
1739209799.1646888;-25.826314394896357
1739209799.164689;-26.991370085610722
1739209799.1646895;-32.816014438256545
1739209799.16469;-33.981070128970906
1739209799.1646905;-38.13080360867914
1739209799.164691;-28.58837851428586
1739209799.1646912;-45.120503652039325
1739209799.1646917;-26.991370085610722
1739209799.1646922;-27.8777449560314
1739209799.1646926;-28.992665084841942
1739209799.164693;-31.141103565318915
1739209799.1646936;-29.438486411369354
1739209799.1646938;-31.14110356531892
1739209799.1646943;-28.992665084841942
1739209799.1646948;-45.120503652039325
1739209799.1646953;-31.141103565318915
1739209799.1646957;-31.141103565318915
1739209799.164696;-32.81601443825658
1739209799.1646965;-27.267205301931607
1739209799.164697;-28.992665084841942
1739209799.1646974;-31.141103565318943
1739209799.164698;-45.120503652039325
1739209799.1646984;-45.120503652039325
1739209799.1646986;-45.120503652039325
1739209799.164699;-31.141103565318915
1739209799.1646996;-26.991370085610736
1739209799.1647;-25.826314394896357
1739209799.1647005;-38.13080360867914
1739209799.1647007;-35.57807855764607
1739209799.1647012;-31.141103565318915
1739209799.1647017;-33.981070128970906
1739209799.1647022;-38.13080360867914
1739209799.1647027;-38.13080360867914
1739209799.1647031;-38.13080360867914
1739209799.1647034;-31.141103565318943
1739209799.1647038;-29.438486411369375
1739209799.1647043;-25.077289914212862
1739209799.1647048;-25.077289914212862
1739209799.1647053;-32.81601443825658
1739209799.1647058;-27.877744956031414
1739209799.164706;-30.49652367304973
1739209799.1647065;-30.49652367304973
1739209799.164707;-33.981070128970906
1739209799.1647074;-33.981070128970956
1739209799.164708;-33.981070128970906
1739209799.1647081;-38.13080360867914
1739209799.1647086;-38.13080360867914
1739209799.164709;-38.13080360867914
1739209799.1647096;-38.13080360867914
1739209799.16471;-27.877744956031414
1739209799.1647105;-32.816014438256545
1739209799.1647108;-33.981070128970906
1739209799.1647112;-38.13080360867914
1739209799.1647117;-33.981070128970956
1739209799.1647122;-27.267205301931607
1739209799.1647127;-30.49652367304973
1739209799.164713;-32.81601443825658
1739209799.1647134;-26.991370085610747
1739209799.1647139;-33.981070128970906
1739209799.1647143;-45.120503652039325
1739209799.1647148;-26.035653463252796
1739209799.1647153;-30.49652367304976
1739209799.1647155;-26.03565346325281
1739209799.164716;-23.75329798047522
1739209799.1647165;-28.588378514285886
1739209799.164717;-45.120503652039325
1739209799.1647174;-25.077289914212862
1739209799.1647177;-31.141103565318915
1739209799.1647182;-31.141103565318915
1739209799.1647186;-33.981070128970956
1739209799.164719;-33.981070128970906
1739209799.1647196;-38.13080360867914
1739209799.16472;-28.992665084841967
1739209799.1647203;-22.264930561961563
1739209799.1647208;-28.992665084841942
1739209799.1647213;-31.141103565318943
