CAN Message; 0x1a7:0000cfb879748b76
Timestamp;Amplitude
1739209868.7566416;-30.49652367304973
1739209868.7566488;-38.13080360867914
1739209868.7566557;-45.120503652039325
1739209868.7566628;-38.13080360867914
1739209868.7566698;-45.120503652039325
1739209868.7566767;-45.120503652039325
1739209868.7566838;-45.120503652039325
1739209868.7566907;-45.120503652039325
1739209868.756698;-33.981070128970906
1739209868.7567048;-33.981070128970906
1739209868.7567117;-32.816014438256545
1739209868.7567189;-45.120503652039325
1739209868.7567258;-45.120503652039325
1739209868.756733;-38.13080360867914
1739209868.7567399;-38.13080360867914
1739209868.7567468;-45.120503652039325
1739209868.756754;-38.13080360867914
1739209868.7567608;-33.981070128970906
1739209868.756768;-38.13080360867914
1739209868.756775;-38.13080360867914
1739209868.756782;-38.13080360867914
1739209868.756789;-35.57807855764607
1739209868.756796;-38.13080360867914
1739209868.756803;-45.120503652039325
1739209868.75681;-38.13080360867914
1739209868.756817;-38.13080360867914
1739209868.756824;-45.120503652039325
1739209868.756831;-45.120503652039325
1739209868.756838;-38.13080360867914
1739209868.756845;-45.120503652039325
1739209868.7568521;-45.120503652039325
1739209868.756859;-35.57807855764607
1739209868.756866;-33.981070128970906
1739209868.7568731;-35.57807855764607
1739209868.75688;-45.120503652039325
1739209868.7568872;-45.120503652039325
1739209868.756894;-45.120503652039325
1739209868.7569013;-35.57807855764607
1739209868.7569082;-35.57807855764607
1739209868.756915;-38.13080360867914
1739209868.7569222;-33.981070128970906
1739209868.7569292;-28.992665084841942
1739209868.7569363;-45.120503652039325
1739209868.7569432;-45.120503652039325
1739209868.7569501;-45.120503652039325
1739209868.7569573;-45.120503652039325
1739209868.7569642;-38.13080360867914
1739209868.7569714;-38.13080360867914
1739209868.7569783;-45.120503652039325
1739209868.7569854;-38.13080360867914
1739209868.7569923;-33.981070128970906
1739209868.7569993;-38.13080360867914
1739209868.7570064;-45.120503652039325
1739209868.7570133;-35.57807855764607
1739209868.7570205;-38.13080360867914
1739209868.7570274;-33.981070128970906
1739209868.7570343;-38.13080360867914
1739209868.7570415;-38.13080360867914
1739209868.7570484;-45.120503652039325
1739209868.7570555;-32.816014438256545
1739209868.7570624;-35.57807855764607
1739209868.7570693;-45.120503652039325
1739209868.7570765;-45.120503652039325
1739209868.7570834;-32.816014438256545
1739209868.7570906;-38.13080360867914
1739209868.7570975;-35.57807855764607
1739209868.7571046;-38.13080360867914
1739209868.7571115;-45.120503652039325
1739209868.7571185;-35.57807855764607
1739209868.7571256;-45.120503652039325
1739209868.7571325;-45.120503652039325
1739209868.7571397;-45.120503652039325
1739209868.7571466;-45.120503652039325
1739209868.7571535;-45.120503652039325
1739209868.7571607;-45.120503652039325
1739209868.7571676;-38.13080360867914
1739209868.7571747;-45.120503652039325
1739209868.7571816;-38.13080360867914
1739209868.7571886;-45.120503652039325
1739209868.7571957;-45.120503652039325
1739209868.7572026;-45.120503652039325
1739209868.7572098;-45.120503652039325
1739209868.7572167;-38.13080360867914
1739209868.7572238;-29.438486411369333
1739209868.7572308;-32.816014438256545
1739209868.7572377;-45.120503652039325
1739209868.7572448;-38.13080360867914
1739209868.7572517;-35.57807855764607
1739209868.757259;-38.13080360867914
1739209868.7572658;-38.13080360867914
1739209868.7572727;-38.13080360867914
1739209868.7572799;-35.57807855764607
1739209868.7572868;-33.981070128970906
1739209868.757294;-38.13080360867914
1739209868.7573009;-38.13080360867914
1739209868.757308;-35.57807855764607
1739209868.757315;-38.13080360867914
1739209868.7573218;-45.120503652039325
1739209868.757329;-33.981070128970906
1739209868.757336;-45.120503652039325
1739209868.757343;-45.120503652039325
1739209868.75735;-45.120503652039325
1739209868.757357;-45.120503652039325
1739209868.757364;-45.120503652039325
1739209868.757371;-45.120503652039325
1739209868.757378;-35.57807855764607
1739209868.757385;-45.120503652039325
1739209868.757392;-32.816014438256545
1739209868.757399;-32.816014438256545
1739209868.757406;-45.120503652039325
1739209868.7574131;-45.120503652039325
1739209868.75742;-45.120503652039325
1739209868.7574272;-45.120503652039325
1739209868.7574341;-45.120503652039325
1739209868.757441;-45.120503652039325
1739209868.7574482;-38.13080360867914
1739209868.757455;-38.13080360867914
1739209868.7574623;-45.120503652039325
1739209868.7574692;-45.120503652039325
1739209868.757476;-38.13080360867914
1739209868.7574832;-35.57807855764607
1739209868.7574902;-45.120503652039325
1739209868.7574973;-38.13080360867914
1739209868.7575042;-38.13080360867914
1739209868.7575111;-45.120503652039325
1739209868.7575183;-38.13080360867914
1739209868.7575252;-38.13080360867914
1739209868.7575324;-45.120503652039325
1739209868.7575393;-45.120503652039325
1739209868.7575464;-35.57807855764607
1739209868.7575533;-45.120503652039325
1739209868.7575603;-38.13080360867914
1739209868.7575674;-38.13080360867914
1739209868.7575743;-45.120503652039325
1739209868.7575815;-45.120503652039325
1739209868.7575884;-38.13080360867914
1739209868.7575953;-33.981070128970906
1739209868.7576025;-45.120503652039325
1739209868.7576094;-45.120503652039325
1739209868.7576165;-38.13080360867914
1739209868.7576234;-38.13080360867914
1739209868.7576306;-38.13080360867914
1739209868.7576375;-38.13080360867914
1739209868.7576444;-45.120503652039325
1739209868.7576516;-38.13080360867914
1739209868.7576585;-45.120503652039325
1739209868.7576656;-45.120503652039325
1739209868.7576725;-32.816014438256545
1739209868.7576795;-38.13080360867914
1739209868.7576866;-45.120503652039325
1739209868.7576935;-38.13080360867914
1739209868.7577007;-45.120503652039325
1739209868.7577076;-45.120503652039325
1739209868.7577145;-45.120503652039325
1739209868.7577217;-45.120503652039325
1739209868.7577286;-33.981070128970906
1739209868.7577357;-33.981070128970906
1739209868.7577426;-38.13080360867914
1739209868.7577498;-45.120503652039325
1739209868.7577567;-45.120503652039325
1739209868.7577636;-35.57807855764607
1739209868.7577708;-33.981070128970906
1739209868.7577777;-38.13080360867914
1739209868.7577848;-45.120503652039325
1739209868.7577918;-38.13080360867914
1739209868.7577987;-38.13080360867914
1739209868.7578058;-45.120503652039325
1739209868.7578127;-45.120503652039325
1739209868.75782;-45.120503652039325
1739209868.7578268;-45.120503652039325
1739209868.7578337;-38.13080360867914
1739209868.7578409;-38.13080360867914
1739209868.7578478;-33.981070128970906
1739209868.757855;-38.13080360867914
1739209868.7578619;-45.120503652039325
1739209868.757869;-35.57807855764607
1739209868.757876;-38.13080360867914
1739209868.7578828;-45.120503652039325
1739209868.75789;-45.120503652039325
1739209868.757897;-38.13080360867914
1739209868.757904;-33.981070128970906
1739209868.757911;-45.120503652039325
1739209868.757918;-38.13080360867914
1739209868.757925;-33.981070128970906
1739209868.757932;-33.981070128970906
1739209868.757939;-38.13080360867914
1739209868.757946;-38.13080360867914
1739209868.7579532;-45.120503652039325
1739209868.75796;-38.13080360867914
1739209868.757967;-38.13080360867914
1739209868.7579741;-38.13080360867914
1739209868.757981;-45.120503652039325
1739209868.7579882;-45.120503652039325
1739209868.7579951;-45.120503652039325
1739209868.758002;-45.120503652039325
1739209868.7580092;-45.120503652039325
1739209868.758016;-33.981070128970906
1739209868.7580233;-28.992665084841942
1739209868.7580302;-38.13080360867914
1739209868.758037;-45.120503652039325
1739209868.7580442;-45.120503652039325
1739209868.7580512;-45.120503652039325
1739209868.7580583;-45.120503652039325
1739209868.7580652;-33.981070128970906
1739209868.7580724;-38.13080360867914
1739209868.7580793;-32.81601443825658
1739209868.7580862;-38.13080360867914
1739209868.7580934;-38.13080360867914
1739209868.7581003;-38.13080360867914
1739209868.7581074;-38.13080360867914
1739209868.7581143;-38.13080360867914
1739209868.7581213;-45.120503652039325
1739209868.7581284;-38.13080360867914
1739209868.7581353;-28.992665084841942
1739209868.7581425;-33.981070128970906
1739209868.7581494;-38.13080360867914
1739209868.7581563;-38.13080360867914
1739209868.7581635;-32.816014438256545
1739209868.7581704;-38.13080360867914
1739209868.7581775;-45.120503652039325
1739209868.7581844;-33.981070128970906
1739209868.7581916;-38.13080360867914
1739209868.7581985;-38.13080360867914
1739209868.7582054;-35.57807855764607
1739209868.7582126;-38.13080360867914
1739209868.7582195;-45.120503652039325
1739209868.7582266;-45.120503652039325
1739209868.7582335;-45.120503652039325
1739209868.7582405;-45.120503652039325
1739209868.7582476;-45.120503652039325
1739209868.7582545;-45.120503652039325
1739209868.7582617;-38.13080360867914
1739209868.7582686;-45.120503652039325
1739209868.7582757;-45.120503652039325
1739209868.7582827;-38.13080360867914
1739209868.7582896;-33.981070128970906
1739209868.7582967;-38.13080360867914
1739209868.7583036;-27.267205301931607
1739209868.7583108;-38.13080360867914
1739209868.7583177;-45.120503652039325
1739209868.7583182;-33.981070128970906
1739209868.7583187;-33.981070128970906
1739209868.7583191;-45.120503652039325
1739209868.7583194;-38.13080360867914
1739209868.7583199;-33.981070128970906
1739209868.7583203;-31.141103565318943
1739209868.7583208;-45.120503652039325
1739209868.7583213;-33.981070128970906
1739209868.7583218;-38.13080360867914
1739209868.758322;-45.120503652039325
1739209868.7583225;-38.13080360867914
1739209868.758323;-45.120503652039325
1739209868.7583234;-45.120503652039325
1739209868.758324;-28.58837851428586
1739209868.7583244;-35.57807855764607
1739209868.7583249;-45.120503652039325
1739209868.758325;-38.13080360867914
1739209868.7583256;-33.981070128970906
1739209868.758326;-45.120503652039325
1739209868.7583265;-45.120503652039325
1739209868.758327;-45.120503652039325
1739209868.7583275;-38.13080360867914
1739209868.758328;-45.120503652039325
1739209868.7583282;-38.13080360867914
1739209868.7583287;-33.981070128970906
1739209868.7583292;-38.13080360867914
1739209868.7583296;-38.13080360867914
1739209868.75833;-38.13080360867914
1739209868.7583306;-45.120503652039325
1739209868.7583308;-32.816014438256545
1739209868.7583313;-38.13080360867914
1739209868.7583318;-45.120503652039325
1739209868.7583323;-32.816014438256545
1739209868.7583327;-45.120503652039325
1739209868.7583332;-45.120503652039325
1739209868.7583337;-45.120503652039325
1739209868.758334;-45.120503652039325
1739209868.7583344;-38.13080360867914
1739209868.7583349;-35.57807855764607
1739209868.7583354;-38.13080360867914
1739209868.7583358;-38.13080360867914
1739209868.7583363;-32.816014438256545
1739209868.7583365;-38.13080360867914
1739209868.758337;-45.120503652039325
1739209868.7583375;-38.13080360867914
1739209868.758338;-45.120503652039325
1739209868.7583385;-45.120503652039325
1739209868.758339;-35.57807855764607
1739209868.7583394;-38.13080360867914
1739209868.7583396;-45.120503652039325
1739209868.7583401;-45.120503652039325
1739209868.7583406;-38.13080360867914
1739209868.758341;-38.13080360867914
1739209868.7583416;-32.816014438256545
1739209868.758342;-33.981070128970906
1739209868.7583425;-33.981070128970906
1739209868.7583427;-33.981070128970906
1739209868.7583432;-38.13080360867914
1739209868.7583437;-45.120503652039325
1739209868.7583442;-45.120503652039325
1739209868.7583447;-38.13080360867914
1739209868.7583451;-45.120503652039325
1739209868.7583454;-45.120503652039325
1739209868.7583458;-45.120503652039325
1739209868.7583463;-45.120503652039325
1739209868.7583468;-45.120503652039325
1739209868.7583473;-38.13080360867914
1739209868.7583477;-38.13080360867914
1739209868.7583482;-45.120503652039325
1739209868.7583485;-38.13080360867914
1739209868.758349;-35.57807855764607
1739209868.7583494;-45.120503652039325
1739209868.75835;-38.13080360867914
1739209868.7583504;-38.13080360867914
1739209868.7583508;-45.120503652039325
1739209868.758351;-38.13080360867914
1739209868.7583516;-32.816014438256545
1739209868.758352;-45.120503652039325
1739209868.7583525;-45.120503652039325
1739209868.758353;-35.57807855764607
1739209868.7583535;-38.13080360867914
1739209868.758354;-45.120503652039325
1739209868.7583542;-45.120503652039325
1739209868.7583547;-45.120503652039325
1739209868.7583551;-45.120503652039325
1739209868.7583556;-45.120503652039325
1739209868.758356;-38.13080360867914
1739209868.7583566;-38.13080360867914
1739209868.758357;-35.57807855764607
1739209868.7583573;-45.120503652039325
1739209868.7583578;-45.120503652039325
1739209868.7583582;-45.120503652039325
1739209868.7583587;-45.120503652039325
1739209868.7583592;-45.120503652039325
1739209868.7583597;-38.13080360867914
1739209868.75836;-45.120503652039325
1739209868.7583604;-45.120503652039325
1739209868.7583609;-38.13080360867914
1739209868.7583613;-38.13080360867914
1739209868.7583618;-38.13080360867914
1739209868.7583623;-45.120503652039325
1739209868.7583628;-45.120503652039325
1739209868.758363;-38.13080360867914
1739209868.7583635;-38.13080360867914
1739209868.758364;-38.13080360867914
1739209868.7583644;-45.120503652039325
1739209868.758365;-45.120503652039325
1739209868.7583654;-38.13080360867914
1739209868.7583659;-38.13080360867914
1739209868.758366;-38.13080360867914
1739209868.7583666;-38.13080360867914
1739209868.758367;-45.120503652039325
1739209868.7583675;-38.13080360867914
1739209868.758368;-35.57807855764607
1739209868.7583685;-38.13080360867914
1739209868.7583687;-45.120503652039325
1739209868.7583692;-45.120503652039325
1739209868.7583697;-45.120503652039325
1739209868.7583702;-38.13080360867914
1739209868.7583706;-45.120503652039325
1739209868.758371;-38.13080360867914
1739209868.7583716;-45.120503652039325
1739209868.7583718;-38.13080360867914
1739209868.7583723;-38.13080360867914
1739209868.7583728;-45.120503652039325
1739209868.7583733;-45.120503652039325
1739209868.7583737;-38.13080360867914
1739209868.7583742;-38.13080360867914
1739209868.7583745;-38.13080360867914
1739209868.758375;-45.120503652039325
1739209868.7583754;-38.13080360867914
1739209868.758376;-38.13080360867914
1739209868.7583764;-35.57807855764607
1739209868.7583768;-45.120503652039325
1739209868.7583773;-33.981070128970906
1739209868.7583776;-31.141103565318915
1739209868.758378;-45.120503652039325
1739209868.7583785;-35.57807855764607
1739209868.758379;-38.13080360867914
1739209868.7583795;-45.120503652039325
1739209868.75838;-38.13080360867914
1739209868.7583804;-45.120503652039325
1739209868.7583807;-31.141103565318915
1739209868.7583811;-33.981070128970906
1739209868.7583816;-38.13080360867914
1739209868.758382;-45.120503652039325
1739209868.7583826;-38.13080360867914
1739209868.758383;-38.13080360867914
1739209868.7583833;-35.57807855764607
1739209868.7583838;-38.13080360867914
