CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.1577559;-38.13080360867914
1739209807.1577609;-38.13080360867914
1739209807.1577659;-38.13080360867914
1739209807.1577709;-45.120503652039325
1739209807.1577759;-45.120503652039325
1739209807.157781;-45.120503652039325
1739209807.1577857;-33.981070128970906
1739209807.1577907;-38.13080360867914
1739209807.1577957;-45.120503652039325
1739209807.1578007;-38.13080360867914
1739209807.1578057;-32.81601443825658
1739209807.1578107;-38.13080360867914
1739209807.1578155;-38.13080360867914
1739209807.1578205;-45.120503652039325
1739209807.1578255;-38.13080360867914
1739209807.1578305;-35.57807855764607
1739209807.1578355;-45.120503652039325
1739209807.1578405;-45.120503652039325
1739209807.1578453;-28.992665084841942
1739209807.1578503;-45.120503652039325
1739209807.1578553;-45.120503652039325
1739209807.1578603;-38.13080360867914
1739209807.1578653;-45.120503652039325
1739209807.1578703;-45.120503652039325
1739209807.157875;-38.13080360867914
1739209807.15788;-38.13080360867914
1739209807.157885;-38.13080360867914
1739209807.15789;-45.120503652039325
1739209807.157895;-35.57807855764607
1739209807.1579;-35.57807855764607
1739209807.1579049;-45.120503652039325
1739209807.1579099;-45.120503652039325
1739209807.1579149;-45.120503652039325
1739209807.15792;-38.13080360867914
1739209807.157925;-45.120503652039325
1739209807.15793;-45.120503652039325
1739209807.1579347;-38.13080360867914
1739209807.1579397;-33.981070128970906
1739209807.1579447;-33.981070128970906
1739209807.1579497;-38.13080360867914
1739209807.1579547;-38.13080360867914
1739209807.1579597;-38.13080360867914
1739209807.1579645;-35.57807855764607
1739209807.1579695;-45.120503652039325
1739209807.1579745;-45.120503652039325
1739209807.1579795;-45.120503652039325
1739209807.1579845;-45.120503652039325
1739209807.1579895;-45.120503652039325
1739209807.1579943;-45.120503652039325
1739209807.1579993;-38.13080360867914
1739209807.1580043;-38.13080360867914
1739209807.1580093;-38.13080360867914
1739209807.1580143;-38.13080360867914
1739209807.1580193;-38.13080360867914
1739209807.158024;-38.13080360867914
1739209807.158029;-45.120503652039325
1739209807.158034;-45.120503652039325
1739209807.158039;-45.120503652039325
1739209807.158044;-38.13080360867914
1739209807.158049;-32.816014438256545
1739209807.1580539;-45.120503652039325
1739209807.158059;-45.120503652039325
1739209807.158064;-45.120503652039325
1739209807.158069;-38.13080360867914
1739209807.158074;-35.57807855764607
1739209807.158079;-45.120503652039325
1739209807.158084;-38.13080360867914
1739209807.1580887;-45.120503652039325
1739209807.1580937;-45.120503652039325
1739209807.1580987;-45.120503652039325
1739209807.1581037;-33.981070128970906
1739209807.1581087;-45.120503652039325
1739209807.1581137;-38.13080360867914
1739209807.1581185;-45.120503652039325
1739209807.1581235;-45.120503652039325
1739209807.1581285;-38.13080360867914
1739209807.1581335;-45.120503652039325
1739209807.1581385;-38.13080360867914
1739209807.1581435;-38.13080360867914
1739209807.1581483;-38.13080360867914
1739209807.1581533;-38.13080360867914
1739209807.1581583;-38.13080360867914
1739209807.1581633;-38.13080360867914
1739209807.1581683;-32.816014438256545
1739209807.1581733;-35.57807855764607
1739209807.158178;-35.57807855764607
1739209807.158183;-45.120503652039325
1739209807.158188;-45.120503652039325
1739209807.158193;-38.13080360867914
1739209807.158198;-38.13080360867914
1739209807.1582031;-45.120503652039325
1739209807.158208;-38.13080360867914
1739209807.158213;-38.13080360867914
1739209807.158218;-45.120503652039325
1739209807.158223;-45.120503652039325
1739209807.158228;-38.13080360867914
1739209807.158233;-45.120503652039325
1739209807.1582377;-45.120503652039325
1739209807.1582427;-38.13080360867914
1739209807.1582477;-31.141103565318915
1739209807.1582527;-38.13080360867914
1739209807.1582577;-45.120503652039325
1739209807.1582627;-35.57807855764607
1739209807.1582675;-35.57807855764607
1739209807.1582725;-45.120503652039325
1739209807.1582775;-45.120503652039325
1739209807.1582825;-38.13080360867914
1739209807.1582875;-28.58837851428586
1739209807.1582925;-38.13080360867914
1739209807.1582973;-38.13080360867914
1739209807.1583023;-38.13080360867914
1739209807.1583073;-33.981070128970906
1739209807.1583123;-38.13080360867914
1739209807.1583173;-30.49652367304973
1739209807.1583223;-38.13080360867914
1739209807.158327;-33.981070128970956
1739209807.158332;-38.13080360867914
1739209807.158337;-35.57807855764607
1739209807.1583421;-45.120503652039325
1739209807.1583471;-45.120503652039325
1739209807.1583521;-38.13080360867914
1739209807.158357;-38.13080360867914
1739209807.158362;-38.13080360867914
1739209807.158367;-32.816014438256545
1739209807.158372;-38.13080360867914
1739209807.158377;-45.120503652039325
1739209807.158382;-45.120503652039325
1739209807.1583867;-45.120503652039325
1739209807.1583917;-38.13080360867914
1739209807.1583967;-45.120503652039325
1739209807.1584017;-35.57807855764607
1739209807.1584067;-35.57807855764607
1739209807.1584117;-38.13080360867914
1739209807.1584167;-45.120503652039325
1739209807.1584215;-38.13080360867914
1739209807.1584265;-38.13080360867914
1739209807.1584315;-45.120503652039325
1739209807.1584365;-45.120503652039325
1739209807.1584415;-45.120503652039325
1739209807.1584466;-38.13080360867914
1739209807.1584513;-45.120503652039325
1739209807.1584563;-45.120503652039325
1739209807.1584613;-38.13080360867914
1739209807.1584663;-38.13080360867914
1739209807.1584713;-38.13080360867914
1739209807.1584764;-45.120503652039325
1739209807.1584811;-45.120503652039325
1739209807.1584861;-38.13080360867914
1739209807.1584911;-35.57807855764607
1739209807.1584961;-38.13080360867914
1739209807.1585011;-38.13080360867914
1739209807.1585062;-38.13080360867914
1739209807.158511;-38.13080360867914
1739209807.158516;-38.13080360867914
1739209807.158521;-38.13080360867914
1739209807.158526;-38.13080360867914
1739209807.158531;-38.13080360867914
1739209807.158536;-45.120503652039325
1739209807.1585407;-45.120503652039325
1739209807.1585457;-45.120503652039325
1739209807.1585507;-45.120503652039325
1739209807.1585557;-45.120503652039325
1739209807.1585608;-38.13080360867914
1739209807.1585658;-38.13080360867914
1739209807.1585705;-35.57807855764607
1739209807.1585755;-35.57807855764607
1739209807.1585805;-38.13080360867914
1739209807.1585855;-38.13080360867914
1739209807.1585906;-32.816014438256545
1739209807.1585956;-35.57807855764607
1739209807.1586003;-38.13080360867914
1739209807.1586053;-38.13080360867914
1739209807.1586103;-45.120503652039325
1739209807.1586154;-45.120503652039325
1739209807.1586204;-45.120503652039325
1739209807.1586254;-45.120503652039325
1739209807.1586301;-38.13080360867914
1739209807.1586351;-38.13080360867914
1739209807.1586401;-38.13080360867914
1739209807.1586452;-38.13080360867914
1739209807.1586502;-45.120503652039325
1739209807.1586552;-38.13080360867914
1739209807.15866;-45.120503652039325
1739209807.158665;-45.120503652039325
1739209807.15867;-38.13080360867914
1739209807.158675;-38.13080360867914
1739209807.15868;-45.120503652039325
1739209807.158685;-45.120503652039325
1739209807.1586897;-30.49652367304973
1739209807.1586947;-32.816014438256545
1739209807.1586998;-45.120503652039325
1739209807.1587048;-45.120503652039325
1739209807.1587098;-38.13080360867914
1739209807.1587148;-35.57807855764607
1739209807.1587198;-45.120503652039325
1739209807.1587245;-45.120503652039325
1739209807.1587296;-45.120503652039325
1739209807.1587346;-45.120503652039325
1739209807.1587396;-45.120503652039325
1739209807.1587446;-45.120503652039325
1739209807.1587496;-38.13080360867914
1739209807.1587543;-38.13080360867914
1739209807.1587594;-45.120503652039325
1739209807.1587644;-45.120503652039325
1739209807.1587694;-45.120503652039325
1739209807.1587744;-38.13080360867914
1739209807.1587794;-45.120503652039325
1739209807.1587842;-38.13080360867914
1739209807.1587892;-35.57807855764607
1739209807.1587942;-38.13080360867914
1739209807.1587992;-38.13080360867914
1739209807.1588042;-45.120503652039325
1739209807.1588092;-32.816014438256545
1739209807.158814;-33.981070128970906
1739209807.158819;-45.120503652039325
1739209807.158824;-38.13080360867914
1739209807.158829;-45.120503652039325
1739209807.158834;-38.13080360867914
1739209807.158839;-45.120503652039325
1739209807.1588438;-38.13080360867914
1739209807.1588488;-45.120503652039325
1739209807.1588538;-45.120503652039325
1739209807.1588588;-38.13080360867914
1739209807.1588638;-38.13080360867914
1739209807.1588688;-38.13080360867914
1739209807.1588736;-45.120503652039325
1739209807.1588786;-45.120503652039325
1739209807.1588836;-45.120503652039325
1739209807.1588886;-31.141103565318893
1739209807.1588936;-29.438486411369333
1739209807.1588986;-45.120503652039325
1739209807.1589034;-45.120503652039325
1739209807.1589084;-35.57807855764607
1739209807.1589134;-35.57807855764607
1739209807.1589184;-45.120503652039325
1739209807.1589234;-38.13080360867914
1739209807.1589284;-45.120503652039325
1739209807.1589332;-45.120503652039325
1739209807.1589382;-45.120503652039325
1739209807.1589432;-45.120503652039325
1739209807.1589482;-45.120503652039325
1739209807.1589532;-45.120503652039325
1739209807.1589582;-45.120503652039325
1739209807.158963;-45.120503652039325
1739209807.158968;-35.57807855764607
1739209807.158973;-35.57807855764607
1739209807.158978;-45.120503652039325
1739209807.158983;-45.120503652039325
1739209807.158988;-45.120503652039325
1739209807.1589928;-38.13080360867914
1739209807.1589978;-33.981070128970906
1739209807.1590028;-45.120503652039325
1739209807.1590078;-32.816014438256545
1739209807.1590128;-29.438486411369333
1739209807.1590178;-45.120503652039325
1739209807.1590228;-45.120503652039325
1739209807.1590276;-35.57807855764607
1739209807.1590326;-35.57807855764607
1739209807.1590376;-38.13080360867914
1739209807.1590426;-38.13080360867914
1739209807.1590476;-45.120503652039325
1739209807.1590526;-33.981070128970956
1739209807.1590574;-45.120503652039325
1739209807.1590624;-45.120503652039325
1739209807.1590674;-38.13080360867914
1739209807.1590724;-45.120503652039325
1739209807.1590774;-45.120503652039325
1739209807.1590824;-45.120503652039325
1739209807.1590872;-38.13080360867914
1739209807.1590922;-38.13080360867914
1739209807.1590972;-38.13080360867914
1739209807.1591022;-35.57807855764607
1739209807.1591072;-45.120503652039325
1739209807.1591122;-45.120503652039325
1739209807.159117;-38.13080360867914
1739209807.159122;-38.13080360867914
1739209807.159127;-38.13080360867914
1739209807.159132;-33.981070128970906
1739209807.159137;-45.120503652039325
1739209807.159142;-38.13080360867914
1739209807.1591468;-35.57807855764607
1739209807.1591518;-32.816014438256545
1739209807.1591568;-38.13080360867914
1739209807.1591618;-38.13080360867914
1739209807.1591668;-38.13080360867914
1739209807.1591718;-45.120503652039325
1739209807.1591766;-45.120503652039325
1739209807.1591816;-38.13080360867914
1739209807.1591866;-33.981070128970906
1739209807.1591916;-38.13080360867914
1739209807.1591966;-33.981070128970906
1739209807.1592016;-38.13080360867914
1739209807.1592064;-45.120503652039325
1739209807.1592114;-38.13080360867914
1739209807.1592164;-38.13080360867914
1739209807.1592214;-45.120503652039325
1739209807.1592264;-45.120503652039325
1739209807.1592314;-45.120503652039325
1739209807.1592362;-38.13080360867914
1739209807.1592412;-45.120503652039325
1739209807.1592462;-45.120503652039325
1739209807.1592512;-38.13080360867914
1739209807.1592562;-33.981070128970906
1739209807.1592612;-38.13080360867914
1739209807.159266;-45.120503652039325
1739209807.159271;-35.57807855764607
1739209807.159276;-33.981070128970906
1739209807.159281;-38.13080360867914
1739209807.159286;-45.120503652039325
1739209807.159291;-45.120503652039325
1739209807.1592958;-38.13080360867914
1739209807.1593008;-45.120503652039325
1739209807.1593058;-45.120503652039325
1739209807.1593108;-33.981070128970906
1739209807.1593158;-31.141103565318915
1739209807.1593208;-38.13080360867914
1739209807.1593256;-45.120503652039325
1739209807.1593306;-32.816014438256545
1739209807.1593356;-33.981070128970906
1739209807.1593406;-45.120503652039325
1739209807.1593456;-35.57807855764607
1739209807.1593506;-38.13080360867914
1739209807.1593556;-45.120503652039325
1739209807.1593604;-45.120503652039325
1739209807.1593654;-38.13080360867914
1739209807.1593704;-38.13080360867914
1739209807.1593754;-45.120503652039325
1739209807.1593804;-45.120503652039325
1739209807.1593854;-45.120503652039325
1739209807.1593902;-38.13080360867914
1739209807.1593952;-38.13080360867914
1739209807.1594002;-45.120503652039325
1739209807.1594052;-38.13080360867914
1739209807.1594102;-33.981070128970906
1739209807.1594152;-38.13080360867914
1739209807.15942;-45.120503652039325
1739209807.159425;-38.13080360867914
1739209807.15943;-45.120503652039325
1739209807.159435;-45.120503652039325
1739209807.15944;-38.13080360867914
1739209807.159445;-45.120503652039325
1739209807.1594498;-38.13080360867914
1739209807.1594548;-31.141103565318915
1739209807.1594598;-45.120503652039325
1739209807.1594648;-33.981070128970906
1739209807.1594698;-38.13080360867914
1739209807.1594748;-38.13080360867914
1739209807.1594796;-45.120503652039325
1739209807.1594846;-33.981070128970906
1739209807.1594896;-38.13080360867914
1739209807.1594946;-29.438486411369347
1739209807.1594996;-38.13080360867914
1739209807.1595047;-38.13080360867914
1739209807.1595094;-38.13080360867914
1739209807.1595144;-38.13080360867914
1739209807.1595194;-45.120503652039325
1739209807.1595244;-38.13080360867914
1739209807.1595294;-38.13080360867914
1739209807.1595345;-31.141103565318915
1739209807.1595392;-38.13080360867914
1739209807.1595442;-38.13080360867914
1739209807.1595492;-35.57807855764607
1739209807.1595542;-38.13080360867914
1739209807.1595592;-45.120503652039325
1739209807.1595643;-32.816014438256545
1739209807.159569;-38.13080360867914
1739209807.159574;-38.13080360867914
1739209807.159579;-45.120503652039325
1739209807.159584;-38.13080360867914
1739209807.159589;-38.13080360867914
1739209807.159594;-38.13080360867914
1739209807.1595988;-45.120503652039325
1739209807.1596038;-38.13080360867914
1739209807.1596088;-38.13080360867914
1739209807.1596138;-38.13080360867914
1739209807.1596189;-38.13080360867914
1739209807.1596239;-45.120503652039325
1739209807.1596286;-45.120503652039325
1739209807.1596336;-45.120503652039325
1739209807.1596386;-45.120503652039325
1739209807.1596437;-45.120503652039325
1739209807.1596487;-38.13080360867914
1739209807.1596537;-31.141103565318915
1739209807.1596584;-38.13080360867914
1739209807.1596634;-38.13080360867914
1739209807.1596684;-38.13080360867914
1739209807.1596735;-33.981070128970906
1739209807.1596785;-45.120503652039325
1739209807.1596835;-45.120503652039325
1739209807.1596885;-45.120503652039325
