CAN Message; 0x77:1fa54a9f3646b5be
1739209774.985062;-45.120503652039325
1739209774.9850643;-38.13080360867914
1739209774.985067;-45.120503652039325
1739209774.9850693;-38.13080360867914
1739209774.9850717;-29.438486411369333
1739209774.985074;-38.13080360867914
1739209774.9850764;-35.57807855764607
1739209774.9850788;-35.57807855764607
1739209774.9850812;-35.57807855764607
1739209774.9850836;-38.13080360867914
1739209774.9850862;-45.120503652039325
1739209774.9850886;-38.13080360867914
1739209774.985091;-45.120503652039325
1739209774.9850934;-45.120503652039325
1739209774.9850957;-45.120503652039325
1739209774.9850981;-38.13080360867914
1739209774.9851005;-45.120503652039325
1739209774.985103;-38.13080360867914
1739209774.9851055;-38.13080360867914
1739209774.985108;-38.13080360867914
1739209774.9851103;-45.120503652039325
1739209774.9851127;-45.120503652039325
1739209774.985115;-45.120503652039325
1739209774.9851174;-45.120503652039325
1739209774.9851198;-45.120503652039325
1739209774.9851222;-35.57807855764607
1739209774.9851248;-35.57807855764607
1739209774.9851272;-45.120503652039325
1739209774.9851296;-26.035653463252796
1739209774.985132;-35.57807855764607
1739209774.9851344;-45.120503652039325
1739209774.9851367;-38.13080360867914
1739209774.9851391;-38.13080360867914
1739209774.9851415;-38.13080360867914
1739209774.9851441;-35.57807855764607
1739209774.9851465;-38.13080360867914
1739209774.985149;-45.120503652039325
1739209774.9851513;-45.120503652039325
1739209774.9851537;-38.13080360867914
1739209774.985156;-38.13080360867914
1739209774.9851584;-35.57807855764607
1739209774.9851608;-45.120503652039325
1739209774.9851635;-35.57807855764607
1739209774.9851658;-38.13080360867914
1739209774.9851682;-45.120503652039325
1739209774.9851706;-45.120503652039325
1739209774.985173;-35.57807855764607
1739209774.9851754;-38.13080360867914
1739209774.9851778;-45.120503652039325
1739209774.9851804;-38.13080360867914
1739209774.9851828;-45.120503652039325
1739209774.9851851;-38.13080360867914
1739209774.9851875;-32.816014438256545
1739209774.98519;-45.120503652039325
1739209774.9851923;-45.120503652039325
1739209774.9851947;-45.120503652039325
1739209774.985197;-32.816014438256545
1739209774.9851997;-38.13080360867914
1739209774.985202;-45.120503652039325
1739209774.9852045;-33.981070128970906
1739209774.9852068;-45.120503652039325
1739209774.9852092;-45.120503652039325
1739209774.9852116;-35.57807855764607
1739209774.985214;-38.13080360867914
1739209774.9852164;-32.816014438256545
1739209774.985219;-33.981070128970906
1739209774.9852214;-45.120503652039325
1739209774.9852238;-45.120503652039325
1739209774.9852262;-38.13080360867914
1739209774.9852285;-45.120503652039325
1739209774.985231;-45.120503652039325
1739209774.9852333;-45.120503652039325
1739209774.9852357;-38.13080360867914
1739209774.9852383;-38.13080360867914
1739209774.9852407;-35.57807855764607
1739209774.985243;-45.120503652039325
1739209774.9852455;-38.13080360867914
1739209774.9852479;-38.13080360867914
1739209774.9852502;-38.13080360867914
1739209774.9852526;-45.120503652039325
1739209774.985255;-38.13080360867914
1739209774.9852576;-38.13080360867914
1739209774.98526;-45.120503652039325
1739209774.9852624;-33.981070128970906
1739209774.9852648;-38.13080360867914
1739209774.9852672;-38.13080360867914
1739209774.9852695;-45.120503652039325
1739209774.985272;-38.13080360867914
1739209774.9852743;-38.13080360867914
1739209774.985277;-45.120503652039325
1739209774.9852793;-32.816014438256545
1739209774.9852817;-38.13080360867914
1739209774.985284;-38.13080360867914
1739209774.9852865;-31.141103565318915
1739209774.9852889;-38.13080360867914
1739209774.9852912;-38.13080360867914
1739209774.9852936;-45.120503652039325
1739209774.9852962;-38.13080360867914
1739209774.9852986;-38.13080360867914
1739209774.985301;-45.120503652039325
1739209774.9853034;-45.120503652039325
1739209774.9853058;-38.13080360867914
1739209774.9853082;-38.13080360867914
1739209774.9853106;-38.13080360867914
1739209774.985313;-38.13080360867914
1739209774.9853156;-38.13080360867914
1739209774.985318;-38.13080360867914
1739209774.9853203;-38.13080360867914
1739209774.9853227;-45.120503652039325
1739209774.985325;-38.13080360867914
1739209774.9853275;-32.816014438256545
1739209774.9853299;-35.57807855764607
1739209774.9853323;-33.981070128970906
1739209774.9853349;-38.13080360867914
1739209774.9853373;-38.13080360867914
1739209774.9853396;-38.13080360867914
1739209774.985342;-35.57807855764607
1739209774.9853444;-33.981070128970906
1739209774.9853468;-38.13080360867914
1739209774.9853492;-45.120503652039325
1739209774.9853518;-38.13080360867914
1739209774.9853542;-38.13080360867914
1739209774.9853566;-45.120503652039325
1739209774.985359;-38.13080360867914
1739209774.9853613;-35.57807855764607
1739209774.9853637;-35.57807855764607
1739209774.985366;-38.13080360867914
1739209774.9853685;-38.13080360867914
1739209774.985371;-45.120503652039325
1739209774.9853735;-45.120503652039325
1739209774.985376;-38.13080360867914
1739209774.9853783;-38.13080360867914
1739209774.9853806;-45.120503652039325
1739209774.985383;-31.141103565318915
1739209774.9853854;-33.981070128970906
1739209774.9853878;-45.120503652039325
1739209774.9853904;-45.120503652039325
1739209774.9853928;-33.981070128970906
1739209774.9853952;-38.13080360867914
1739209774.9853976;-45.120503652039325
1739209774.9854;-45.120503652039325
1739209774.9854023;-45.120503652039325
1739209774.9854047;-45.120503652039325
1739209774.985407;-38.13080360867914
1739209774.9854097;-45.120503652039325
1739209774.9854121;-45.120503652039325
1739209774.9854145;-35.57807855764607
1739209774.985417;-38.13080360867914
1739209774.9854193;-45.120503652039325
1739209774.9854217;-45.120503652039325
1739209774.985424;-45.120503652039325
1739209774.9854264;-38.13080360867914
1739209774.985429;-45.120503652039325
1739209774.9854314;-45.120503652039325
1739209774.9854338;-38.13080360867914
1739209774.9854362;-33.981070128970906
1739209774.9854386;-45.120503652039325
1739209774.985441;-33.981070128970906
1739209774.9854434;-38.13080360867914
1739209774.9854457;-45.120503652039325
1739209774.9854484;-45.120503652039325
1739209774.9854507;-38.13080360867914
1739209774.9854531;-38.13080360867914
1739209774.9854555;-25.252786309376837
1739209774.985458;-22.54371790334745
1739209774.9854603;-31.141103565318943
1739209774.9854627;-31.141103565318943
1739209774.985465;-45.120503652039325
1739209774.9854677;-31.141103565318915
1739209774.98547;-38.13080360867914
1739209774.9854724;-38.13080360867914
1739209774.9854748;-32.816014438256545
1739209774.9854772;-45.120503652039325
1739209774.9854796;-33.981070128970906
1739209774.985482;-25.62660358559016
1739209774.9854844;-28.588378514285886
1739209774.985487;-22.54371790334745
1739209774.9854894;-26.487275050834715
1739209774.9854918;-38.13080360867914
1739209774.9854941;-31.14110356531892
1739209774.9854965;-31.141103565318915
1739209774.985499;-45.120503652039325
1739209774.9855013;-33.981070128970906
1739209774.985504;-32.816014438256545
1739209774.9855063;-45.120503652039325
1739209774.9855087;-38.13080360867914
1739209774.985511;-32.816014438256545
1739209774.9855134;-28.992665084841942
1739209774.9855158;-23.50682362968953
1739209774.9855182;-24.151403521958734
1739209774.9855206;-31.141103565318915
1739209774.9855232;-26.487275050834725
1739209774.9855256;-38.13080360867914
1739209774.985528;-31.141103565318915
1739209774.9855304;-45.120503652039325
1739209774.9855328;-35.57807855764607
1739209774.9855351;-38.13080360867914
1739209774.9855375;-33.981070128970906
1739209774.98554;-45.120503652039325
1739209774.9855425;-28.58837851428586
1739209774.985545;-21.676580915188183
1739209774.9855473;-28.588378514285886
1739209774.9855497;-35.57807855764607
1739209774.985552;-33.981070128970906
1739209774.9855545;-28.21854285175415
1739209774.9855568;-31.141103565318915
1739209774.9855592;-45.120503652039325
1739209774.9855618;-45.120503652039325
1739209774.9855642;-45.120503652039325
1739209774.9855666;-45.120503652039325
1739209774.985569;-38.13080360867914
1739209774.9855714;-45.120503652039325
1739209774.9855738;-22.54371790334745
1739209774.9855762;-22.002965041481755
1739209774.9855785;-31.141103565318915
1739209774.9855812;-28.992665084841942
1739209774.9855835;-27.8777449560314
1739209774.985586;-45.120503652039325
1739209774.9855883;-45.120503652039325
1739209774.9855907;-38.13080360867914
1739209774.985593;-45.120503652039325
1739209774.9855955;-45.120503652039325
1739209774.9855978;-45.120503652039325
1739209774.9856005;-32.816014438256545
1739209774.9856029;-27.87774495603143
1739209774.9856052;-22.740042620751332
1739209774.9856076;-23.50682362968953
1739209774.98561;-38.13080360867914
1739209774.9856124;-32.816014438256545
1739209774.9856148;-45.120503652039325
1739209774.9856172;-33.981070128970906
1739209774.9856198;-31.141103565318915
1739209774.9856222;-38.13080360867914
1739209774.9856246;-38.13080360867914
1739209774.985627;-27.8777449560314
1739209774.9856293;-33.981070128970906
1739209774.9856317;-28.992665084841942
1739209774.985634;-27.267205301931607
1739209774.9856365;-24.15140352195872
1739209774.985639;-27.8777449560314
1739209774.9856415;-31.141103565318915
1739209774.9856439;-32.816014438256545
1739209774.9856462;-33.981070128970906
1739209774.9856486;-32.816014438256545
1739209774.985651;-38.13080360867914
1739209774.9856534;-38.13080360867914
1739209774.985656;-26.487275050834715
1739209774.9856584;-30.49652367304973
1739209774.9856608;-32.816014438256545
1739209774.9856632;-27.267205301931607
1739209774.9856656;-23.506823629689542
1739209774.985668;-32.816014438256545
1739209774.9856703;-33.981070128970906
1739209774.9856727;-27.267205301931607
1739209774.9856753;-38.13080360867914
1739209774.9856777;-45.120503652039325
1739209774.98568;-33.981070128970906
1739209774.9856825;-33.981070128970906
1739209774.9856849;-29.438486411369333
1739209774.9856873;-31.141103565318915
1739209774.9856896;-32.816014438256545
1739209774.985692;-25.826314394896364
1739209774.9856946;-24.151403521958734
1739209774.985697;-22.448786368009163
1739209774.9856994;-45.120503652039325
1739209774.9857018;-45.120503652039325
1739209774.9857042;-38.13080360867914
1739209774.9857066;-38.13080360867914
1739209774.985709;-38.13080360867914
1739209774.9857113;-45.120503652039325
1739209774.985714;-45.120503652039325
1739209774.9857163;-38.13080360867914
1739209774.9857187;-45.120503652039325
1739209774.985721;-45.120503652039325
1739209774.9857235;-45.120503652039325
1739209774.9857259;-38.13080360867914
1739209774.9857283;-32.816014438256545
1739209774.9857306;-45.120503652039325
1739209774.9857333;-45.120503652039325
1739209774.9857357;-38.13080360867914
1739209774.985738;-38.13080360867914
1739209774.9857404;-45.120503652039325
1739209774.9857428;-45.120503652039325
1739209774.9857452;-38.13080360867914
1739209774.9857476;-38.13080360867914
1739209774.98575;-38.13080360867914
1739209774.9857526;-45.120503652039325
1739209774.985755;-33.981070128970906
1739209774.9857574;-35.57807855764607
1739209774.9857597;-45.120503652039325
1739209774.9857621;-45.120503652039325
1739209774.9857645;-33.981070128970906
1739209774.985767;-38.13080360867914
1739209774.9857693;-38.13080360867914
1739209774.985772;-45.120503652039325
1739209774.9857743;-28.58837851428586
1739209774.9857767;-38.13080360867914
1739209774.985779;-38.13080360867914
1739209774.9857814;-45.120503652039325
1739209774.9857838;-38.13080360867914
1739209774.9857862;-45.120503652039325
1739209774.9857886;-38.13080360867914
1739209774.9857912;-35.57807855764607
1739209774.9857936;-27.877744956031414
1739209774.985796;-45.120503652039325
1739209774.9857984;-45.120503652039325
1739209774.9858007;-35.57807855764607
1739209774.9858031;-33.981070128970906
1739209774.9858055;-35.57807855764607
1739209774.9858081;-38.13080360867914
1739209774.9858105;-31.141103565318893
1739209774.985813;-33.981070128970906
1739209774.9858153;-38.13080360867914
1739209774.9858177;-38.13080360867914
1739209774.98582;-38.13080360867914
1739209774.9858224;-45.120503652039325
1739209774.9858248;-45.120503652039325
1739209774.9858274;-45.120503652039325
1739209774.9858298;-35.57807855764607
1739209774.9858322;-31.141103565318915
1739209774.9858346;-38.13080360867914
1739209774.985837;-45.120503652039325
1739209774.9858394;-35.57807855764607
1739209774.9858418;-38.13080360867914
1739209774.9858441;-45.120503652039325
1739209774.9858468;-45.120503652039325
1739209774.9858491;-35.57807855764607
1739209774.9858515;-33.981070128970906
1739209774.985854;-45.120503652039325
1739209774.9858563;-38.13080360867914
1739209774.9858587;-35.57807855764607
1739209774.985861;-38.13080360867914
1739209774.9858634;-38.13080360867914
1739209774.985866;-38.13080360867914
1739209774.9858685;-38.13080360867914
1739209774.9858708;-38.13080360867914
1739209774.9858732;-45.120503652039325
1739209774.9858756;-45.120503652039325
1739209774.985878;-45.120503652039325
1739209774.9858804;-38.13080360867914
1739209774.9858828;-45.120503652039325
1739209774.9858854;-45.120503652039325
1739209774.9858878;-38.13080360867914
1739209774.9858902;-35.57807855764607
1739209774.9858925;-38.13080360867914
1739209774.985895;-45.120503652039325
1739209774.9858973;-38.13080360867914
1739209774.9858997;-38.13080360867914
1739209774.985902;-38.13080360867914
1739209774.9859047;-45.120503652039325
1739209774.985907;-35.57807855764607
1739209774.9859095;-38.13080360867914
1739209774.9859118;-38.13080360867914
1739209774.9859142;-38.13080360867914
1739209774.9859166;-31.141103565318893
1739209774.985919;-32.81601443825658
1739209774.9859214;-28.992665084841942
1739209774.985924;-25.826314394896357
1739209774.9859264;-38.13080360867914
1739209774.9859288;-26.991370085610736
1739209774.9859312;-24.589719217205094
1739209774.9859335;-32.81601443825658
1739209774.985936;-26.991370085610722
1739209774.9859383;-25.826314394896354
1739209774.9859407;-31.141103565318915
1739209774.9859433;-45.120503652039325
1739209774.9859457;-38.13080360867914
1739209774.985948;-31.14110356531892
1739209774.9859505;-28.58837851428586
1739209774.9859529;-28.992665084841942
1739209774.9859552;-45.120503652039325
1739209774.9859576;-30.49652367304976
1739209774.9859602;-32.816014438256545
1739209774.9859626;-28.992665084841942
1739209774.985965;-33.981070128970906
1739209774.9859674;-26.991370085610754
1739209774.9859698;-28.992665084841942
1739209774.9859722;-22.448786368009156
1739209774.9859746;-26.991370085610722
1739209774.985977;-33.981070128970956
1739209774.9859796;-38.13080360867914
1739209774.985982;-30.49652367304973
1739209774.9859843;-30.49652367304976
1739209774.9859867;-38.13080360867914
1739209774.985989;-31.141103565318915
1739209774.9859915;-31.141103565318943
1739209774.9859939;-31.141103565318915
1739209774.9859962;-26.991370085610722
1739209774.9859989;-38.13080360867914
1739209774.9860013;-28.58837851428586
