CAN Message; 0x98:00009e6fc9f50a66
1739209585.1869698;-38.13080360867914
1739209585.1869762;-45.120503652039325
1739209585.1869824;-45.120503652039325
1739209585.1869886;-38.13080360867914
1739209585.1869948;-45.120503652039325
1739209585.187001;-45.120503652039325
1739209585.1870074;-38.13080360867914
1739209585.1870136;-32.816014438256545
1739209585.1870198;-45.120503652039325
1739209585.187026;-30.49652367304973
1739209585.1870322;-31.141103565318915
1739209585.1870387;-45.120503652039325
1739209585.1870449;-45.120503652039325
1739209585.187051;-45.120503652039325
1739209585.1870573;-45.120503652039325
1739209585.1870635;-45.120503652039325
1739209585.18707;-45.120503652039325
1739209585.187076;-45.120503652039325
1739209585.1870823;-38.13080360867914
1739209585.1870885;-32.816014438256545
1739209585.1870947;-38.13080360867914
1739209585.1871011;-45.120503652039325
1739209585.1871073;-45.120503652039325
1739209585.1871135;-45.120503652039325
1739209585.1871197;-45.120503652039325
1739209585.1871262;-32.816014438256545
1739209585.1871324;-31.141103565318893
1739209585.1871386;-38.13080360867914
1739209585.1871448;-35.57807855764607
1739209585.187151;-33.981070128970906
1739209585.1871574;-38.13080360867914
1739209585.1871636;-38.13080360867914
1739209585.1871698;-45.120503652039325
1739209585.187176;-45.120503652039325
1739209585.1871822;-45.120503652039325
1739209585.1871886;-45.120503652039325
1739209585.1871948;-45.120503652039325
1739209585.187201;-45.120503652039325
1739209585.1872072;-33.981070128970906
1739209585.1872134;-38.13080360867914
1739209585.1872199;-45.120503652039325
1739209585.187226;-33.981070128970906
1739209585.1872323;-31.141103565318893
1739209585.1872385;-45.120503652039325
1739209585.1872447;-45.120503652039325
1739209585.187251;-38.13080360867914
1739209585.1872573;-45.120503652039325
1739209585.1872635;-35.57807855764607
1739209585.1872697;-38.13080360867914
1739209585.187276;-35.57807855764607
1739209585.1872823;-38.13080360867914
1739209585.1872885;-38.13080360867914
1739209585.1872947;-38.13080360867914
1739209585.187301;-32.816014438256545
1739209585.1873074;-29.438486411369333
1739209585.1873136;-45.120503652039325
1739209585.1873198;-45.120503652039325
1739209585.187326;-45.120503652039325
1739209585.1873322;-45.120503652039325
1739209585.1873386;-38.13080360867914
1739209585.1873448;-38.13080360867914
1739209585.187351;-38.13080360867914
1739209585.1873572;-45.120503652039325
1739209585.1873634;-38.13080360867914
1739209585.1873698;-45.120503652039325
1739209585.187376;-45.120503652039325
1739209585.1873822;-35.57807855764607
1739209585.1873884;-45.120503652039325
1739209585.1873946;-45.120503652039325
1739209585.187401;-38.13080360867914
1739209585.1874073;-38.13080360867914
1739209585.1874135;-45.120503652039325
1739209585.1874197;-45.120503652039325
1739209585.1874259;-38.13080360867914
1739209585.1874323;-45.120503652039325
1739209585.1874385;-38.13080360867914
1739209585.1874447;-38.13080360867914
1739209585.187451;-38.13080360867914
1739209585.187457;-35.57807855764607
1739209585.1874635;-35.57807855764607
1739209585.1874697;-38.13080360867914
1739209585.187476;-45.120503652039325
1739209585.187482;-45.120503652039325
1739209585.1874886;-38.13080360867914
1739209585.1874948;-38.13080360867914
1739209585.187501;-45.120503652039325
1739209585.1875072;-45.120503652039325
1739209585.1875134;-45.120503652039325
1739209585.1875198;-45.120503652039325
1739209585.187526;-38.13080360867914
1739209585.1875322;-38.13080360867914
1739209585.1875384;-45.120503652039325
1739209585.1875446;-45.120503652039325
1739209585.187551;-45.120503652039325
1739209585.1875572;-35.57807855764607
1739209585.1875634;-38.13080360867914
1739209585.1875696;-38.13080360867914
1739209585.1875758;-45.120503652039325
1739209585.1875823;-38.13080360867914
1739209585.1875885;-38.13080360867914
1739209585.1875947;-35.57807855764607
1739209585.1876009;-45.120503652039325
1739209585.187607;-45.120503652039325
1739209585.1876135;-38.13080360867914
1739209585.1876197;-45.120503652039325
1739209585.187626;-38.13080360867914
1739209585.187632;-35.57807855764607
1739209585.1876383;-45.120503652039325
1739209585.1876447;-45.120503652039325
1739209585.187651;-45.120503652039325
1739209585.187657;-35.57807855764607
1739209585.1876633;-38.13080360867914
1739209585.1876698;-45.120503652039325
1739209585.187676;-45.120503652039325
1739209585.1876822;-45.120503652039325
1739209585.1876884;-45.120503652039325
1739209585.1876945;-38.13080360867914
1739209585.187701;-38.13080360867914
1739209585.1877072;-45.120503652039325
1739209585.1877134;-33.981070128970906
1739209585.1877196;-45.120503652039325
1739209585.1877258;-38.13080360867914
1739209585.1877322;-38.13080360867914
1739209585.1877384;-45.120503652039325
1739209585.1877446;-45.120503652039325
1739209585.1877508;-38.13080360867914
1739209585.187757;-38.13080360867914
1739209585.1877635;-45.120503652039325
1739209585.1877697;-38.13080360867914
1739209585.1877759;-38.13080360867914
1739209585.187782;-45.120503652039325
1739209585.1877882;-33.981070128970906
1739209585.1877947;-45.120503652039325
1739209585.187801;-45.120503652039325
1739209585.187807;-45.120503652039325
1739209585.1878133;-38.13080360867914
1739209585.1878195;-45.120503652039325
1739209585.187826;-45.120503652039325
1739209585.187832;-38.13080360867914
1739209585.1878383;-29.438486411369347
1739209585.1878445;-45.120503652039325
1739209585.187851;-38.13080360867914
1739209585.1878572;-38.13080360867914
1739209585.1878633;-45.120503652039325
1739209585.1878695;-38.13080360867914
1739209585.1878757;-45.120503652039325
1739209585.1878822;-38.13080360867914
1739209585.1878884;-27.267205301931607
1739209585.1878946;-35.57807855764607
1739209585.1879008;-45.120503652039325
1739209585.187907;-45.120503652039325
1739209585.1879134;-38.13080360867914
1739209585.1879196;-45.120503652039325
1739209585.1879258;-45.120503652039325
1739209585.187932;-45.120503652039325
1739209585.1879382;-32.81601443825658
1739209585.1879447;-45.120503652039325
1739209585.1879508;-38.13080360867914
1739209585.187957;-35.57807855764607
1739209585.1879632;-38.13080360867914
1739209585.1879694;-38.13080360867914
1739209585.187976;-38.13080360867914
1739209585.187982;-45.120503652039325
1739209585.1879883;-31.141103565318915
1739209585.1879945;-35.57807855764607
1739209585.1880007;-38.13080360867914
1739209585.188007;-45.120503652039325
1739209585.1880133;-33.981070128970906
1739209585.1880195;-38.13080360867914
1739209585.1880257;-38.13080360867914
1739209585.1880322;-38.13080360867914
1739209585.1880383;-45.120503652039325
1739209585.1880445;-45.120503652039325
1739209585.1880507;-38.13080360867914
1739209585.188057;-45.120503652039325
1739209585.1880634;-38.13080360867914
1739209585.1880696;-45.120503652039325
1739209585.1880758;-35.57807855764607
1739209585.188082;-35.57807855764607
1739209585.1880882;-45.120503652039325
1739209585.1880946;-33.981070128970906
1739209585.1881008;-45.120503652039325
1739209585.188107;-45.120503652039325
1739209585.1881132;-38.13080360867914
1739209585.1881194;-38.13080360867914
1739209585.1881258;-38.13080360867914
1739209585.188132;-45.120503652039325
1739209585.1881382;-28.58837851428586
1739209585.1881444;-33.981070128970906
1739209585.1881506;-45.120503652039325
1739209585.188157;-38.13080360867914
1739209585.1881633;-35.57807855764607
1739209585.1881695;-38.13080360867914
1739209585.1881757;-45.120503652039325
1739209585.1881819;-35.57807855764607
1739209585.1881883;-38.13080360867914
1739209585.1881945;-45.120503652039325
1739209585.1882007;-38.13080360867914
1739209585.188207;-45.120503652039325
1739209585.1882133;-45.120503652039325
1739209585.1882195;-33.981070128970906
1739209585.1882257;-38.13080360867914
1739209585.188232;-45.120503652039325
1739209585.1882381;-28.58837851428586
1739209585.1882446;-30.49652367304973
1739209585.1882508;-45.120503652039325
1739209585.188257;-33.981070128970906
1739209585.1882632;-32.816014438256545
1739209585.1882694;-45.120503652039325
1739209585.1882758;-45.120503652039325
1739209585.188282;-32.816014438256545
1739209585.1882882;-45.120503652039325
1739209585.1882944;-38.13080360867914
1739209585.1883006;-38.13080360867914
1739209585.188307;-45.120503652039325
1739209585.1883132;-45.120503652039325
1739209585.1883194;-38.13080360867914
1739209585.1883256;-38.13080360867914
1739209585.1883318;-45.120503652039325
1739209585.1883383;-33.981070128970906
1739209585.1883445;-35.57807855764607
1739209585.1883507;-35.57807855764607
1739209585.1883569;-38.13080360867914
1739209585.188363;-45.120503652039325
1739209585.1883695;-38.13080360867914
1739209585.1883757;-45.120503652039325
1739209585.188382;-45.120503652039325
1739209585.188388;-45.120503652039325
1739209585.1883945;-45.120503652039325
1739209585.1884007;-33.981070128970906
1739209585.188407;-35.57807855764607
1739209585.1884131;-38.13080360867914
1739209585.1884193;-38.13080360867914
1739209585.1884258;-45.120503652039325
1739209585.188432;-45.120503652039325
1739209585.1884382;-45.120503652039325
1739209585.1884444;-45.120503652039325
1739209585.1884506;-38.13080360867914
1739209585.188457;-38.13080360867914
1739209585.1884632;-45.120503652039325
1739209585.1884694;-38.13080360867914
1739209585.1884756;-38.13080360867914
1739209585.1884818;-45.120503652039325
1739209585.1884882;-45.120503652039325
1739209585.1884944;-45.120503652039325
1739209585.1885006;-38.13080360867914
1739209585.1885068;-32.816014438256545
1739209585.188513;-33.981070128970906
1739209585.1885195;-38.13080360867914
1739209585.1885257;-35.57807855764607
1739209585.1885319;-31.141103565318893
1739209585.188538;-38.13080360867914
1739209585.1885443;-45.120503652039325
1739209585.1885507;-45.120503652039325
1739209585.188557;-45.120503652039325
1739209585.188563;-38.13080360867914
1739209585.1885693;-38.13080360867914
1739209585.1885757;-33.981070128970906
1739209585.188582;-45.120503652039325
1739209585.1885881;-38.13080360867914
1739209585.1885943;-35.57807855764607
1739209585.1886005;-33.981070128970906
1739209585.188607;-38.13080360867914
1739209585.1886132;-38.13080360867914
1739209585.1886194;-45.120503652039325
1739209585.1886256;-45.120503652039325
1739209585.1886318;-38.13080360867914
1739209585.1886382;-38.13080360867914
1739209585.1886444;-45.120503652039325
1739209585.1886506;-38.13080360867914
1739209585.1886568;-45.120503652039325
1739209585.188663;-38.13080360867914
1739209585.1886694;-45.120503652039325
1739209585.1886756;-38.13080360867914
1739209585.1886818;-45.120503652039325
1739209585.188688;-45.120503652039325
1739209585.1886942;-33.981070128970906
1739209585.1887007;-38.13080360867914
1739209585.1887069;-38.13080360867914
1739209585.188713;-38.13080360867914
1739209585.1887193;-35.57807855764607
1739209585.1887255;-38.13080360867914
1739209585.188732;-35.57807855764607
1739209585.188738;-45.120503652039325
1739209585.1887443;-45.120503652039325
1739209585.1887505;-33.981070128970906
1739209585.188757;-38.13080360867914
1739209585.1887631;-38.13080360867914
1739209585.1887693;-35.57807855764607
1739209585.1887755;-35.57807855764607
1739209585.1887817;-35.57807855764607
1739209585.1887882;-35.57807855764607
1739209585.1887944;-38.13080360867914
1739209585.1888006;-45.120503652039325
1739209585.1888068;-45.120503652039325
1739209585.188813;-45.120503652039325
1739209585.1888194;-45.120503652039325
1739209585.1888256;-45.120503652039325
1739209585.1888318;-45.120503652039325
1739209585.188838;-45.120503652039325
1739209585.1888442;-35.57807855764607
1739209585.1888506;-31.141103565318915
1739209585.1888568;-35.57807855764607
1739209585.188863;-38.13080360867914
1739209585.1888692;-45.120503652039325
1739209585.1888754;-38.13080360867914
1739209585.1888819;-45.120503652039325
1739209585.188888;-45.120503652039325
1739209585.1888943;-38.13080360867914
1739209585.1889005;-38.13080360867914
1739209585.188907;-45.120503652039325
1739209585.188913;-33.981070128970906
1739209585.1889193;-45.120503652039325
1739209585.1889255;-45.120503652039325
1739209585.1889317;-45.120503652039325
1739209585.1889381;-45.120503652039325
1739209585.1889443;-45.120503652039325
1739209585.1889505;-33.981070128970906
1739209585.1889567;-38.13080360867914
1739209585.188963;-38.13080360867914
1739209585.1889694;-45.120503652039325
1739209585.1889756;-31.141103565318915
1739209585.1889818;-35.57807855764607
1739209585.188988;-45.120503652039325
1739209585.1889942;-45.120503652039325
1739209585.1890006;-38.13080360867914
1739209585.1890068;-38.13080360867914
1739209585.189013;-45.120503652039325
1739209585.1890192;-45.120503652039325
1739209585.1890254;-45.120503652039325
1739209585.1890318;-45.120503652039325
1739209585.189038;-33.981070128970906
1739209585.1890442;-38.13080360867914
1739209585.1890504;-38.13080360867914
1739209585.1890566;-45.120503652039325
1739209585.189063;-45.120503652039325
1739209585.1890693;-33.981070128970906
1739209585.1890755;-33.981070128970906
1739209585.1890817;-35.57807855764607
1739209585.189088;-38.13080360867914
1739209585.1890943;-45.120503652039325
1739209585.1891005;-45.120503652039325
1739209585.1891067;-33.981070128970906
1739209585.189113;-38.13080360867914
1739209585.1891193;-45.120503652039325
1739209585.1891255;-45.120503652039325
1739209585.1891317;-45.120503652039325
1739209585.189138;-38.13080360867914
1739209585.1891441;-38.13080360867914
1739209585.1891506;-35.57807855764607
1739209585.1891568;-38.13080360867914
1739209585.189163;-33.981070128970906
1739209585.1891692;-38.13080360867914
1739209585.1891754;-38.13080360867914
1739209585.1891818;-38.13080360867914
1739209585.189188;-45.120503652039325
1739209585.1891942;-33.981070128970906
1739209585.1892004;-45.120503652039325
1739209585.1892066;-45.120503652039325
1739209585.189213;-35.57807855764607
1739209585.1892192;-38.13080360867914
1739209585.1892254;-38.13080360867914
1739209585.1892316;-35.57807855764607
1739209585.1892378;-45.120503652039325
1739209585.1892443;-38.13080360867914
1739209585.1892505;-35.57807855764607
1739209585.1892567;-32.816014438256545
1739209585.1892629;-45.120503652039325
1739209585.1892693;-45.120503652039325
1739209585.1892755;-35.57807855764607
1739209585.1892817;-35.57807855764607
1739209585.189288;-38.13080360867914
1739209585.189294;-38.13080360867914
1739209585.1893005;-45.120503652039325
1739209585.1893067;-45.120503652039325
1739209585.189313;-38.13080360867914
1739209585.1893191;-45.120503652039325
1739209585.1893253;-45.120503652039325
1739209585.1893318;-45.120503652039325
1739209585.189338;-38.13080360867914
1739209585.1893442;-45.120503652039325
1739209585.1893504;-38.13080360867914
1739209585.1893566;-32.816014438256545
1739209585.189363;-45.120503652039325
1739209585.1893692;-45.120503652039325
1739209585.1893754;-32.816014438256545
1739209585.1893816;-35.57807855764607
1739209585.1893878;-45.120503652039325
1739209585.1893942;-45.120503652039325
1739209585.1894004;-38.13080360867914
