CAN Message; 0x77:9a1019e04b13557c
1739209919.3621857;-38.13080360867914
1739209919.3621907;-38.13080360867914
1739209919.3621957;-45.120503652039325
1739209919.3622005;-38.13080360867914
1739209919.3622055;-45.120503652039325
1739209919.3622103;-38.13080360867914
1739209919.3622153;-33.981070128970906
1739209919.3622203;-45.120503652039325
1739209919.362225;-45.120503652039325
1739209919.36223;-38.13080360867914
1739209919.362235;-45.120503652039325
1739209919.3622398;-38.13080360867914
1739209919.3622448;-35.57807855764607
1739209919.3622499;-45.120503652039325
1739209919.3622546;-45.120503652039325
1739209919.3622596;-38.13080360867914
1739209919.3622644;-38.13080360867914
1739209919.3622694;-33.981070128970906
1739209919.3622744;-45.120503652039325
1739209919.3622792;-35.57807855764607
1739209919.3622842;-35.57807855764607
1739209919.3622892;-38.13080360867914
1739209919.362294;-35.57807855764607
1739209919.362299;-45.120503652039325
1739209919.362304;-45.120503652039325
1739209919.3623087;-45.120503652039325
1739209919.3623137;-45.120503652039325
1739209919.3623185;-38.13080360867914
1739209919.3623235;-38.13080360867914
1739209919.3623285;-45.120503652039325
1739209919.3623333;-45.120503652039325
1739209919.3623383;-38.13080360867914
1739209919.3623433;-35.57807855764607
1739209919.362348;-38.13080360867914
1739209919.362353;-45.120503652039325
1739209919.362358;-38.13080360867914
1739209919.3623629;-35.57807855764607
1739209919.3623679;-38.13080360867914
1739209919.3623726;-45.120503652039325
1739209919.3623776;-38.13080360867914
1739209919.3623827;-45.120503652039325
1739209919.3623874;-38.13080360867914
1739209919.3623924;-32.816014438256545
1739209919.3623974;-38.13080360867914
1739209919.3624022;-38.13080360867914
1739209919.3624072;-38.13080360867914
1739209919.3624122;-35.57807855764607
1739209919.362417;-38.13080360867914
1739209919.362422;-38.13080360867914
1739209919.3624268;-45.120503652039325
1739209919.3624318;-45.120503652039325
1739209919.3624368;-38.13080360867914
1739209919.3624415;-35.57807855764607
1739209919.3624465;-35.57807855764607
1739209919.3624516;-45.120503652039325
1739209919.3624563;-33.981070128970906
1739209919.3624613;-33.981070128970956
1739209919.3624663;-45.120503652039325
1739209919.362471;-32.816014438256545
1739209919.362476;-38.13080360867914
1739209919.3624809;-45.120503652039325
1739209919.362486;-45.120503652039325
1739209919.362491;-45.120503652039325
1739209919.3624957;-38.13080360867914
1739209919.3625007;-38.13080360867914
1739209919.3625057;-38.13080360867914
1739209919.3625104;-45.120503652039325
1739209919.3625154;-38.13080360867914
1739209919.3625205;-38.13080360867914
1739209919.3625252;-45.120503652039325
1739209919.3625302;-45.120503652039325
1739209919.3625352;-38.13080360867914
1739209919.36254;-33.981070128970906
1739209919.362545;-33.981070128970906
1739209919.3625498;-45.120503652039325
1739209919.3625548;-38.13080360867914
1739209919.3625598;-38.13080360867914
1739209919.3625646;-33.981070128970906
1739209919.3625696;-45.120503652039325
1739209919.3625746;-45.120503652039325
1739209919.3625793;-45.120503652039325
1739209919.3625844;-45.120503652039325
1739209919.3625894;-45.120503652039325
1739209919.3625941;-45.120503652039325
1739209919.3625991;-33.981070128970906
1739209919.362604;-33.981070128970906
1739209919.362609;-45.120503652039325
1739209919.362614;-38.13080360867914
1739209919.3626187;-35.57807855764607
1739209919.3626237;-45.120503652039325
1739209919.3626287;-38.13080360867914
1739209919.3626335;-35.57807855764607
1739209919.3626385;-38.13080360867914
1739209919.3626435;-45.120503652039325
1739209919.3626482;-45.120503652039325
1739209919.3626533;-38.13080360867914
1739209919.362658;-45.120503652039325
1739209919.362663;-31.141103565318915
1739209919.362668;-38.13080360867914
1739209919.3626728;-38.13080360867914
1739209919.3626778;-33.981070128970906
1739209919.3626828;-38.13080360867914
1739209919.3626876;-45.120503652039325
1739209919.3626926;-38.13080360867914
1739209919.3626976;-33.981070128970906
1739209919.3627024;-38.13080360867914
1739209919.3627074;-38.13080360867914
1739209919.3627121;-45.120503652039325
1739209919.3627172;-45.120503652039325
1739209919.3627222;-45.120503652039325
1739209919.362727;-38.13080360867914
1739209919.362732;-45.120503652039325
1739209919.362737;-45.120503652039325
1739209919.3627417;-28.992665084841942
1739209919.3627467;-38.13080360867914
1739209919.3627517;-45.120503652039325
1739209919.3627565;-38.13080360867914
1739209919.3627615;-31.141103565318915
1739209919.3627663;-32.816014438256545
1739209919.3627713;-33.981070128970906
1739209919.3627763;-35.57807855764607
1739209919.362781;-33.981070128970906
1739209919.362786;-38.13080360867914
1739209919.362791;-45.120503652039325
1739209919.3627958;-38.13080360867914
1739209919.3628008;-38.13080360867914
1739209919.3628058;-38.13080360867914
1739209919.3628106;-38.13080360867914
1739209919.3628156;-45.120503652039325
1739209919.3628204;-32.81601443825658
1739209919.3628254;-38.13080360867914
1739209919.3628304;-38.13080360867914
1739209919.3628352;-45.120503652039325
1739209919.3628402;-45.120503652039325
1739209919.3628452;-38.13080360867914
1739209919.36285;-38.13080360867914
1739209919.362855;-45.120503652039325
1739209919.36286;-31.141103565318915
1739209919.3628647;-33.981070128970906
1739209919.3628697;-38.13080360867914
1739209919.3628747;-35.57807855764607
1739209919.3628795;-38.13080360867914
1739209919.3628845;-45.120503652039325
1739209919.3628893;-33.981070128970906
1739209919.3628943;-32.816014438256545
1739209919.3628993;-45.120503652039325
1739209919.362904;-38.13080360867914
1739209919.362909;-35.57807855764607
1739209919.362914;-38.13080360867914
1739209919.3629189;-45.120503652039325
1739209919.3629239;-45.120503652039325
1739209919.3629289;-45.120503652039325
1739209919.3629336;-45.120503652039325
1739209919.3629386;-33.981070128970956
1739209919.3629434;-38.13080360867914
1739209919.3629484;-35.57807855764607
1739209919.3629534;-38.13080360867914
1739209919.3629582;-45.120503652039325
1739209919.3629632;-45.120503652039325
1739209919.3629682;-33.981070128970906
1739209919.362973;-45.120503652039325
1739209919.362978;-28.58837851428586
1739209919.362983;-30.49652367304973
1739209919.3629878;-45.120503652039325
1739209919.3629928;-38.13080360867914
1739209919.3629975;-38.13080360867914
1739209919.3630025;-45.120503652039325
1739209919.3630075;-33.981070128970906
1739209919.3630123;-45.120503652039325
1739209919.3630173;-45.120503652039325
1739209919.3630223;-45.120503652039325
1739209919.363027;-45.120503652039325
1739209919.363032;-45.120503652039325
1739209919.363037;-33.981070128970906
1739209919.3630419;-38.13080360867914
1739209919.363047;-38.13080360867914
1739209919.3630517;-38.13080360867914
1739209919.3630567;-45.120503652039325
1739209919.3630617;-45.120503652039325
1739209919.3630664;-38.13080360867914
1739209919.3630714;-45.120503652039325
1739209919.3630764;-45.120503652039325
1739209919.3630812;-45.120503652039325
1739209919.3630862;-38.13080360867914
1739209919.3630912;-45.120503652039325
1739209919.363096;-35.57807855764607
1739209919.363101;-33.981070128970906
1739209919.3631058;-38.13080360867914
1739209919.3631108;-35.57807855764607
1739209919.3631158;-35.57807855764607
1739209919.3631206;-45.120503652039325
1739209919.3631256;-38.13080360867914
1739209919.3631306;-31.141103565318893
1739209919.3631353;-45.120503652039325
1739209919.3631403;-45.120503652039325
1739209919.3631454;-35.57807855764607
1739209919.3631501;-38.13080360867914
1739209919.3631551;-38.13080360867914
1739209919.36316;-35.57807855764607
1739209919.363165;-38.13080360867914
1739209919.36317;-45.120503652039325
1739209919.3631747;-45.120503652039325
1739209919.3631797;-38.13080360867914
1739209919.3631847;-35.57807855764607
1739209919.3631895;-38.13080360867914
1739209919.3631945;-38.13080360867914
1739209919.3631995;-45.120503652039325
1739209919.3632042;-45.120503652039325
1739209919.3632092;-45.120503652039325
1739209919.3632143;-32.816014438256545
1739209919.363219;-38.13080360867914
1739209919.363224;-38.13080360867914
1739209919.3632288;-38.13080360867914
1739209919.3632338;-45.120503652039325
1739209919.3632388;-45.120503652039325
1739209919.3632436;-33.981070128970906
1739209919.3632486;-38.13080360867914
1739209919.3632536;-45.120503652039325
1739209919.3632584;-38.13080360867914
1739209919.3632634;-38.13080360867914
1739209919.3632684;-38.13080360867914
1739209919.3632731;-38.13080360867914
1739209919.3632782;-38.13080360867914
1739209919.363283;-38.13080360867914
1739209919.363288;-45.120503652039325
1739209919.363293;-38.13080360867914
1739209919.3632977;-35.57807855764607
1739209919.3633027;-35.57807855764607
1739209919.3633077;-38.13080360867914
1739209919.3633125;-45.120503652039325
1739209919.3633175;-45.120503652039325
1739209919.3633225;-38.13080360867914
1739209919.3633273;-35.57807855764607
1739209919.3633323;-45.120503652039325
1739209919.363337;-33.981070128970956
1739209919.363342;-38.13080360867914
1739209919.363347;-45.120503652039325
1739209919.3633518;-38.13080360867914
1739209919.3633568;-45.120503652039325
1739209919.3633628;-45.120503652039325
1739209919.3633685;-38.13080360867914
1739209919.3633745;-45.120503652039325
1739209919.3633804;-28.992665084841942
1739209919.3633864;-31.141103565318915
1739209919.363392;-45.120503652039325
1739209919.363398;-45.120503652039325
1739209919.363404;-45.120503652039325
1739209919.3634098;-35.57807855764607
1739209919.3634157;-38.13080360867914
1739209919.3634217;-45.120503652039325
1739209919.3634276;-45.120503652039325
1739209919.3634334;-33.981070128970906
1739209919.3634393;-45.120503652039325
1739209919.3634453;-45.120503652039325
1739209919.3634512;-45.120503652039325
1739209919.363457;-45.120503652039325
1739209919.363463;-45.120503652039325
1739209919.363469;-38.13080360867914
1739209919.3634746;-45.120503652039325
1739209919.3634806;-38.13080360867914
1739209919.3634865;-45.120503652039325
1739209919.3634925;-45.120503652039325
1739209919.3634982;-45.120503652039325
1739209919.3635042;-38.13080360867914
1739209919.3635101;-45.120503652039325
1739209919.3635159;-38.13080360867914
1739209919.3635218;-33.981070128970906
1739209919.3635278;-31.141103565318915
1739209919.3635337;-45.120503652039325
1739209919.3635395;-45.120503652039325
1739209919.3635454;-45.120503652039325
1739209919.3635514;-33.981070128970906
1739209919.363557;-35.57807855764607
1739209919.363563;-38.13080360867914
1739209919.363569;-38.13080360867914
1739209919.363575;-28.58837851428586
1739209919.3635807;-32.816014438256545
1739209919.3635867;-45.120503652039325
1739209919.3635926;-45.120503652039325
1739209919.3635986;-45.120503652039325
1739209919.3636043;-38.13080360867914
1739209919.3636103;-38.13080360867914
1739209919.3636162;-45.120503652039325
1739209919.363622;-33.981070128970906
1739209919.363628;-35.57807855764607
1739209919.3636339;-38.13080360867914
1739209919.3636398;-38.13080360867914
1739209919.3636456;-33.981070128970906
1739209919.3636515;-35.57807855764607
1739209919.3636575;-38.13080360867914
1739209919.3636632;-45.120503652039325
1739209919.3636692;-38.13080360867914
1739209919.363675;-35.57807855764607
1739209919.363681;-38.13080360867914
1739209919.3636868;-45.120503652039325
1739209919.3636928;-45.120503652039325
1739209919.3636987;-38.13080360867914
1739209919.3637044;-38.13080360867914
1739209919.3637104;-45.120503652039325
1739209919.3637164;-45.120503652039325
1739209919.3637223;-45.120503652039325
1739209919.363728;-45.120503652039325
1739209919.363734;-45.120503652039325
1739209919.36374;-38.13080360867914
1739209919.363746;-45.120503652039325
1739209919.3637516;-45.120503652039325
1739209919.3637576;-38.13080360867914
1739209919.3637636;-38.13080360867914
1739209919.3637693;-45.120503652039325
1739209919.3637753;-45.120503652039325
1739209919.3637812;-45.120503652039325
1739209919.3637872;-38.13080360867914
1739209919.363793;-35.57807855764607
1739209919.3637989;-35.57807855764607
1739209919.3638048;-35.57807855764607
1739209919.3638105;-33.981070128970906
1739209919.3638165;-38.13080360867914
1739209919.3638225;-38.13080360867914
1739209919.3638284;-38.13080360867914
1739209919.3638341;-38.13080360867914
1739209919.36384;-45.120503652039325
1739209919.363846;-45.120503652039325
1739209919.3638518;-45.120503652039325
1739209919.3638577;-38.13080360867914
1739209919.3638637;-35.57807855764607
1739209919.3638697;-38.13080360867914
1739209919.3638754;-45.120503652039325
1739209919.3638813;-33.981070128970906
1739209919.3638873;-38.13080360867914
1739209919.363893;-38.13080360867914
1739209919.363899;-45.120503652039325
1739209919.363905;-35.57807855764607
1739209919.363911;-38.13080360867914
1739209919.3639166;-45.120503652039325
1739209919.3639226;-45.120503652039325
1739209919.3639286;-38.13080360867914
1739209919.3639345;-32.816014438256545
1739209919.3639402;-38.13080360867914
1739209919.3639462;-38.13080360867914
1739209919.3639522;-45.120503652039325
1739209919.363958;-45.120503652039325
1739209919.3639638;-38.13080360867914
1739209919.3639698;-45.120503652039325
1739209919.3639758;-45.120503652039325
1739209919.3639815;-45.120503652039325
1739209919.3639874;-45.120503652039325
1739209919.3639934;-38.13080360867914
1739209919.3639991;-45.120503652039325
1739209919.364005;-45.120503652039325
1739209919.364011;-38.13080360867914
1739209919.364017;-38.13080360867914
1739209919.3640227;-35.57807855764607
1739209919.3640287;-45.120503652039325
1739209919.3640347;-38.13080360867914
1739209919.3640404;-32.816014438256545
1739209919.3640463;-38.13080360867914
1739209919.3640523;-32.816014438256545
1739209919.3640583;-35.57807855764607
1739209919.364064;-29.438486411369333
1739209919.36407;-38.13080360867914
1739209919.364076;-45.120503652039325
1739209919.3640819;-45.120503652039325
1739209919.3640876;-35.57807855764607
1739209919.3640935;-45.120503652039325
1739209919.3640995;-38.13080360867914
1739209919.3641052;-33.981070128970906
1739209919.3641112;-35.57807855764607
1739209919.3641171;-33.981070128970906
1739209919.364123;-45.120503652039325
1739209919.3641288;-45.120503652039325
1739209919.3641348;-38.13080360867914
1739209919.3641407;-33.981070128970906
1739209919.3641465;-31.141103565318893
1739209919.3641524;-45.120503652039325
1739209919.3641584;-45.120503652039325
1739209919.3641644;-38.13080360867914
1739209919.36417;-35.57807855764607
1739209919.364176;-45.120503652039325
1739209919.364182;-35.57807855764607
1739209919.3641877;-38.13080360867914
1739209919.3641937;-45.120503652039325
1739209919.3641996;-38.13080360867914
1739209919.3642056;-38.13080360867914
1739209919.3642113;-38.13080360867914
1739209919.3642173;-38.13080360867914
1739209919.3642232;-45.120503652039325
1739209919.3642292;-35.57807855764607
1739209919.364235;-45.120503652039325
1739209919.364241;-33.981070128970956
1739209919.3642468;-38.13080360867914
