CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2599182;-35.57807855764607
1739209630.25992;-38.13080360867914
1739209630.2599216;-45.120503652039325
1739209630.2599235;-38.13080360867914
1739209630.2599251;-45.120503652039325
1739209630.259927;-45.120503652039325
1739209630.2599287;-45.120503652039325
1739209630.2599304;-38.13080360867914
1739209630.2599323;-35.57807855764607
1739209630.259934;-38.13080360867914
1739209630.2599356;-45.120503652039325
1739209630.2599375;-45.120503652039325
1739209630.2599392;-35.57807855764607
1739209630.259941;-38.13080360867914
1739209630.2599428;-45.120503652039325
1739209630.2599444;-38.13080360867914
1739209630.2599463;-45.120503652039325
1739209630.259948;-45.120503652039325
1739209630.25995;-45.120503652039325
1739209630.2599516;-45.120503652039325
1739209630.2599533;-45.120503652039325
1739209630.2599552;-32.816014438256545
1739209630.2599568;-38.13080360867914
1739209630.2599587;-45.120503652039325
1739209630.2599604;-35.57807855764607
1739209630.259962;-38.13080360867914
1739209630.259964;-45.120503652039325
1739209630.2599657;-45.120503652039325
1739209630.2599673;-45.120503652039325
1739209630.2599692;-45.120503652039325
1739209630.259971;-45.120503652039325
1739209630.2599728;-45.120503652039325
1739209630.2599745;-45.120503652039325
1739209630.2599761;-45.120503652039325
1739209630.259978;-45.120503652039325
1739209630.2599797;-45.120503652039325
1739209630.2599816;-35.57807855764607
1739209630.2599833;-35.57807855764607
1739209630.259985;-45.120503652039325
1739209630.2599869;-38.13080360867914
1739209630.2599885;-38.13080360867914
1739209630.2599905;-38.13080360867914
1739209630.2599921;-33.981070128970906
1739209630.2599938;-38.13080360867914
1739209630.2599957;-45.120503652039325
1739209630.2599974;-38.13080360867914
1739209630.259999;-38.13080360867914
1739209630.260001;-38.13080360867914
1739209630.2600026;-38.13080360867914
1739209630.2600045;-38.13080360867914
1739209630.2600062;-38.13080360867914
1739209630.2600079;-38.13080360867914
1739209630.2600098;-38.13080360867914
1739209630.2600114;-35.57807855764607
1739209630.2600133;-45.120503652039325
1739209630.260015;-45.120503652039325
1739209630.2600167;-45.120503652039325
1739209630.2600186;-31.141103565318915
1739209630.2600203;-45.120503652039325
1739209630.2600222;-38.13080360867914
1739209630.2600238;-35.57807855764607
1739209630.2600255;-33.981070128970906
1739209630.2600274;-45.120503652039325
1739209630.260029;-38.13080360867914
1739209630.2600307;-35.57807855764607
1739209630.2600327;-33.981070128970906
1739209630.2600343;-45.120503652039325
1739209630.2600362;-45.120503652039325
1739209630.260038;-38.13080360867914
1739209630.2600396;-38.13080360867914
1739209630.2600415;-45.120503652039325
1739209630.2600431;-38.13080360867914
1739209630.260045;-45.120503652039325
1739209630.2600467;-33.981070128970906
1739209630.2600484;-38.13080360867914
1739209630.2600503;-45.120503652039325
1739209630.260052;-35.57807855764607
1739209630.2600539;-38.13080360867914
1739209630.2600555;-45.120503652039325
1739209630.2600572;-45.120503652039325
1739209630.260059;-45.120503652039325
1739209630.2600608;-28.992665084841942
1739209630.2600625;-38.13080360867914
1739209630.2600644;-45.120503652039325
1739209630.260066;-45.120503652039325
1739209630.260068;-45.120503652039325
1739209630.2600696;-38.13080360867914
1739209630.2600713;-38.13080360867914
1739209630.2600732;-45.120503652039325
1739209630.2600749;-31.141103565318915
1739209630.2600768;-33.981070128970906
1739209630.2600784;-38.13080360867914
1739209630.26008;-45.120503652039325
1739209630.260082;-38.13080360867914
1739209630.2600837;-33.981070128970906
1739209630.2600856;-45.120503652039325
1739209630.2600873;-31.141103565318915
1739209630.260089;-45.120503652039325
1739209630.2600908;-38.13080360867914
1739209630.2600925;-33.981070128970906
1739209630.2600942;-45.120503652039325
1739209630.260096;-45.120503652039325
1739209630.2600977;-35.57807855764607
1739209630.2600996;-38.13080360867914
1739209630.2601013;-45.120503652039325
1739209630.260103;-45.120503652039325
1739209630.260105;-38.13080360867914
1739209630.2601066;-35.57807855764607
1739209630.2601085;-45.120503652039325
1739209630.2601101;-45.120503652039325
1739209630.2601118;-35.57807855764607
1739209630.2601137;-38.13080360867914
1739209630.2601154;-38.13080360867914
1739209630.2601173;-31.141103565318915
1739209630.260119;-28.992665084841942
1739209630.2601206;-38.13080360867914
1739209630.2601225;-45.120503652039325
1739209630.2601242;-33.981070128970906
1739209630.2601259;-33.981070128970906
1739209630.2601278;-38.13080360867914
1739209630.2601295;-33.981070128970906
1739209630.2601314;-45.120503652039325
1739209630.260133;-35.57807855764607
1739209630.2601347;-35.57807855764607
1739209630.2601366;-45.120503652039325
1739209630.2601383;-45.120503652039325
1739209630.2601402;-35.57807855764607
1739209630.2601418;-35.57807855764607
1739209630.2601435;-45.120503652039325
1739209630.2601454;-33.981070128970906
1739209630.260147;-31.141103565318915
1739209630.260149;-33.981070128970906
1739209630.2601507;-45.120503652039325
1739209630.2601523;-45.120503652039325
1739209630.2601542;-45.120503652039325
1739209630.260156;-45.120503652039325
1739209630.2601576;-45.120503652039325
1739209630.2601595;-38.13080360867914
1739209630.2601612;-45.120503652039325
1739209630.260163;-45.120503652039325
1739209630.2601647;-38.13080360867914
1739209630.2601664;-38.13080360867914
1739209630.2601683;-38.13080360867914
1739209630.26017;-45.120503652039325
1739209630.260172;-45.120503652039325
1739209630.2601736;-45.120503652039325
1739209630.2601752;-38.13080360867914
1739209630.2601771;-35.57807855764607
1739209630.2601788;-45.120503652039325
1739209630.2601807;-45.120503652039325
1739209630.2601824;-38.13080360867914
1739209630.260184;-35.57807855764607
1739209630.260186;-45.120503652039325
1739209630.2601876;-35.57807855764607
1739209630.2601893;-32.816014438256545
1739209630.2601912;-35.57807855764607
1739209630.2601929;-45.120503652039325
1739209630.2601948;-38.13080360867914
1739209630.2601964;-45.120503652039325
1739209630.260198;-45.120503652039325
1739209630.2602;-35.57807855764607
1739209630.2602017;-45.120503652039325
1739209630.2602036;-45.120503652039325
1739209630.2602053;-38.13080360867914
1739209630.260207;-38.13080360867914
1739209630.2602088;-45.120503652039325
1739209630.2602105;-38.13080360867914
1739209630.2602124;-35.57807855764607
1739209630.260214;-38.13080360867914
1739209630.2602158;-35.57807855764607
1739209630.2602177;-35.57807855764607
1739209630.2602193;-38.13080360867914
1739209630.260221;-32.816014438256545
1739209630.260223;-32.816014438256545
1739209630.2602246;-45.120503652039325
1739209630.2602265;-45.120503652039325
1739209630.2602282;-45.120503652039325
1739209630.2602298;-45.120503652039325
1739209630.2602317;-45.120503652039325
1739209630.2602334;-45.120503652039325
1739209630.2602353;-45.120503652039325
1739209630.260237;-45.120503652039325
1739209630.2602386;-38.13080360867914
1739209630.2602406;-45.120503652039325
1739209630.2602422;-45.120503652039325
1739209630.260244;-45.120503652039325
1739209630.2602458;-35.57807855764607
1739209630.2602475;-35.57807855764607
1739209630.2602494;-45.120503652039325
1739209630.260251;-38.13080360867914
1739209630.2602527;-45.120503652039325
1739209630.2602546;-33.981070128970906
1739209630.2602563;-45.120503652039325
1739209630.2602582;-45.120503652039325
1739209630.2602599;-45.120503652039325
1739209630.2602615;-45.120503652039325
1739209630.2602634;-38.13080360867914
1739209630.260265;-33.981070128970906
1739209630.260267;-33.981070128970906
1739209630.2602687;-45.120503652039325
1739209630.2602704;-32.816014438256545
1739209630.2602723;-38.13080360867914
1739209630.260274;-38.13080360867914
1739209630.2602756;-32.816014438256545
1739209630.2602775;-35.57807855764607
1739209630.2602792;-45.120503652039325
1739209630.260281;-38.13080360867914
1739209630.2602828;-33.981070128970906
1739209630.2602844;-45.120503652039325
1739209630.2602863;-45.120503652039325
1739209630.260288;-45.120503652039325
1739209630.26029;-45.120503652039325
1739209630.2602916;-45.120503652039325
1739209630.2602932;-38.13080360867914
1739209630.2602952;-45.120503652039325
1739209630.2602968;-45.120503652039325
1739209630.2602987;-38.13080360867914
1739209630.2603004;-38.13080360867914
1739209630.260302;-45.120503652039325
1739209630.260304;-38.13080360867914
1739209630.2603056;-38.13080360867914
1739209630.2603073;-45.120503652039325
1739209630.2603092;-38.13080360867914
1739209630.260311;-38.13080360867914
1739209630.2603128;-35.57807855764607
1739209630.2603145;-38.13080360867914
1739209630.2603161;-38.13080360867914
1739209630.260318;-33.981070128970906
1739209630.2603197;-38.13080360867914
1739209630.2603216;-38.13080360867914
1739209630.2603233;-45.120503652039325
1739209630.260325;-38.13080360867914
1739209630.2603269;-38.13080360867914
1739209630.2603285;-32.816014438256545
1739209630.2603304;-45.120503652039325
1739209630.260332;-35.57807855764607
1739209630.2603338;-38.13080360867914
1739209630.2603357;-38.13080360867914
1739209630.2603374;-45.120503652039325
1739209630.260339;-33.981070128970906
1739209630.260341;-45.120503652039325
1739209630.2603426;-45.120503652039325
1739209630.2603445;-38.13080360867914
1739209630.2603462;-28.992665084841942
1739209630.2603478;-45.120503652039325
1739209630.2603498;-45.120503652039325
1739209630.2603514;-45.120503652039325
1739209630.2603533;-38.13080360867914
1739209630.260355;-38.13080360867914
1739209630.2603567;-38.13080360867914
1739209630.2603586;-45.120503652039325
1739209630.2603602;-29.438486411369347
1739209630.2603621;-45.120503652039325
1739209630.2603638;-45.120503652039325
1739209630.2603655;-45.120503652039325
1739209630.2603674;-38.13080360867914
1739209630.260369;-38.13080360867914
1739209630.2603707;-45.120503652039325
1739209630.2603726;-45.120503652039325
1739209630.2603743;-28.992665084841942
1739209630.2603762;-38.13080360867914
1739209630.260378;-38.13080360867914
1739209630.2603796;-45.120503652039325
1739209630.2603815;-45.120503652039325
1739209630.2603831;-45.120503652039325
1739209630.260385;-45.120503652039325
1739209630.2603867;-45.120503652039325
1739209630.2603884;-38.13080360867914
1739209630.2603903;-38.13080360867914
1739209630.260392;-45.120503652039325
1739209630.2603939;-45.120503652039325
1739209630.2603955;-45.120503652039325
1739209630.2603972;-38.13080360867914
1739209630.260399;-38.13080360867914
1739209630.2604008;-45.120503652039325
1739209630.2604024;-38.13080360867914
1739209630.2604043;-38.13080360867914
1739209630.260406;-45.120503652039325
1739209630.260408;-45.120503652039325
1739209630.2604096;-45.120503652039325
1739209630.2604113;-38.13080360867914
1739209630.2604132;-32.816014438256545
1739209630.2604148;-38.13080360867914
1739209630.2604167;-38.13080360867914
1739209630.2604184;-33.981070128970906
1739209630.26042;-38.13080360867914
1739209630.260422;-45.120503652039325
1739209630.2604237;-38.13080360867914
1739209630.2604256;-35.57807855764607
1739209630.2604272;-38.13080360867914
1739209630.260429;-38.13080360867914
1739209630.2604308;-31.141103565318915
1739209630.2604325;-28.992665084841942
1739209630.2604342;-38.13080360867914
1739209630.260436;-38.13080360867914
1739209630.2604377;-38.13080360867914
1739209630.2604396;-38.13080360867914
1739209630.2604413;-38.13080360867914
1739209630.260443;-33.981070128970906
1739209630.2604449;-45.120503652039325
1739209630.2604465;-38.13080360867914
1739209630.2604485;-33.981070128970906
1739209630.2604501;-38.13080360867914
1739209630.2604518;-45.120503652039325
1739209630.2604537;-32.816014438256545
1739209630.2604554;-35.57807855764607
1739209630.2604573;-45.120503652039325
1739209630.260459;-38.13080360867914
1739209630.2604606;-33.981070128970906
1739209630.2604625;-45.120503652039325
1739209630.2604642;-45.120503652039325
1739209630.2604659;-45.120503652039325
1739209630.2604678;-38.13080360867914
1739209630.2604694;-38.13080360867914
1739209630.2604713;-45.120503652039325
1739209630.260473;-45.120503652039325
1739209630.2604747;-33.981070128970906
1739209630.2604766;-38.13080360867914
1739209630.2604783;-45.120503652039325
1739209630.2604802;-38.13080360867914
1739209630.2604818;-45.120503652039325
1739209630.2604835;-45.120503652039325
1739209630.2604854;-45.120503652039325
1739209630.260487;-45.120503652039325
1739209630.260489;-38.13080360867914
1739209630.2604907;-35.57807855764607
1739209630.2604923;-38.13080360867914
1739209630.2604942;-45.120503652039325
1739209630.260496;-35.57807855764607
1739209630.2604976;-35.57807855764607
1739209630.2604995;-45.120503652039325
1739209630.2605011;-38.13080360867914
1739209630.260503;-33.981070128970906
1739209630.2605047;-45.120503652039325
1739209630.2605064;-45.120503652039325
1739209630.2605083;-45.120503652039325
1739209630.26051;-45.120503652039325
1739209630.2605119;-45.120503652039325
1739209630.2605135;-45.120503652039325
1739209630.2605152;-45.120503652039325
1739209630.2605171;-35.57807855764607
1739209630.2605188;-38.13080360867914
1739209630.2605207;-38.13080360867914
1739209630.2605224;-45.120503652039325
1739209630.260524;-35.57807855764607
1739209630.260526;-35.57807855764607
1739209630.2605276;-45.120503652039325
1739209630.2605293;-38.13080360867914
1739209630.2605312;-38.13080360867914
1739209630.2605329;-45.120503652039325
1739209630.2605348;-45.120503652039325
1739209630.2605364;-45.120503652039325
1739209630.260538;-45.120503652039325
1739209630.26054;-33.981070128970906
1739209630.2605417;-45.120503652039325
1739209630.2605436;-38.13080360867914
1739209630.2605453;-38.13080360867914
1739209630.260547;-45.120503652039325
1739209630.2605488;-35.57807855764607
1739209630.2605505;-45.120503652039325
1739209630.2605524;-33.981070128970906
1739209630.260554;-45.120503652039325
1739209630.2605557;-45.120503652039325
1739209630.2605577;-45.120503652039325
1739209630.2605593;-32.816014438256545
1739209630.260561;-32.816014438256545
1739209630.260563;-45.120503652039325
1739209630.2605646;-38.13080360867914
1739209630.2605665;-38.13080360867914
1739209630.2605681;-38.13080360867914
1739209630.2605698;-32.816014438256545
1739209630.2605717;-30.49652367304973
1739209630.2605734;-45.120503652039325
1739209630.2605753;-45.120503652039325
1739209630.260577;-38.13080360867914
1739209630.2605786;-33.981070128970906
1739209630.2605805;-45.120503652039325
1739209630.2605822;-45.120503652039325
1739209630.260584;-35.57807855764607
1739209630.2605858;-38.13080360867914
1739209630.2605875;-38.13080360867914
1739209630.2605894;-38.13080360867914
1739209630.260591;-45.120503652039325
1739209630.2605927;-38.13080360867914
1739209630.2605946;-38.13080360867914
1739209630.2605963;-45.120503652039325
1739209630.2605982;-38.13080360867914
1739209630.2605999;-38.13080360867914
1739209630.2606015;-38.13080360867914
