CAN Message; 0x39:06b87e2b494d96df
1739209791.7478433;-45.120503652039325
1739209791.7478502;-33.981070128970906
1739209791.7478573;-33.981070128970906
1739209791.7478642;-45.120503652039325
1739209791.7478712;-45.120503652039325
1739209791.747878;-45.120503652039325
1739209791.7478852;-38.13080360867914
1739209791.7478921;-45.120503652039325
1739209791.747899;-38.13080360867914
1739209791.7479062;-45.120503652039325
1739209791.7479131;-38.13080360867914
1739209791.74792;-45.120503652039325
1739209791.7479272;-45.120503652039325
1739209791.747934;-45.120503652039325
1739209791.747941;-38.13080360867914
1739209791.7479482;-45.120503652039325
1739209791.747955;-45.120503652039325
1739209791.747962;-38.13080360867914
1739209791.7479692;-35.57807855764607
1739209791.747976;-45.120503652039325
1739209791.747983;-38.13080360867914
1739209791.74799;-45.120503652039325
1739209791.747997;-45.120503652039325
1739209791.748004;-45.120503652039325
1739209791.7480109;-45.120503652039325
1739209791.748018;-45.120503652039325
1739209791.748025;-38.13080360867914
1739209791.7480319;-38.13080360867914
1739209791.748039;-45.120503652039325
1739209791.748046;-45.120503652039325
1739209791.7480528;-33.981070128970906
1739209791.74806;-35.57807855764607
1739209791.748067;-45.120503652039325
1739209791.7480738;-45.120503652039325
1739209791.748081;-31.141103565318915
1739209791.748088;-38.13080360867914
1739209791.7480948;-45.120503652039325
1739209791.748102;-45.120503652039325
1739209791.7481089;-38.13080360867914
1739209791.7481158;-35.57807855764607
1739209791.7481227;-45.120503652039325
1739209791.7481298;-45.120503652039325
1739209791.7481368;-45.120503652039325
1739209791.7481437;-45.120503652039325
1739209791.7481508;-45.120503652039325
1739209791.7481577;-45.120503652039325
1739209791.7481647;-45.120503652039325
1739209791.7481718;-45.120503652039325
1739209791.7481787;-38.13080360867914
1739209791.7481856;-38.13080360867914
1739209791.7481928;-38.13080360867914
1739209791.7481997;-38.13080360867914
1739209791.7482066;-38.13080360867914
1739209791.7482138;-45.120503652039325
1739209791.7482207;-33.981070128970906
1739209791.7482276;-38.13080360867914
1739209791.7482345;-38.13080360867914
1739209791.7482417;-38.13080360867914
1739209791.7482486;-38.13080360867914
1739209791.7482555;-45.120503652039325
1739209791.7482626;-38.13080360867914
1739209791.7482696;-38.13080360867914
1739209791.7482765;-38.13080360867914
1739209791.7482836;-45.120503652039325
1739209791.7482905;-38.13080360867914
1739209791.7482975;-45.120503652039325
1739209791.7483046;-45.120503652039325
1739209791.7483115;-45.120503652039325
1739209791.7483184;-33.981070128970906
1739209791.7483256;-45.120503652039325
1739209791.7483325;-32.816014438256545
1739209791.7483394;-33.981070128970906
1739209791.7483463;-38.13080360867914
1739209791.7483535;-35.57807855764607
1739209791.7483604;-35.57807855764607
1739209791.7483673;-35.57807855764607
1739209791.7483745;-45.120503652039325
1739209791.7483814;-35.57807855764607
1739209791.7483883;-45.120503652039325
1739209791.7483954;-38.13080360867914
1739209791.7484024;-35.57807855764607
1739209791.7484093;-38.13080360867914
1739209791.7484164;-38.13080360867914
1739209791.7484233;-35.57807855764607
1739209791.7484303;-45.120503652039325
1739209791.7484374;-35.57807855764607
1739209791.7484443;-45.120503652039325
1739209791.7484512;-45.120503652039325
1739209791.7484584;-38.13080360867914
1739209791.7484653;-45.120503652039325
1739209791.7484722;-38.13080360867914
1739209791.7484791;-35.57807855764607
1739209791.7484863;-45.120503652039325
1739209791.7484932;-45.120503652039325
1739209791.7485;-35.57807855764607
1739209791.7485073;-35.57807855764607
1739209791.7485142;-38.13080360867914
1739209791.748521;-38.13080360867914
1739209791.7485282;-35.57807855764607
1739209791.7485352;-32.816014438256545
1739209791.748542;-45.120503652039325
1739209791.7485492;-32.816014438256545
1739209791.7485561;-45.120503652039325
1739209791.748563;-45.120503652039325
1739209791.7485702;-45.120503652039325
1739209791.748577;-45.120503652039325
1739209791.748584;-45.120503652039325
1739209791.748591;-38.13080360867914
1739209791.748598;-38.13080360867914
1739209791.748605;-45.120503652039325
1739209791.748612;-35.57807855764607
1739209791.748619;-28.21854285175415
1739209791.748626;-38.13080360867914
1739209791.748633;-38.13080360867914
1739209791.74864;-38.13080360867914
1739209791.748647;-38.13080360867914
1739209791.748654;-45.120503652039325
1739209791.748661;-45.120503652039325
1739209791.748668;-45.120503652039325
1739209791.7486749;-45.120503652039325
1739209791.748682;-45.120503652039325
1739209791.748689;-38.13080360867914
1739209791.7486959;-38.13080360867914
1739209791.7487028;-45.120503652039325
1739209791.74871;-38.13080360867914
1739209791.7487168;-32.816014438256545
1739209791.7487237;-38.13080360867914
1739209791.748731;-45.120503652039325
1739209791.7487378;-45.120503652039325
1739209791.7487447;-38.13080360867914
1739209791.7487519;-45.120503652039325
1739209791.7487588;-45.120503652039325
1739209791.7487657;-33.981070128970906
1739209791.7487729;-35.57807855764607
1739209791.7487798;-45.120503652039325
1739209791.7487867;-35.57807855764607
1739209791.7487938;-38.13080360867914
1739209791.7488008;-45.120503652039325
1739209791.7488077;-38.13080360867914
1739209791.7488146;-35.57807855764607
1739209791.7488217;-38.13080360867914
1739209791.7488286;-33.981070128970906
1739209791.7488356;-35.57807855764607
1739209791.7488427;-45.120503652039325
1739209791.7488496;-38.13080360867914
1739209791.7488565;-38.13080360867914
1739209791.7488637;-38.13080360867914
1739209791.7488706;-33.981070128970906
1739209791.7488775;-38.13080360867914
1739209791.7488847;-45.120503652039325
1739209791.7488916;-45.120503652039325
1739209791.7488985;-38.13080360867914
1739209791.7489057;-45.120503652039325
1739209791.7489126;-45.120503652039325
1739209791.7489195;-38.13080360867914
1739209791.7489266;-45.120503652039325
1739209791.7489336;-45.120503652039325
1739209791.7489405;-45.120503652039325
1739209791.7489474;-45.120503652039325
1739209791.7489545;-38.13080360867914
1739209791.7489614;-38.13080360867914
1739209791.7489684;-45.120503652039325
1739209791.7489755;-38.13080360867914
1739209791.7489824;-32.816014438256545
1739209791.7489893;-38.13080360867914
1739209791.7489965;-45.120503652039325
1739209791.7490034;-45.120503652039325
1739209791.7490103;-38.13080360867914
1739209791.7490175;-38.13080360867914
1739209791.7490244;-45.120503652039325
1739209791.7490313;-45.120503652039325
1739209791.7490385;-45.120503652039325
1739209791.7490454;-38.13080360867914
1739209791.7490523;-45.120503652039325
1739209791.7490592;-45.120503652039325
1739209791.7490664;-38.13080360867914
1739209791.7490733;-33.981070128970906
1739209791.7490802;-38.13080360867914
1739209791.7490873;-45.120503652039325
1739209791.7490942;-35.57807855764607
1739209791.7491012;-38.13080360867914
1739209791.7491083;-45.120503652039325
1739209791.7491152;-33.981070128970906
1739209791.7491221;-33.981070128970906
1739209791.7491293;-30.49652367304973
1739209791.7491362;-45.120503652039325
1739209791.7491431;-38.13080360867914
1739209791.7491503;-35.57807855764607
1739209791.7491572;-38.13080360867914
1739209791.749164;-45.120503652039325
1739209791.749171;-38.13080360867914
1739209791.7491782;-35.57807855764607
1739209791.749185;-38.13080360867914
1739209791.749192;-45.120503652039325
1739209791.7491992;-45.120503652039325
1739209791.749206;-45.120503652039325
1739209791.749213;-38.13080360867914
1739209791.7492201;-45.120503652039325
1739209791.749227;-38.13080360867914
1739209791.749234;-33.981070128970906
1739209791.749241;-38.13080360867914
1739209791.749248;-45.120503652039325
1739209791.749255;-33.981070128970906
1739209791.749262;-45.120503652039325
1739209791.749269;-38.13080360867914
1739209791.749276;-38.13080360867914
1739209791.7492828;-38.13080360867914
1739209791.74929;-35.57807855764607
1739209791.749297;-38.13080360867914
1739209791.7493038;-45.120503652039325
1739209791.749311;-45.120503652039325
1739209791.749318;-38.13080360867914
1739209791.7493248;-45.120503652039325
1739209791.749332;-45.120503652039325
1739209791.7493389;-45.120503652039325
1739209791.7493458;-45.120503652039325
1739209791.749353;-28.992665084841942
1739209791.7493598;-38.13080360867914
1739209791.7493668;-45.120503652039325
1739209791.749374;-38.13080360867914
1739209791.7493808;-32.816014438256545
1739209791.7493877;-45.120503652039325
1739209791.749395;-45.120503652039325
1739209791.7494018;-35.57807855764607
1739209791.7494087;-32.81601443825658
1739209791.7494156;-38.13080360867914
1739209791.7494228;-38.13080360867914
1739209791.7494297;-45.120503652039325
1739209791.7494366;-45.120503652039325
1739209791.7494438;-38.13080360867914
1739209791.7494507;-45.120503652039325
1739209791.7494576;-38.13080360867914
1739209791.7494648;-28.992665084841942
1739209791.7494717;-35.57807855764607
1739209791.7494786;-38.13080360867914
1739209791.7494857;-45.120503652039325
1739209791.7494926;-31.141103565318915
1739209791.7494996;-35.57807855764607
1739209791.7495067;-45.120503652039325
1739209791.7495136;-45.120503652039325
1739209791.7495205;-45.120503652039325
1739209791.7495275;-45.120503652039325
1739209791.7495346;-45.120503652039325
1739209791.7495415;-45.120503652039325
1739209791.7495484;-45.120503652039325
1739209791.7495556;-45.120503652039325
1739209791.7495625;-38.13080360867914
1739209791.7495694;-35.57807855764607
1739209791.7495766;-38.13080360867914
1739209791.7495835;-45.120503652039325
1739209791.7495904;-45.120503652039325
1739209791.7495975;-38.13080360867914
1739209791.7496045;-45.120503652039325
1739209791.7496114;-45.120503652039325
1739209791.7496185;-35.57807855764607
1739209791.7496254;-35.57807855764607
1739209791.7496324;-28.58837851428586
1739209791.7496393;-32.816014438256545
1739209791.7496464;-45.120503652039325
1739209791.7496533;-45.120503652039325
1739209791.7496603;-38.13080360867914
1739209791.7496674;-38.13080360867914
1739209791.7496743;-45.120503652039325
1739209791.7496812;-45.120503652039325
1739209791.7496884;-45.120503652039325
1739209791.7496953;-45.120503652039325
1739209791.7497022;-45.120503652039325
1739209791.7497094;-45.120503652039325
1739209791.7497163;-38.13080360867914
1739209791.7497232;-32.816014438256545
1739209791.7497303;-38.13080360867914
1739209791.7497373;-45.120503652039325
1739209791.7497442;-31.141103565318915
1739209791.749751;-31.141103565318893
1739209791.7497582;-45.120503652039325
1739209791.7497652;-45.120503652039325
1739209791.749772;-33.981070128970906
1739209791.7497792;-35.57807855764607
1739209791.7497861;-38.13080360867914
1739209791.749793;-45.120503652039325
1739209791.7498002;-38.13080360867914
1739209791.7498071;-32.816014438256545
1739209791.749814;-45.120503652039325
1739209791.7498212;-38.13080360867914
1739209791.749828;-32.816014438256545
1739209791.749835;-38.13080360867914
1739209791.7498422;-45.120503652039325
1739209791.749849;-45.120503652039325
1739209791.749856;-45.120503652039325
1739209791.7498631;-38.13080360867914
1739209791.74987;-38.13080360867914
1739209791.749877;-45.120503652039325
1739209791.749884;-45.120503652039325
1739209791.749891;-38.13080360867914
1739209791.749898;-38.13080360867914
1739209791.7499049;-45.120503652039325
1739209791.749912;-35.57807855764607
1739209791.749919;-32.816014438256545
1739209791.7499259;-45.120503652039325
1739209791.749933;-45.120503652039325
1739209791.74994;-32.816014438256545
1739209791.7499468;-33.981070128970906
1739209791.749954;-45.120503652039325
1739209791.749961;-45.120503652039325
1739209791.7499678;-45.120503652039325
1739209791.749975;-45.120503652039325
1739209791.7499819;-45.120503652039325
1739209791.7499888;-45.120503652039325
1739209791.7499957;-45.120503652039325
1739209791.7500029;-38.13080360867914
1739209791.7500098;-38.13080360867914
1739209791.7500167;-45.120503652039325
1739209791.7500238;-38.13080360867914
1739209791.7500308;-35.57807855764607
1739209791.7500377;-38.13080360867914
1739209791.7500448;-45.120503652039325
1739209791.7500517;-45.120503652039325
1739209791.7500587;-45.120503652039325
1739209791.7500658;-38.13080360867914
1739209791.7500727;-35.57807855764607
1739209791.7500796;-45.120503652039325
1739209791.7500868;-45.120503652039325
1739209791.7500937;-45.120503652039325
1739209791.7501006;-45.120503652039325
1739209791.7501075;-38.13080360867914
1739209791.7501147;-35.57807855764607
1739209791.7501216;-45.120503652039325
1739209791.7501285;-45.120503652039325
1739209791.7501357;-45.120503652039325
1739209791.7501426;-38.13080360867914
1739209791.7501495;-38.13080360867914
1739209791.7501566;-32.816014438256545
1739209791.7501636;-38.13080360867914
1739209791.7501705;-45.120503652039325
1739209791.7501776;-35.57807855764607
1739209791.7501845;-32.816014438256545
1739209791.7501915;-38.13080360867914
1739209791.7501986;-38.13080360867914
1739209791.7502055;-33.981070128970906
1739209791.7502124;-38.13080360867914
1739209791.7502193;-45.120503652039325
1739209791.7502265;-38.13080360867914
1739209791.7502334;-38.13080360867914
1739209791.7502403;-31.141103565318915
1739209791.7502475;-45.120503652039325
1739209791.7502544;-45.120503652039325
1739209791.7502613;-32.816014438256545
1739209791.7502685;-38.13080360867914
1739209791.7502754;-45.120503652039325
1739209791.7502823;-33.981070128970906
1739209791.7502894;-45.120503652039325
1739209791.7502964;-45.120503652039325
1739209791.7503033;-38.13080360867914
1739209791.7503104;-45.120503652039325
1739209791.7503173;-38.13080360867914
1739209791.7503242;-38.13080360867914
1739209791.7503314;-45.120503652039325
1739209791.7503383;-45.120503652039325
1739209791.7503452;-33.981070128970906
1739209791.7503521;-38.13080360867914
1739209791.7503593;-38.13080360867914
1739209791.7503662;-33.981070128970906
1739209791.7503731;-33.981070128970906
1739209791.7503803;-32.816014438256545
1739209791.7503872;-45.120503652039325
1739209791.750394;-38.13080360867914
1739209791.7504013;-38.13080360867914
1739209791.7504082;-38.13080360867914
1739209791.750415;-38.13080360867914
1739209791.7504222;-31.141103565318915
1739209791.7504292;-31.141103565318915
1739209791.750436;-45.120503652039325
1739209791.7504432;-38.13080360867914
1739209791.7504501;-33.981070128970906
1739209791.750457;-33.981070128970906
1739209791.750464;-38.13080360867914
1739209791.750471;-45.120503652039325
1739209791.750478;-45.120503652039325
1739209791.750485;-38.13080360867914
1739209791.750492;-38.13080360867914
1739209791.750499;-45.120503652039325
1739209791.750506;-45.120503652039325
1739209791.750513;-45.120503652039325
1739209791.75052;-45.120503652039325
1739209791.750527;-33.981070128970906
1739209791.750534;-38.13080360867914
1739209791.750541;-45.120503652039325
1739209791.750548;-45.120503652039325
1739209791.750555;-38.13080360867914
1739209791.750562;-32.816014438256545
