CAN Message; 0x1a7:0000045c1fd8a93d
Timestamp;Amplitude
1739209848.8789606;-45.120503652039325
1739209848.878965;-38.13080360867914
1739209848.8789692;-38.13080360867914
1739209848.8789735;-45.120503652039325
1739209848.8789778;-45.120503652039325
1739209848.878982;-38.13080360867914
1739209848.8789864;-35.57807855764607
1739209848.8789907;-38.13080360867914
1739209848.8789947;-45.120503652039325
1739209848.878999;-33.981070128970906
1739209848.8790033;-45.120503652039325
1739209848.8790076;-45.120503652039325
1739209848.8790119;-45.120503652039325
1739209848.8790162;-45.120503652039325
1739209848.8790205;-35.57807855764607
1739209848.8790247;-38.13080360867914
1739209848.879029;-45.120503652039325
1739209848.8790333;-45.120503652039325
1739209848.8790376;-35.57807855764607
1739209848.8790417;-38.13080360867914
1739209848.879046;-45.120503652039325
1739209848.8790503;-38.13080360867914
1739209848.8790545;-33.981070128970906
1739209848.8790588;-45.120503652039325
1739209848.8790631;-45.120503652039325
1739209848.8790674;-45.120503652039325
1739209848.8790717;-45.120503652039325
1739209848.879076;-45.120503652039325
1739209848.8790803;-38.13080360867914
1739209848.8790846;-33.981070128970906
1739209848.8790886;-45.120503652039325
1739209848.879093;-45.120503652039325
1739209848.8790972;-38.13080360867914
1739209848.8791015;-35.57807855764607
1739209848.8791058;-38.13080360867914
1739209848.87911;-38.13080360867914
1739209848.8791144;-38.13080360867914
1739209848.8791187;-38.13080360867914
1739209848.879123;-38.13080360867914
1739209848.8791273;-38.13080360867914
1739209848.8791313;-45.120503652039325
1739209848.8791356;-45.120503652039325
1739209848.87914;-38.13080360867914
1739209848.8791442;-45.120503652039325
1739209848.8791485;-45.120503652039325
1739209848.8791528;-33.981070128970906
1739209848.879157;-38.13080360867914
1739209848.8791614;-45.120503652039325
1739209848.8791656;-45.120503652039325
1739209848.87917;-38.13080360867914
1739209848.8791742;-38.13080360867914
1739209848.8791783;-45.120503652039325
1739209848.8791826;-45.120503652039325
1739209848.8791869;-33.981070128970906
1739209848.8791912;-38.13080360867914
1739209848.8791955;-45.120503652039325
1739209848.8791997;-45.120503652039325
1739209848.879204;-33.981070128970906
1739209848.8792083;-45.120503652039325
1739209848.8792126;-38.13080360867914
1739209848.879217;-32.816014438256545
1739209848.8792212;-35.57807855764607
1739209848.880871;-45.120503652039325
1739209848.8808856;-38.13080360867914
1739209848.8809004;-38.13080360867914
1739209848.880915;-38.13080360867914
1739209848.8809297;-38.13080360867914
1739209848.8809445;-38.13080360867914
1739209848.880959;-35.57807855764607
1739209848.8809738;-45.120503652039325
1739209848.8809884;-38.13080360867914
1739209848.8810031;-45.120503652039325
1739209848.8810177;-38.13080360867914
1739209848.8810325;-45.120503652039325
1739209848.8810472;-38.13080360867914
1739209848.8810618;-35.57807855764607
1739209848.8810766;-38.13080360867914
1739209848.881091;-35.57807855764607
1739209848.881106;-38.13080360867914
1739209848.8811207;-38.13080360867914
1739209848.8811352;-38.13080360867914
1739209848.88115;-38.13080360867914
1739209848.8811646;-38.13080360867914
1739209848.8811793;-45.120503652039325
1739209848.881194;-38.13080360867914
1739209848.8812087;-45.120503652039325
1739209848.8812234;-45.120503652039325
1739209848.881238;-45.120503652039325
1739209848.8812528;-38.13080360867914
1739209848.8812673;-38.13080360867914
1739209848.881282;-33.981070128970906
1739209848.8812969;-32.816014438256545
1739209848.8813114;-38.13080360867914
1739209848.8813262;-31.141103565318893
1739209848.8813407;-38.13080360867914
1739209848.8813555;-32.816014438256545
1739209848.8813703;-45.120503652039325
1739209848.8813848;-45.120503652039325
1739209848.8813996;-45.120503652039325
1739209848.8814142;-35.57807855764607
1739209848.881429;-38.13080360867914
1739209848.8814437;-45.120503652039325
1739209848.8814583;-45.120503652039325
1739209848.881473;-45.120503652039325
1739209848.8814876;-38.13080360867914
1739209848.8815024;-45.120503652039325
1739209848.881517;-38.13080360867914
1739209848.8815317;-45.120503652039325
1739209848.8815465;-38.13080360867914
1739209848.881561;-45.120503652039325
1739209848.8815758;-33.981070128970906
1739209848.8815904;-33.981070128970906
1739209848.8816051;-35.57807855764607
1739209848.88162;-45.120503652039325
1739209848.8816345;-38.13080360867914
1739209848.8816493;-26.991370085610736
1739209848.8816638;-33.981070128970906
1739209848.8816786;-45.120503652039325
1739209848.8816934;-45.120503652039325
1739209848.881708;-30.49652367304973
1739209848.8817227;-35.57807855764607
1739209848.8817372;-38.13080360867914
1739209848.881752;-38.13080360867914
1739209848.8817668;-45.120503652039325
1739209848.8817813;-45.120503652039325
1739209848.8817961;-38.13080360867914
1739209848.8818107;-38.13080360867914
1739209848.8818254;-45.120503652039325
1739209848.88184;-45.120503652039325
1739209848.8818548;-38.13080360867914
1739209848.8818696;-38.13080360867914
1739209848.881884;-45.120503652039325
1739209848.8818989;-45.120503652039325
1739209848.8819134;-45.120503652039325
1739209848.8819282;-45.120503652039325
1739209848.881943;-45.120503652039325
1739209848.8819575;-45.120503652039325
1739209848.8819723;-45.120503652039325
1739209848.8819869;-45.120503652039325
1739209848.8820016;-28.21854285175415
1739209848.8820164;-32.816014438256545
1739209848.882031;-45.120503652039325
1739209848.8820457;-45.120503652039325
1739209848.8820603;-32.816014438256545
1739209848.882075;-45.120503652039325
1739209848.8820896;-38.13080360867914
1739209848.8821044;-35.57807855764607
1739209848.8821192;-38.13080360867914
1739209848.8821337;-45.120503652039325
1739209848.8821485;-35.57807855764607
1739209848.882163;-45.120503652039325
1739209848.8821778;-38.13080360867914
1739209848.8821926;-38.13080360867914
1739209848.8822072;-45.120503652039325
1739209848.882222;-35.57807855764607
1739209848.8822365;-38.13080360867914
1739209848.8822513;-33.981070128970906
1739209848.882266;-38.13080360867914
1739209848.8822806;-38.13080360867914
1739209848.8822954;-45.120503652039325
1739209848.88231;-45.120503652039325
1739209848.8823247;-33.981070128970906
1739209848.8823392;-45.120503652039325
1739209848.882354;-38.13080360867914
1739209848.8823688;-38.13080360867914
1739209848.8823833;-45.120503652039325
1739209848.8823981;-38.13080360867914
1739209848.8824127;-35.57807855764607
1739209848.8824275;-38.13080360867914
1739209848.8824422;-45.120503652039325
1739209848.8824568;-38.13080360867914
1739209848.8824716;-45.120503652039325
1739209848.882486;-38.13080360867914
1739209848.882501;-45.120503652039325
1739209848.8825157;-38.13080360867914
1739209848.8825302;-38.13080360867914
1739209848.882545;-33.981070128970906
1739209848.8825595;-45.120503652039325
1739209848.8825743;-45.120503652039325
1739209848.8825889;-32.816014438256545
1739209848.8826036;-35.57807855764607
1739209848.8826184;-45.120503652039325
1739209848.882633;-38.13080360867914
1739209848.8826478;-32.816014438256545
1739209848.8826623;-33.981070128970906
1739209848.882677;-45.120503652039325
1739209848.8826919;-45.120503652039325
1739209848.8827064;-45.120503652039325
1739209848.8827212;-45.120503652039325
1739209848.8827357;-38.13080360867914
1739209848.8827505;-38.13080360867914
1739209848.8827653;-38.13080360867914
1739209848.8827798;-38.13080360867914
1739209848.8827946;-45.120503652039325
1739209848.8828092;-45.120503652039325
1739209848.882824;-32.816014438256545
1739209848.8828385;-35.57807855764607
1739209848.8828533;-32.816014438256545
1739209848.882868;-38.13080360867914
1739209848.8828826;-38.13080360867914
1739209848.8828974;-32.816014438256545
1739209848.882912;-38.13080360867914
1739209848.8829267;-38.13080360867914
1739209848.8829415;-45.120503652039325
1739209848.882956;-38.13080360867914
1739209848.8829708;-45.120503652039325
1739209848.8829854;-38.13080360867914
1739209848.8830001;-45.120503652039325
1739209848.883015;-38.13080360867914
1739209848.8830295;-38.13080360867914
1739209848.8830442;-38.13080360867914
1739209848.8830588;-38.13080360867914
1739209848.8830736;-38.13080360867914
1739209848.8830884;-33.981070128970906
1739209848.883103;-35.57807855764607
1739209848.8831177;-35.57807855764607
1739209848.8831322;-38.13080360867914
1739209848.883147;-38.13080360867914
1739209848.8831615;-45.120503652039325
1739209848.8831763;-38.13080360867914
1739209848.883191;-38.13080360867914
1739209848.8832057;-38.13080360867914
1739209848.8832204;-45.120503652039325
1739209848.883235;-45.120503652039325
1739209848.8832498;-38.13080360867914
1739209848.8832645;-35.57807855764607
1739209848.883279;-38.13080360867914
1739209848.8832939;-45.120503652039325
1739209848.8833084;-38.13080360867914
1739209848.8833232;-32.816014438256545
1739209848.883338;-45.120503652039325
1739209848.8833525;-45.120503652039325
1739209848.8833673;-38.13080360867914
1739209848.8833818;-35.57807855764607
1739209848.8833966;-38.13080360867914
1739209848.8834112;-38.13080360867914
1739209848.883426;-32.816014438256545
1739209848.8834407;-33.981070128970906
1739209848.8834553;-45.120503652039325
1739209848.88347;-45.120503652039325
1739209848.8834846;-38.13080360867914
1739209848.8834994;-45.120503652039325
1739209848.8835142;-45.120503652039325
1739209848.8835287;-45.120503652039325
1739209848.8835435;-28.992665084841942
1739209848.883558;-31.141103565318915
1739209848.8835728;-38.13080360867914
1739209848.8835876;-38.13080360867914
1739209848.8836021;-38.13080360867914
1739209848.883617;-38.13080360867914
1739209848.8836315;-38.13080360867914
1739209848.8836462;-45.120503652039325
1739209848.8836608;-38.13080360867914
1739209848.8836756;-33.981070128970906
1739209848.8836904;-45.120503652039325
1739209848.883705;-35.57807855764607
1739209848.8837197;-35.57807855764607
1739209848.8837342;-45.120503652039325
1739209848.883749;-45.120503652039325
1739209848.8837638;-38.13080360867914
1739209848.8837783;-38.13080360867914
1739209848.883793;-38.13080360867914
1739209848.8838077;-33.981070128970906
1739209848.8838224;-38.13080360867914
1739209848.8838372;-45.120503652039325
1739209848.8838518;-38.13080360867914
1739209848.8838665;-38.13080360867914
1739209848.883881;-38.13080360867914
1739209848.8838959;-32.816014438256545
1739209848.8839104;-33.981070128970906
1739209848.8839252;-45.120503652039325
1739209848.88394;-35.57807855764607
1739209848.8839545;-35.57807855764607
1739209848.8839693;-45.120503652039325
1739209848.8839839;-38.13080360867914
1739209848.8839986;-35.57807855764607
1739209848.8840134;-38.13080360867914
1739209848.884028;-45.120503652039325
1739209848.8840427;-45.120503652039325
1739209848.8840573;-32.816014438256545
1739209848.884072;-35.57807855764607
1739209848.8840868;-38.13080360867914
1739209848.8841014;-45.120503652039325
1739209848.8841162;-35.57807855764607
1739209848.8841307;-38.13080360867914
1739209848.8841455;-45.120503652039325
1739209848.88416;-38.13080360867914
1739209848.8841748;-35.57807855764607
1739209848.8841896;-45.120503652039325
1739209848.8842041;-38.13080360867914
1739209848.884219;-38.13080360867914
1739209848.8842335;-35.57807855764607
1739209848.8842483;-38.13080360867914
1739209848.884263;-45.120503652039325
1739209848.8842776;-45.120503652039325
1739209848.8842924;-32.816014438256545
1739209848.884307;-38.13080360867914
1739209848.8843217;-38.13080360867914
1739209848.8843365;-45.120503652039325
1739209848.884351;-45.120503652039325
1739209848.8843658;-33.981070128970906
1739209848.8843803;-45.120503652039325
1739209848.8843951;-45.120503652039325
1739209848.88441;-45.120503652039325
1739209848.8844244;-45.120503652039325
1739209848.8844392;-35.57807855764607
1739209848.8844538;-38.13080360867914
1739209848.8844686;-35.57807855764607
1739209848.884483;-45.120503652039325
1739209848.884498;-32.816014438256545
1739209848.8845127;-33.981070128970906
1739209848.8845272;-45.120503652039325
1739209848.884542;-45.120503652039325
1739209848.8845565;-45.120503652039325
1739209848.8845713;-45.120503652039325
1739209848.884586;-45.120503652039325
1739209848.8846006;-33.981070128970906
1739209848.8846154;-45.120503652039325
1739209848.88463;-45.120503652039325
1739209848.8846447;-38.13080360867914
1739209848.8846595;-38.13080360867914
1739209848.884674;-38.13080360867914
1739209848.8846889;-45.120503652039325
1739209848.8847034;-45.120503652039325
1739209848.8847182;-38.13080360867914
1739209848.8847327;-32.816014438256545
1739209848.8847475;-38.13080360867914
1739209848.8847623;-38.13080360867914
1739209848.8847768;-38.13080360867914
1739209848.8847916;-45.120503652039325
1739209848.8848062;-33.981070128970906
1739209848.884821;-45.120503652039325
1739209848.8848357;-45.120503652039325
1739209848.8848503;-38.13080360867914
1739209848.884865;-38.13080360867914
1739209848.8848796;-45.120503652039325
1739209848.8848944;-45.120503652039325
1739209848.8849092;-45.120503652039325
1739209848.8849237;-45.120503652039325
1739209848.8849385;-45.120503652039325
1739209848.884953;-38.13080360867914
1739209848.8849678;-45.120503652039325
1739209848.8849823;-38.13080360867914
1739209848.8849971;-38.13080360867914
1739209848.885012;-38.13080360867914
1739209848.8850265;-35.57807855764607
1739209848.8850412;-38.13080360867914
1739209848.8850558;-38.13080360867914
1739209848.8850706;-38.13080360867914
1739209848.8850853;-31.141103565318915
1739209848.8851;-28.992665084841942
1739209848.8851147;-45.120503652039325
1739209848.8851292;-38.13080360867914
1739209848.885144;-38.13080360867914
1739209848.8851588;-35.57807855764607
1739209848.8851733;-38.13080360867914
1739209848.885188;-38.13080360867914
1739209848.8852026;-45.120503652039325
1739209848.8852174;-45.120503652039325
1739209848.885232;-38.13080360867914
1739209848.8852468;-38.13080360867914
1739209848.8852615;-45.120503652039325
1739209848.885276;-45.120503652039325
1739209848.8852909;-45.120503652039325
1739209848.8853054;-45.120503652039325
1739209848.8853202;-38.13080360867914
1739209848.885335;-45.120503652039325
1739209848.8853495;-45.120503652039325
1739209848.8853643;-45.120503652039325
1739209848.8853788;-45.120503652039325
1739209848.8853936;-45.120503652039325
1739209848.8854084;-38.13080360867914
1739209848.885423;-45.120503652039325
1739209848.8854377;-38.13080360867914
1739209848.8854523;-31.141103565318915
1739209848.885467;-38.13080360867914
1739209848.8854816;-38.13080360867914
1739209848.8854964;-45.120503652039325
1739209848.8855112;-38.13080360867914
1739209848.8855257;-38.13080360867914
1739209848.8855405;-33.981070128970906
1739209848.885555;-45.120503652039325
1739209848.8855698;-29.438486411369354
1739209848.8855846;-38.13080360867914
1739209848.8855991;-38.13080360867914
1739209848.885614;-45.120503652039325
1739209848.8856285;-45.120503652039325
1739209848.8856432;-38.13080360867914
1739209848.885658;-38.13080360867914
1739209848.8856726;-45.120503652039325
