CAN Message; 0x150:0500a6dc4c692e61
1739209878.0511024;-38.13080360867914
1739209878.0511055;-45.120503652039325
1739209878.0511088;-38.13080360867914
1739209878.051112;-38.13080360867914
1739209878.051115;-38.13080360867914
1739209878.0511184;-38.13080360867914
1739209878.0511215;-45.120503652039325
1739209878.0511248;-45.120503652039325
1739209878.051128;-45.120503652039325
1739209878.0511312;-45.120503652039325
1739209878.0511343;-38.13080360867914
1739209878.0511374;-38.13080360867914
1739209878.0511408;-38.13080360867914
1739209878.051144;-33.981070128970906
1739209878.0511472;-35.57807855764607
1739209878.0511503;-38.13080360867914
1739209878.0511537;-38.13080360867914
1739209878.0511568;-38.13080360867914
1739209878.05116;-45.120503652039325
1739209878.0511632;-38.13080360867914
1739209878.0511663;-45.120503652039325
1739209878.0511696;-45.120503652039325
1739209878.0511727;-38.13080360867914
1739209878.051176;-45.120503652039325
1739209878.0511792;-45.120503652039325
1739209878.0511825;-38.13080360867914
1739209878.0511856;-45.120503652039325
1739209878.0511887;-45.120503652039325
1739209878.051192;-38.13080360867914
1739209878.0511951;-38.13080360867914
1739209878.0511985;-38.13080360867914
1739209878.0512016;-45.120503652039325
1739209878.051205;-45.120503652039325
1739209878.051208;-45.120503652039325
1739209878.0512114;-38.13080360867914
1739209878.0512145;-45.120503652039325
1739209878.0512176;-38.13080360867914
1739209878.051221;-38.13080360867914
1739209878.051224;-38.13080360867914
1739209878.0512273;-33.981070128970906
1739209878.0512304;-45.120503652039325
1739209878.0512338;-45.120503652039325
1739209878.0512369;-38.13080360867914
1739209878.05124;-38.13080360867914
1739209878.0512433;-45.120503652039325
1739209878.0512464;-31.141103565318915
1739209878.0512497;-38.13080360867914
1739209878.0512528;-45.120503652039325
1739209878.0512562;-38.13080360867914
1739209878.0512593;-38.13080360867914
1739209878.0512626;-38.13080360867914
1739209878.0512657;-38.13080360867914
1739209878.0512688;-45.120503652039325
1739209878.0512722;-45.120503652039325
1739209878.0512753;-35.57807855764607
1739209878.0512786;-45.120503652039325
1739209878.0512817;-38.13080360867914
1739209878.051285;-35.57807855764607
1739209878.0512881;-38.13080360867914
1739209878.0512915;-38.13080360867914
1739209878.0512946;-38.13080360867914
1739209878.0512977;-38.13080360867914
1739209878.051301;-45.120503652039325
1739209878.051304;-29.438486411369333
1739209878.0513074;-33.981070128970906
1739209878.0513105;-45.120503652039325
1739209878.0513139;-45.120503652039325
1739209878.051317;-35.57807855764607
1739209878.05132;-38.13080360867914
1739209878.0513234;-38.13080360867914
1739209878.0513265;-33.981070128970906
1739209878.0513299;-38.13080360867914
1739209878.051333;-38.13080360867914
1739209878.0513363;-45.120503652039325
1739209878.0513394;-45.120503652039325
1739209878.0513427;-45.120503652039325
1739209878.0513458;-45.120503652039325
1739209878.051349;-45.120503652039325
1739209878.0513523;-45.120503652039325
1739209878.0513554;-38.13080360867914
1739209878.0513587;-38.13080360867914
1739209878.0513618;-45.120503652039325
1739209878.0513651;-45.120503652039325
1739209878.0513682;-45.120503652039325
1739209878.0513713;-45.120503652039325
1739209878.0513747;-38.13080360867914
1739209878.0513778;-45.120503652039325
1739209878.051381;-29.438486411369333
1739209878.0513842;-29.438486411369333
1739209878.0513875;-38.13080360867914
1739209878.0513906;-38.13080360867914
1739209878.051394;-38.13080360867914
1739209878.051397;-38.13080360867914
1739209878.0514002;-33.981070128970906
1739209878.0514035;-32.816014438256545
1739209878.0514066;-38.13080360867914
1739209878.05141;-38.13080360867914
1739209878.051413;-35.57807855764607
1739209878.0514164;-38.13080360867914
1739209878.0514195;-38.13080360867914
1739209878.0514226;-38.13080360867914
1739209878.051426;-38.13080360867914
1739209878.051429;-45.120503652039325
1739209878.0514324;-35.57807855764607
1739209878.0514355;-32.816014438256545
1739209878.0514388;-38.13080360867914
1739209878.051442;-32.816014438256545
1739209878.0514452;-38.13080360867914
1739209878.0514483;-45.120503652039325
1739209878.0514514;-33.981070128970906
1739209878.0514548;-31.141103565318893
1739209878.051458;-45.120503652039325
1739209878.0514612;-45.120503652039325
1739209878.0514643;-38.13080360867914
1739209878.0514677;-38.13080360867914
1739209878.0514708;-45.120503652039325
1739209878.051474;-38.13080360867914
1739209878.0514772;-45.120503652039325
1739209878.0514803;-45.120503652039325
1739209878.0514836;-38.13080360867914
1739209878.0514867;-45.120503652039325
1739209878.05149;-38.13080360867914
1739209878.0514932;-45.120503652039325
1739209878.0514965;-45.120503652039325
1739209878.0514996;-38.13080360867914
1739209878.0515027;-38.13080360867914
1739209878.051506;-38.13080360867914
1739209878.0515091;-38.13080360867914
1739209878.0515125;-38.13080360867914
1739209878.0515156;-38.13080360867914
1739209878.051519;-45.120503652039325
1739209878.051522;-38.13080360867914
1739209878.0515254;-38.13080360867914
1739209878.0515285;-45.120503652039325
1739209878.0515316;-45.120503652039325
1739209878.051535;-45.120503652039325
1739209878.051538;-45.120503652039325
1739209878.0515413;-38.13080360867914
1739209878.0515444;-38.13080360867914
1739209878.0515478;-38.13080360867914
1739209878.0515509;-38.13080360867914
1739209878.051554;-45.120503652039325
1739209878.0515573;-45.120503652039325
1739209878.0515604;-45.120503652039325
1739209878.0515637;-38.13080360867914
1739209878.0515668;-35.57807855764607
1739209878.0515702;-32.816014438256545
1739209878.0515733;-38.13080360867914
1739209878.0515766;-45.120503652039325
1739209878.0515797;-38.13080360867914
1739209878.0515828;-45.120503652039325
1739209878.0515862;-45.120503652039325
1739209878.0515893;-45.120503652039325
1739209878.0515926;-45.120503652039325
1739209878.0515957;-45.120503652039325
1739209878.051599;-38.13080360867914
1739209878.0516021;-35.57807855764607
1739209878.0516052;-45.120503652039325
1739209878.0516086;-45.120503652039325
1739209878.0516117;-38.13080360867914
1739209878.051615;-45.120503652039325
1739209878.051618;-38.13080360867914
1739209878.0516214;-45.120503652039325
1739209878.0516245;-45.120503652039325
1739209878.0516279;-32.816014438256545
1739209878.051631;-45.120503652039325
1739209878.051634;-45.120503652039325
1739209878.0516374;-33.981070128970906
1739209878.0516405;-45.120503652039325
1739209878.0516438;-33.981070128970906
1739209878.051647;-35.57807855764607
1739209878.0516503;-45.120503652039325
1739209878.0516534;-45.120503652039325
1739209878.0516565;-45.120503652039325
1739209878.0516598;-45.120503652039325
1739209878.051663;-35.57807855764607
1739209878.0516663;-33.981070128970906
1739209878.0516694;-33.981070128970906
1739209878.0516727;-38.13080360867914
1739209878.0516758;-38.13080360867914
1739209878.0516791;-38.13080360867914
1739209878.0516822;-38.13080360867914
1739209878.0516853;-38.13080360867914
1739209878.0516887;-38.13080360867914
1739209878.0516918;-33.981070128970906
1739209878.051695;-33.981070128970906
1739209878.0516982;-45.120503652039325
1739209878.0517015;-38.13080360867914
1739209878.0517046;-38.13080360867914
1739209878.051708;-35.57807855764607
1739209878.051711;-35.57807855764607
1739209878.0517142;-38.13080360867914
1739209878.0517175;-45.120503652039325
1739209878.0517206;-38.13080360867914
1739209878.051724;-38.13080360867914
1739209878.051727;-45.120503652039325
1739209878.0517304;-45.120503652039325
1739209878.0517335;-32.816014438256545
1739209878.0517366;-38.13080360867914
1739209878.05174;-45.120503652039325
1739209878.051743;-38.13080360867914
1739209878.0517464;-33.981070128970906
1739209878.0517495;-45.120503652039325
1739209878.0517528;-45.120503652039325
1739209878.051756;-35.57807855764607
1739209878.0517592;-38.13080360867914
1739209878.0517623;-45.120503652039325
1739209878.0517654;-31.141103565318915
1739209878.0517688;-33.981070128970906
1739209878.0517719;-32.816014438256545
1739209878.0517752;-38.13080360867914
1739209878.0517783;-45.120503652039325
1739209878.0517817;-38.13080360867914
1739209878.0517848;-35.57807855764607
1739209878.0517879;-35.57807855764607
1739209878.0517912;-38.13080360867914
1739209878.0517943;-38.13080360867914
1739209878.0517976;-33.981070128970906
1739209878.0518007;-32.816014438256545
1739209878.051804;-45.120503652039325
1739209878.0518072;-45.120503652039325
1739209878.0518105;-38.13080360867914
1739209878.0518136;-38.13080360867914
1739209878.0518167;-38.13080360867914
1739209878.05182;-45.120503652039325
1739209878.0518231;-33.981070128970906
1739209878.0518265;-33.981070128970906
1739209878.0518296;-38.13080360867914
1739209878.051833;-45.120503652039325
1739209878.051836;-38.13080360867914
1739209878.051839;-45.120503652039325
1739209878.0518425;-45.120503652039325
1739209878.0518456;-45.120503652039325
1739209878.051849;-38.13080360867914
1739209878.051852;-32.816014438256545
1739209878.0518553;-38.13080360867914
1739209878.0518584;-45.120503652039325
1739209878.0518618;-38.13080360867914
1739209878.0518649;-35.57807855764607
1739209878.051865;-38.13080360867914
1739209878.0518653;-45.120503652039325
1739209878.0518658;-33.981070128970906
1739209878.051866;-38.13080360867914
1739209878.0518663;-38.13080360867914
1739209878.0518665;-38.13080360867914
1739209878.0518668;-38.13080360867914
1739209878.0518672;-45.120503652039325
1739209878.0518675;-35.57807855764607
1739209878.0518677;-38.13080360867914
1739209878.051868;-45.120503652039325
1739209878.0518682;-45.120503652039325
1739209878.0518687;-45.120503652039325
1739209878.051869;-45.120503652039325
1739209878.0518692;-38.13080360867914
1739209878.0518694;-45.120503652039325
1739209878.0518696;-38.13080360867914
1739209878.0518699;-35.57807855764607
1739209878.0518703;-38.13080360867914
1739209878.0518706;-45.120503652039325
1739209878.0518708;-38.13080360867914
1739209878.051871;-38.13080360867914
1739209878.0518713;-45.120503652039325
1739209878.0518718;-45.120503652039325
1739209878.051872;-45.120503652039325
1739209878.0518723;-45.120503652039325
1739209878.0518725;-38.13080360867914
1739209878.0518727;-45.120503652039325
1739209878.0518732;-35.57807855764607
1739209878.0518734;-45.120503652039325
1739209878.0518737;-28.992665084841942
1739209878.051874;-38.13080360867914
1739209878.0518742;-33.981070128970906
1739209878.0518746;-38.13080360867914
1739209878.0518749;-35.57807855764607
1739209878.051875;-26.991370085610722
1739209878.0518754;-38.13080360867914
1739209878.0518756;-45.120503652039325
1739209878.051876;-35.57807855764607
1739209878.0518763;-32.816014438256545
1739209878.0518765;-45.120503652039325
1739209878.0518768;-45.120503652039325
1739209878.051877;-45.120503652039325
1739209878.0518775;-45.120503652039325
1739209878.0518777;-38.13080360867914
1739209878.051878;-35.57807855764607
1739209878.0518782;-45.120503652039325
1739209878.0518785;-45.120503652039325
1739209878.0518787;-33.981070128970906
1739209878.0518792;-45.120503652039325
1739209878.0518794;-38.13080360867914
1739209878.0518796;-45.120503652039325
1739209878.05188;-45.120503652039325
1739209878.0518801;-45.120503652039325
1739209878.0518806;-35.57807855764607
1739209878.0518808;-35.57807855764607
1739209878.051881;-38.13080360867914
1739209878.0518813;-38.13080360867914
1739209878.0518816;-35.57807855764607
1739209878.051882;-25.826314394896354
1739209878.0518823;-45.120503652039325
1739209878.0518825;-45.120503652039325
1739209878.0518827;-33.981070128970906
1739209878.051883;-33.981070128970906
1739209878.0518835;-45.120503652039325
1739209878.0518837;-38.13080360867914
1739209878.051884;-45.120503652039325
1739209878.0518842;-38.13080360867914
1739209878.0518844;-38.13080360867914
1739209878.051885;-45.120503652039325
1739209878.0518851;-45.120503652039325
1739209878.0518854;-38.13080360867914
1739209878.0518856;-38.13080360867914
1739209878.0518858;-45.120503652039325
1739209878.0518863;-35.57807855764607
1739209878.0518866;-30.49652367304973
1739209878.0518868;-38.13080360867914
1739209878.051887;-45.120503652039325
1739209878.0518873;-38.13080360867914
1739209878.0518875;-35.57807855764607
1739209878.051888;-38.13080360867914
1739209878.0518882;-38.13080360867914
1739209878.0518885;-45.120503652039325
1739209878.0518887;-38.13080360867914
1739209878.051889;-38.13080360867914
1739209878.0518894;-45.120503652039325
1739209878.0518897;-38.13080360867914
1739209878.05189;-30.49652367304973
1739209878.0518901;-45.120503652039325
1739209878.0518904;-45.120503652039325
1739209878.0518909;-45.120503652039325
1739209878.051891;-33.981070128970956
1739209878.0518913;-45.120503652039325
1739209878.0518916;-38.13080360867914
1739209878.0518918;-45.120503652039325
1739209878.0518923;-45.120503652039325
1739209878.0518925;-38.13080360867914
1739209878.0518928;-38.13080360867914
1739209878.051893;-45.120503652039325
1739209878.0518932;-31.141103565318915
1739209878.0518937;-35.57807855764607
1739209878.051894;-38.13080360867914
1739209878.0518942;-45.120503652039325
1739209878.0518944;-38.13080360867914
1739209878.0518947;-38.13080360867914
1739209878.051895;-45.120503652039325
1739209878.0518954;-33.981070128970906
1739209878.0518956;-38.13080360867914
1739209878.0518959;-45.120503652039325
1739209878.051896;-45.120503652039325
1739209878.0518963;-33.981070128970906
1739209878.0518968;-35.57807855764607
1739209878.051897;-45.120503652039325
1739209878.0518973;-45.120503652039325
1739209878.0518975;-45.120503652039325
1739209878.0518978;-45.120503652039325
1739209878.0518982;-45.120503652039325
1739209878.0518985;-45.120503652039325
1739209878.0518987;-38.13080360867914
1739209878.051899;-38.13080360867914
1739209878.0518992;-45.120503652039325
1739209878.0518997;-45.120503652039325
1739209878.0519;-45.120503652039325
1739209878.0519001;-45.120503652039325
1739209878.0519004;-45.120503652039325
1739209878.0519006;-45.120503652039325
1739209878.051901;-38.13080360867914
1739209878.0519013;-38.13080360867914
1739209878.0519016;-32.816014438256545
1739209878.0519018;-38.13080360867914
1739209878.051902;-45.120503652039325
1739209878.0519025;-38.13080360867914
1739209878.0519028;-45.120503652039325
1739209878.051903;-45.120503652039325
1739209878.0519032;-38.13080360867914
1739209878.0519035;-45.120503652039325
1739209878.0519037;-45.120503652039325
1739209878.0519042;-45.120503652039325
1739209878.0519044;-45.120503652039325
1739209878.0519047;-45.120503652039325
1739209878.051905;-32.816014438256545
1739209878.0519052;-33.981070128970906
1739209878.0519056;-45.120503652039325
1739209878.0519059;-45.120503652039325
1739209878.051906;-45.120503652039325
1739209878.0519063;-45.120503652039325
1739209878.0519066;-45.120503652039325
1739209878.051907;-38.13080360867914
1739209878.0519073;-30.49652367304973
1739209878.0519075;-38.13080360867914
1739209878.0519078;-45.120503652039325
