CAN Message; 0x1b8:00000155f1b4985c
1739209903.3937137;-35.57807855764607
1739209903.393715;-45.120503652039325
1739209903.393716;-45.120503652039325
1739209903.3937173;-38.13080360867914
1739209903.3937187;-38.13080360867914
1739209903.39372;-45.120503652039325
1739209903.393721;-45.120503652039325
1739209903.3937223;-45.120503652039325
1739209903.3937237;-38.13080360867914
1739209903.393725;-38.13080360867914
1739209903.393726;-38.13080360867914
1739209903.3937273;-38.13080360867914
1739209903.3937285;-38.13080360867914
1739209903.39373;-45.120503652039325
1739209903.393731;-45.120503652039325
1739209903.3937323;-32.816014438256545
1739209903.3937335;-33.981070128970906
1739209903.3937347;-45.120503652039325
1739209903.3937361;-38.13080360867914
1739209903.3937373;-38.13080360867914
1739209903.3937385;-45.120503652039325
1739209903.3937397;-45.120503652039325
1739209903.3937411;-33.981070128970906
1739209903.3937423;-33.981070128970906
1739209903.3937435;-45.120503652039325
1739209903.3937447;-45.120503652039325
1739209903.393746;-38.13080360867914
1739209903.3937473;-45.120503652039325
1739209903.3937485;-33.981070128970906
1739209903.3937497;-45.120503652039325
1739209903.393751;-45.120503652039325
1739209903.3937523;-35.57807855764607
1739209903.3937535;-38.13080360867914
1739209903.3937547;-38.13080360867914
1739209903.393756;-38.13080360867914
1739209903.393757;-38.13080360867914
1739209903.3937585;-45.120503652039325
1739209903.3937597;-45.120503652039325
1739209903.393761;-38.13080360867914
1739209903.393762;-38.13080360867914
1739209903.3937633;-38.13080360867914
1739209903.3937647;-45.120503652039325
1739209903.393766;-45.120503652039325
1739209903.393767;-33.981070128970906
1739209903.3937683;-38.13080360867914
1739209903.3937697;-38.13080360867914
1739209903.393771;-31.141103565318915
1739209903.3937721;-28.992665084841942
1739209903.3937733;-38.13080360867914
1739209903.3937745;-45.120503652039325
1739209903.393776;-38.13080360867914
1739209903.3937771;-38.13080360867914
1739209903.3937783;-38.13080360867914
1739209903.3937795;-45.120503652039325
1739209903.3937807;-38.13080360867914
1739209903.3937821;-33.981070128970906
1739209903.3937833;-38.13080360867914
1739209903.3937845;-45.120503652039325
1739209903.3937857;-45.120503652039325
1739209903.3937871;-45.120503652039325
1739209903.3937883;-45.120503652039325
1739209903.3937895;-45.120503652039325
1739209903.3937907;-45.120503652039325
1739209903.393792;-35.57807855764607
1739209903.3937933;-35.57807855764607
1739209903.3937945;-45.120503652039325
1739209903.3937957;-45.120503652039325
1739209903.393797;-45.120503652039325
1739209903.3937984;-38.13080360867914
1739209903.3937995;-45.120503652039325
1739209903.3938007;-33.981070128970906
1739209903.393802;-31.141103565318915
1739209903.3938031;-45.120503652039325
1739209903.3938046;-45.120503652039325
1739209903.3938057;-38.13080360867914
1739209903.393807;-38.13080360867914
1739209903.3938081;-45.120503652039325
1739209903.3938093;-45.120503652039325
1739209903.3938107;-45.120503652039325
1739209903.393812;-35.57807855764607
1739209903.3938131;-38.13080360867914
1739209903.3938143;-38.13080360867914
1739209903.3938158;-45.120503652039325
1739209903.393817;-35.57807855764607
1739209903.3938181;-38.13080360867914
1739209903.3938193;-45.120503652039325
1739209903.3938205;-38.13080360867914
1739209903.393822;-33.981070128970906
1739209903.3938231;-38.13080360867914
1739209903.3938243;-32.816014438256545
1739209903.3938255;-38.13080360867914
1739209903.3938267;-45.120503652039325
1739209903.3938282;-38.13080360867914
1739209903.3938293;-32.816014438256545
1739209903.3938305;-33.981070128970906
1739209903.3938317;-33.981070128970906
1739209903.3938332;-45.120503652039325
1739209903.3938344;-45.120503652039325
1739209903.3938355;-38.13080360867914
1739209903.3938367;-38.13080360867914
1739209903.393838;-45.120503652039325
1739209903.3938394;-35.57807855764607
1739209903.3938406;-38.13080360867914
1739209903.3938417;-45.120503652039325
1739209903.393843;-45.120503652039325
1739209903.3938441;-38.13080360867914
1739209903.3938456;-38.13080360867914
1739209903.3938468;-33.981070128970906
1739209903.393848;-32.816014438256545
1739209903.3938491;-38.13080360867914
1739209903.3938506;-45.120503652039325
1739209903.3938518;-38.13080360867914
1739209903.393853;-38.13080360867914
1739209903.3919613;-45.120503652039325
1739209903.3919623;-30.49652367304973
1739209903.3919635;-29.438486411369333
1739209903.3919644;-38.13080360867914
1739209903.3919654;-33.981070128970906
1739209903.3919666;-38.13080360867914
1739209903.3919675;-33.981070128970906
1739209903.3919687;-30.49652367304973
1739209903.3919697;-30.49652367304973
1739209903.3919706;-45.120503652039325
1739209903.3919718;-32.81601443825658
1739209903.3919728;-33.981070128970906
1739209903.3919737;-38.13080360867914
1739209903.391975;-45.120503652039325
1739209903.3919759;-45.120503652039325
1739209903.3919768;-35.57807855764607
1739209903.391978;-45.120503652039325
1739209903.391979;-35.57807855764607
1739209903.39198;-38.13080360867914
1739209903.3919811;-45.120503652039325
1739209903.391982;-38.13080360867914
1739209903.391983;-45.120503652039325
1739209903.3919842;-38.13080360867914
1739209903.3919852;-38.13080360867914
1739209903.3919861;-38.13080360867914
1739209903.3919873;-45.120503652039325
1739209903.3919883;-38.13080360867914
1739209903.3919895;-33.981070128970906
1739209903.3919904;-38.13080360867914
1739209903.3919914;-38.13080360867914
1739209903.3919926;-35.57807855764607
1739209903.3919935;-35.57807855764607
1739209903.3919945;-38.13080360867914
1739209903.3919957;-45.120503652039325
1739209903.3919966;-45.120503652039325
1739209903.3919976;-35.57807855764607
1739209903.3919988;-38.13080360867914
1739209903.3919997;-45.120503652039325
1739209903.3920007;-45.120503652039325
1739209903.3920019;-38.13080360867914
1739209903.3920028;-45.120503652039325
1739209903.3920038;-45.120503652039325
1739209903.392005;-33.981070128970906
1739209903.392006;-35.57807855764607
1739209903.3920069;-45.120503652039325
1739209903.392008;-45.120503652039325
1739209903.392009;-32.816014438256545
1739209903.3920102;-33.981070128970906
1739209903.3920112;-38.13080360867914
1739209903.3920121;-45.120503652039325
1739209903.3920133;-45.120503652039325
1739209903.3920143;-38.13080360867914
1739209903.3920152;-38.13080360867914
1739209903.3920164;-45.120503652039325
1739209903.3920174;-45.120503652039325
1739209903.3920183;-45.120503652039325
1739209903.3920195;-35.57807855764607
1739209903.3920205;-45.120503652039325
1739209903.3920214;-38.13080360867914
1739209903.3920226;-38.13080360867914
1739209903.3920236;-45.120503652039325
1739209903.3920245;-38.13080360867914
1739209903.3920257;-35.57807855764607
1739209903.3920267;-38.13080360867914
1739209903.3920276;-45.120503652039325
1739209903.3920288;-45.120503652039325
1739209903.3920298;-38.13080360867914
1739209903.392031;-38.13080360867914
1739209903.392032;-45.120503652039325
1739209903.3920329;-45.120503652039325
1739209903.392034;-45.120503652039325
1739209903.392035;-45.120503652039325
1739209903.392036;-38.13080360867914
1739209903.3920372;-35.57807855764607
1739209903.392038;-38.13080360867914
1739209903.392039;-45.120503652039325
1739209903.3920403;-38.13080360867914
1739209903.3920412;-45.120503652039325
1739209903.3920422;-45.120503652039325
1739209903.3920434;-38.13080360867914
1739209903.3920443;-38.13080360867914
1739209903.3920453;-45.120503652039325
1739209903.3920465;-38.13080360867914
1739209903.3920474;-38.13080360867914
1739209903.3920484;-45.120503652039325
1739209903.3920496;-45.120503652039325
1739209903.3920505;-38.13080360867914
1739209903.3920517;-35.57807855764607
1739209903.3920527;-45.120503652039325
1739209903.3920536;-45.120503652039325
1739209903.3920548;-45.120503652039325
1739209903.3920557;-45.120503652039325
1739209903.3920567;-38.13080360867914
1739209903.392058;-45.120503652039325
1739209903.3920588;-45.120503652039325
1739209903.3920598;-45.120503652039325
1739209903.392061;-33.981070128970906
1739209903.392062;-45.120503652039325
1739209903.392063;-45.120503652039325
1739209903.392064;-31.141103565318893
1739209903.392065;-35.57807855764607
1739209903.392066;-45.120503652039325
1739209903.3920672;-38.13080360867914
1739209903.3920681;-32.816014438256545
1739209903.3920693;-45.120503652039325
1739209903.3920703;-33.981070128970906
1739209903.3920712;-33.981070128970906
1739209903.3920724;-45.120503652039325
1739209903.3920734;-38.13080360867914
1739209903.3920743;-45.120503652039325
1739209903.3920755;-45.120503652039325
1739209903.3920765;-45.120503652039325
1739209903.3920774;-45.120503652039325
1739209903.3920786;-45.120503652039325
1739209903.3920796;-45.120503652039325
1739209903.3920805;-31.141103565318893
1739209903.3920817;-38.13080360867914
1739209903.3920827;-45.120503652039325
1739209903.3920836;-38.13080360867914
1739209903.3920848;-32.816014438256545
1739209903.3920858;-33.981070128970906
1739209903.3920867;-33.981070128970906
1739209903.392088;-38.13080360867914
1739209903.392089;-45.120503652039325
1739209903.39209;-45.120503652039325
1739209903.392091;-38.13080360867914
1739209903.392092;-45.120503652039325
1739209903.3920932;-45.120503652039325
1739209903.3920941;-38.13080360867914
1739209903.392095;-45.120503652039325
1739209903.3920963;-45.120503652039325
1739209903.3920972;-35.57807855764607
1739209903.3920982;-35.57807855764607
1739209903.3920994;-45.120503652039325
1739209903.3921003;-38.13080360867914
1739209903.3921013;-35.57807855764607
1739209903.3921025;-38.13080360867914
1739209903.3921034;-38.13080360867914
1739209903.3921044;-38.13080360867914
1739209903.3921056;-45.120503652039325
1739209903.3921065;-45.120503652039325
1739209903.3921075;-45.120503652039325
1739209903.3921087;-45.120503652039325
1739209903.3921096;-45.120503652039325
1739209903.3921108;-45.120503652039325
1739209903.3921118;-35.57807855764607
1739209903.3921127;-38.13080360867914
1739209903.392114;-45.120503652039325
1739209903.3921149;-45.120503652039325
1739209903.3921158;-35.57807855764607
1739209903.392117;-38.13080360867914
1739209903.392118;-32.816014438256545
1739209903.392119;-38.13080360867914
1739209903.3921201;-45.120503652039325
1739209903.392121;-45.120503652039325
1739209903.392122;-29.438486411369333
1739209903.3921232;-32.816014438256545
1739209903.3921242;-38.13080360867914
1739209903.3921251;-32.816014438256545
1739209903.3921263;-45.120503652039325
1739209903.3921273;-38.13080360867914
1739209903.3921282;-38.13080360867914
1739209903.3921294;-38.13080360867914
1739209903.3921304;-45.120503652039325
1739209903.3921316;-45.120503652039325
1739209903.3921325;-45.120503652039325
1739209903.3921335;-38.13080360867914
1739209903.3921347;-45.120503652039325
1739209903.3921356;-45.120503652039325
1739209903.3921366;-35.57807855764607
1739209903.3921378;-38.13080360867914
1739209903.3921387;-45.120503652039325
1739209903.3921397;-38.13080360867914
1739209903.3921409;-45.120503652039325
1739209903.3921418;-45.120503652039325
1739209903.3921428;-38.13080360867914
1739209903.392144;-35.57807855764607
1739209903.392145;-45.120503652039325
1739209903.3921459;-45.120503652039325
1739209903.392147;-30.49652367304973
1739209903.392148;-35.57807855764607
1739209903.3921492;-38.13080360867914
1739209903.3921502;-38.13080360867914
1739209903.392151;-45.120503652039325
1739209903.3921523;-38.13080360867914
1739209903.3921533;-45.120503652039325
1739209903.3921542;-35.57807855764607
1739209903.3921554;-45.120503652039325
1739209903.3921564;-33.981070128970956
1739209903.3921573;-32.816014438256545
1739209903.3921585;-31.141103565318915
1739209903.3921595;-45.120503652039325
1739209903.3921604;-45.120503652039325
1739209903.3921616;-38.13080360867914
1739209903.3921626;-45.120503652039325
1739209903.3921635;-32.816014438256545
1739209903.3921647;-28.58837851428586
1739209903.3921657;-38.13080360867914
1739209903.3921666;-38.13080360867914
1739209903.3921678;-35.57807855764607
1739209903.3921688;-38.13080360867914
1739209903.39217;-35.57807855764607
1739209903.392171;-32.816014438256545
1739209903.3921719;-45.120503652039325
1739209903.392173;-38.13080360867914
1739209903.392174;-35.57807855764607
1739209903.392175;-45.120503652039325
1739209903.3921762;-45.120503652039325
1739209903.392177;-38.13080360867914
1739209903.392178;-38.13080360867914
1739209903.3921793;-45.120503652039325
1739209903.3921802;-45.120503652039325
1739209903.3921812;-38.13080360867914
1739209903.3921824;-45.120503652039325
1739209903.3921833;-38.13080360867914
1739209903.3921843;-38.13080360867914
1739209903.3921854;-38.13080360867914
1739209903.3921864;-32.816014438256545
1739209903.3921874;-35.57807855764607
1739209903.3921885;-45.120503652039325
1739209903.3921895;-45.120503652039325
1739209903.3921907;-45.120503652039325
1739209903.3921916;-45.120503652039325
1739209903.3921926;-38.13080360867914
1739209903.3921938;-38.13080360867914
1739209903.3921947;-38.13080360867914
1739209903.3921957;-38.13080360867914
1739209903.392197;-38.13080360867914
1739209903.3921978;-38.13080360867914
1739209903.3921988;-38.13080360867914
1739209903.3922;-45.120503652039325
1739209903.392201;-35.57807855764607
1739209903.392202;-45.120503652039325
1739209903.392203;-45.120503652039325
1739209903.392204;-38.13080360867914
1739209903.392205;-45.120503652039325
1739209903.3922062;-38.13080360867914
1739209903.3922071;-38.13080360867914
1739209903.392208;-45.120503652039325
1739209903.3922093;-45.120503652039325
1739209903.3922102;-38.13080360867914
1739209903.3922114;-38.13080360867914
1739209903.3922124;-38.13080360867914
1739209903.3922133;-45.120503652039325
1739209903.3922145;-45.120503652039325
1739209903.3922155;-45.120503652039325
1739209903.3922164;-45.120503652039325
1739209903.3922176;-38.13080360867914
1739209903.3922186;-31.141103565318915
1739209903.3922195;-38.13080360867914
1739209903.3922207;-45.120503652039325
1739209903.3922217;-38.13080360867914
1739209903.3922226;-38.13080360867914
1739209903.3922238;-45.120503652039325
1739209903.3922248;-38.13080360867914
1739209903.3922257;-38.13080360867914
1739209903.392227;-45.120503652039325
1739209903.392228;-38.13080360867914
1739209903.392229;-38.13080360867914
1739209903.39223;-38.13080360867914
1739209903.392231;-35.57807855764607
1739209903.3922322;-38.13080360867914
1739209903.3922331;-38.13080360867914
1739209903.392234;-38.13080360867914
1739209903.3922353;-45.120503652039325
1739209903.3922362;-38.13080360867914
1739209903.3922372;-45.120503652039325
1739209903.3922384;-45.120503652039325
1739209903.3922393;-45.120503652039325
1739209903.3922403;-45.120503652039325
1739209903.3922415;-38.13080360867914
1739209903.3922424;-33.981070128970906
1739209903.3922434;-38.13080360867914
1739209903.3922446;-38.13080360867914
1739209903.3922455;-38.13080360867914
1739209903.3922465;-35.57807855764607
