CAN Message; 0x150:0700e823d87f2d2e
1739209717.491395;-38.13080360867914
1739209717.4914021;-33.981070128970906
1739209717.491409;-33.981070128970906
1739209717.4914162;-45.120503652039325
1739209717.4914231;-38.13080360867914
1739209717.4914303;-45.120503652039325
1739209717.4914372;-45.120503652039325
1739209717.4914443;-45.120503652039325
1739209717.4914515;-45.120503652039325
1739209717.4914584;-45.120503652039325
1739209717.4914656;-38.13080360867914
1739209717.4914725;-38.13080360867914
1739209717.4914796;-38.13080360867914
1739209717.4914865;-32.816014438256545
1739209717.4914937;-38.13080360867914
1739209717.4915006;-38.13080360867914
1739209717.4915078;-45.120503652039325
1739209717.4915147;-33.981070128970906
1739209717.4915218;-45.120503652039325
1739209717.491529;-45.120503652039325
1739209717.491536;-38.13080360867914
1739209717.491543;-35.57807855764607
1739209717.49155;-45.120503652039325
1739209717.4915571;-45.120503652039325
1739209717.491564;-38.13080360867914
1739209717.4915712;-32.816014438256545
1739209717.491578;-38.13080360867914
1739209717.4915853;-45.120503652039325
1739209717.4915922;-45.120503652039325
1739209717.4915993;-45.120503652039325
1739209717.4916062;-45.120503652039325
1739209717.4916134;-45.120503652039325
1739209717.4916205;-38.13080360867914
1739209717.4916275;-38.13080360867914
1739209717.4916346;-45.120503652039325
1739209717.4916415;-45.120503652039325
1739209717.4916487;-35.57807855764607
1739209717.4916556;-27.8777449560314
1739209717.4916627;-38.13080360867914
1739209717.4916697;-38.13080360867914
1739209717.4916768;-38.13080360867914
1739209717.4916837;-38.13080360867914
1739209717.4916909;-38.13080360867914
1739209717.491698;-35.57807855764607
1739209717.491705;-45.120503652039325
1739209717.491712;-35.57807855764607
1739209717.491719;-38.13080360867914
1739209717.4917262;-38.13080360867914
1739209717.491733;-45.120503652039325
1739209717.4917402;-45.120503652039325
1739209717.4917471;-35.57807855764607
1739209717.4917543;-45.120503652039325
1739209717.4917612;-38.13080360867914
1739209717.4917684;-27.8777449560314
1739209717.4917753;-45.120503652039325
1739209717.4917824;-38.13080360867914
1739209717.4917896;-33.981070128970906
1739209717.4917965;-38.13080360867914
1739209717.4918036;-45.120503652039325
1739209717.4918106;-33.981070128970906
1739209717.4918177;-45.120503652039325
1739209717.4918246;-45.120503652039325
1739209717.4918318;-45.120503652039325
1739209717.4918387;-38.13080360867914
1739209717.4918458;-45.120503652039325
1739209717.4918528;-45.120503652039325
1739209717.49186;-38.13080360867914
1739209717.4918668;-45.120503652039325
1739209717.491874;-38.13080360867914
1739209717.4918811;-35.57807855764607
1739209717.491888;-38.13080360867914
1739209717.4918952;-45.120503652039325
1739209717.491902;-38.13080360867914
1739209717.4919093;-45.120503652039325
1739209717.4919162;-38.13080360867914
1739209717.4919233;-45.120503652039325
1739209717.4919302;-45.120503652039325
1739209717.4919374;-31.141103565318915
1739209717.4919443;-38.13080360867914
1739209717.4919515;-38.13080360867914
1739209717.4919586;-35.57807855764607
1739209717.4919655;-29.438486411369333
1739209717.4919727;-45.120503652039325
1739209717.4919796;-45.120503652039325
1739209717.4919868;-38.13080360867914
1739209717.4919937;-45.120503652039325
1739209717.4920008;-38.13080360867914
1739209717.4920077;-45.120503652039325
1739209717.492015;-38.13080360867914
1739209717.4920218;-33.981070128970906
1739209717.492029;-38.13080360867914
1739209717.4920359;-38.13080360867914
1739209717.492043;-33.981070128970906
1739209717.4920502;-45.120503652039325
1739209717.492057;-45.120503652039325
1739209717.4920642;-45.120503652039325
1739209717.4920712;-45.120503652039325
1739209717.4920783;-35.57807855764607
1739209717.4920852;-38.13080360867914
1739209717.4920924;-38.13080360867914
1739209717.4920993;-35.57807855764607
1739209717.4921064;-38.13080360867914
1739209717.4921134;-38.13080360867914
1739209717.4921205;-45.120503652039325
1739209717.4921277;-45.120503652039325
1739209717.4921346;-38.13080360867914
1739209717.4921417;-38.13080360867914
1739209717.4921486;-45.120503652039325
1739209717.4921558;-45.120503652039325
1739209717.4921627;-38.13080360867914
1739209717.4921699;-38.13080360867914
1739209717.4921768;-45.120503652039325
1739209717.492184;-38.13080360867914
1739209717.4921908;-45.120503652039325
1739209717.492198;-45.120503652039325
1739209717.492205;-45.120503652039325
1739209717.492212;-45.120503652039325
1739209717.4922192;-45.120503652039325
1739209717.4922261;-31.141103565318915
1739209717.4922333;-32.816014438256545
1739209717.4922402;-38.13080360867914
1739209717.4922473;-38.13080360867914
1739209717.4922543;-33.981070128970906
1739209717.4922614;-38.13080360867914
1739209717.4922683;-45.120503652039325
1739209717.4922755;-45.120503652039325
1739209717.4922824;-45.120503652039325
1739209717.4922895;-45.120503652039325
1739209717.4922965;-45.120503652039325
1739209717.4923036;-38.13080360867914
1739209717.4923108;-35.57807855764607
1739209717.4923177;-45.120503652039325
1739209717.4923248;-38.13080360867914
1739209717.4923317;-45.120503652039325
1739209717.492339;-32.81601443825658
1739209717.4923458;-45.120503652039325
1739209717.492353;-45.120503652039325
1739209717.4923599;-45.120503652039325
1739209717.492367;-45.120503652039325
1739209717.492374;-45.120503652039325
1739209717.492381;-45.120503652039325
1739209717.4923882;-35.57807855764607
1739209717.4923952;-28.992665084841942
1739209717.4924023;-45.120503652039325
1739209717.4924092;-38.13080360867914
1739209717.4924164;-33.981070128970906
1739209717.4924233;-38.13080360867914
1739209717.4924304;-45.120503652039325
1739209717.4924374;-32.816014438256545
1739209717.4924445;-38.13080360867914
1739209717.4924514;-32.816014438256545
1739209717.4924586;-45.120503652039325
1739209717.4924655;-33.981070128970906
1739209717.4924726;-35.57807855764607
1739209717.4924798;-38.13080360867914
1739209717.4924867;-45.120503652039325
1739209717.4924939;-38.13080360867914
1739209717.4925008;-45.120503652039325
1739209717.492508;-38.13080360867914
1739209717.4925148;-38.13080360867914
1739209717.492522;-38.13080360867914
1739209717.492529;-38.13080360867914
1739209717.492536;-38.13080360867914
1739209717.492543;-38.13080360867914
1739209717.4925501;-45.120503652039325
1739209717.4925573;-45.120503652039325
1739209717.4925642;-27.267205301931607
1739209717.4925714;-32.816014438256545
1739209717.4925783;-38.13080360867914
1739209717.4925854;-38.13080360867914
1739209717.4925923;-38.13080360867914
1739209717.4925995;-45.120503652039325
1739209717.4926064;-45.120503652039325
1739209717.4926136;-38.13080360867914
1739209717.4926205;-35.57807855764607
1739209717.4926276;-45.120503652039325
1739209717.4926345;-45.120503652039325
1739209717.4926417;-45.120503652039325
1739209717.4926488;-38.13080360867914
1739209717.4926558;-35.57807855764607
1739209717.492663;-35.57807855764607
1739209717.4926698;-35.57807855764607
1739209717.492677;-32.816014438256545
1739209717.492684;-35.57807855764607
1739209717.492691;-38.13080360867914
1739209717.492698;-35.57807855764607
1739209717.492705;-45.120503652039325
1739209717.492712;-45.120503652039325
1739209717.4927192;-45.120503652039325
1739209717.492726;-38.13080360867914
1739209717.4927332;-38.13080360867914
1739209717.4927404;-45.120503652039325
1739209717.4927473;-38.13080360867914
1739209717.4927545;-35.57807855764607
1739209717.4927614;-38.13080360867914
1739209717.4927685;-45.120503652039325
1739209717.4927754;-38.13080360867914
1739209717.4927826;-32.816014438256545
1739209717.4927895;-38.13080360867914
1739209717.4927967;-38.13080360867914
1739209717.4928036;-38.13080360867914
1739209717.4928107;-35.57807855764607
1739209717.4928179;-45.120503652039325
1739209717.4928248;-38.13080360867914
1739209717.492832;-38.13080360867914
1739209717.4928389;-38.13080360867914
1739209717.492846;-35.57807855764607
1739209717.492853;-38.13080360867914
1739209717.49286;-45.120503652039325
1739209717.492867;-38.13080360867914
1739209717.4928741;-38.13080360867914
1739209717.492881;-45.120503652039325
1739209717.4928882;-38.13080360867914
1739209717.4928951;-38.13080360867914
1739209717.4929023;-45.120503652039325
1739209717.4929094;-45.120503652039325
1739209717.4929163;-45.120503652039325
1739209717.4929235;-45.120503652039325
1739209717.4929304;-45.120503652039325
1739209717.4929376;-35.57807855764607
1739209717.4929445;-35.57807855764607
1739209717.4929516;-35.57807855764607
1739209717.4929585;-45.120503652039325
1739209717.4929657;-38.13080360867914
1739209717.4929726;-45.120503652039325
1739209717.4929798;-45.120503652039325
1739209717.492987;-45.120503652039325
1739209717.4929938;-45.120503652039325
1739209717.493001;-45.120503652039325
1739209717.493008;-45.120503652039325
1739209717.493015;-38.13080360867914
1739209717.493022;-38.13080360867914
1739209717.493029;-38.13080360867914
1739209717.493036;-45.120503652039325
1739209717.4930432;-35.57807855764607
1739209717.49305;-32.816014438256545
1739209717.4930573;-45.120503652039325
1739209717.4930642;-45.120503652039325
1739209717.4930713;-45.120503652039325
1739209717.4930716;-33.981070128970906
1739209717.493072;-38.13080360867914
1739209717.4930723;-45.120503652039325
1739209717.4930725;-45.120503652039325
1739209717.493073;-45.120503652039325
1739209717.4930732;-45.120503652039325
1739209717.4930737;-45.120503652039325
1739209717.493074;-32.816014438256545
1739209717.4930742;-38.13080360867914
1739209717.4930747;-45.120503652039325
1739209717.493075;-38.13080360867914
1739209717.4930751;-38.13080360867914
1739209717.4930756;-45.120503652039325
1739209717.4930758;-45.120503652039325
1739209717.493076;-45.120503652039325
1739209717.4930766;-38.13080360867914
1739209717.4930768;-38.13080360867914
1739209717.4930773;-45.120503652039325
1739209717.4930775;-45.120503652039325
1739209717.4930778;-38.13080360867914
1739209717.4930782;-32.816014438256545
1739209717.4930785;-45.120503652039325
1739209717.4930787;-45.120503652039325
1739209717.4930792;-45.120503652039325
1739209717.4930794;-33.981070128970906
1739209717.4930797;-38.13080360867914
1739209717.4930801;-38.13080360867914
1739209717.4930804;-38.13080360867914
1739209717.4930809;-45.120503652039325
1739209717.493081;-35.57807855764607
1739209717.4930813;-35.57807855764607
1739209717.4930818;-45.120503652039325
1739209717.493082;-32.81601443825658
1739209717.4930823;-38.13080360867914
1739209717.4930828;-38.13080360867914
1739209717.493083;-38.13080360867914
1739209717.4930832;-38.13080360867914
1739209717.4930837;-45.120503652039325
1739209717.493084;-38.13080360867914
1739209717.4930844;-38.13080360867914
1739209717.4930847;-33.981070128970906
1739209717.493085;-35.57807855764607
1739209717.4930854;-38.13080360867914
1739209717.4930856;-38.13080360867914
1739209717.4930859;-45.120503652039325
1739209717.4930863;-38.13080360867914
1739209717.4930866;-45.120503652039325
1739209717.4930868;-45.120503652039325
1739209717.4930873;-38.13080360867914
1739209717.4930875;-38.13080360867914
1739209717.493088;-35.57807855764607
1739209717.4930882;-38.13080360867914
1739209717.4930885;-45.120503652039325
1739209717.493089;-38.13080360867914
1739209717.4930892;-45.120503652039325
1739209717.4930894;-45.120503652039325
1739209717.49309;-33.981070128970906
1739209717.4930902;-30.49652367304973
1739209717.4930904;-38.13080360867914
1739209717.4930909;-38.13080360867914
1739209717.493091;-38.13080360867914
1739209717.4930916;-45.120503652039325
1739209717.4930918;-38.13080360867914
1739209717.493092;-45.120503652039325
1739209717.4930925;-33.981070128970906
1739209717.4930928;-33.981070128970906
1739209717.493093;-45.120503652039325
1739209717.4930935;-45.120503652039325
1739209717.4930937;-45.120503652039325
1739209717.493094;-33.981070128970906
1739209717.4930944;-38.13080360867914
1739209717.4930947;-45.120503652039325
1739209717.4930952;-38.13080360867914
1739209717.4930954;-33.981070128970906
1739209717.4930956;-38.13080360867914
1739209717.493096;-45.120503652039325
1739209717.4930964;-38.13080360867914
1739209717.4930966;-38.13080360867914
1739209717.493097;-45.120503652039325
1739209717.4930973;-38.13080360867914
1739209717.4930975;-38.13080360867914
1739209717.493098;-38.13080360867914
1739209717.4930983;-45.120503652039325
1739209717.4930987;-38.13080360867914
1739209717.493099;-38.13080360867914
1739209717.4930992;-45.120503652039325
1739209717.4930997;-45.120503652039325
1739209717.4931;-45.120503652039325
1739209717.4931002;-33.981070128970906
1739209717.4931006;-31.141103565318915
1739209717.493101;-45.120503652039325
1739209717.4931011;-45.120503652039325
1739209717.4931016;-45.120503652039325
1739209717.4931018;-35.57807855764607
1739209717.4931023;-38.13080360867914
1739209717.4931026;-38.13080360867914
1739209717.4931028;-38.13080360867914
1739209717.4931033;-45.120503652039325
1739209717.4931035;-45.120503652039325
1739209717.4931037;-33.981070128970906
1739209717.4931042;-35.57807855764607
1739209717.4931045;-38.13080360867914
1739209717.4931047;-45.120503652039325
1739209717.4931052;-33.981070128970906
1739209717.4931054;-38.13080360867914
1739209717.493106;-45.120503652039325
1739209717.4931061;-45.120503652039325
1739209717.4931064;-38.13080360867914
1739209717.4931068;-45.120503652039325
1739209717.493107;-45.120503652039325
1739209717.4931073;-38.13080360867914
1739209717.4931078;-31.141103565318915
1739209717.493108;-38.13080360867914
1739209717.4931083;-38.13080360867914
1739209717.4931087;-45.120503652039325
1739209717.493109;-45.120503652039325
1739209717.4931095;-45.120503652039325
1739209717.4931097;-38.13080360867914
1739209717.49311;-35.57807855764607
1739209717.4931104;-45.120503652039325
1739209717.4931107;-45.120503652039325
1739209717.493111;-45.120503652039325
1739209717.4931114;-45.120503652039325
1739209717.4931116;-45.120503652039325
1739209717.4931118;-45.120503652039325
1739209717.4931123;-38.13080360867914
1739209717.4931126;-45.120503652039325
1739209717.493113;-45.120503652039325
1739209717.4931133;-45.120503652039325
1739209717.4931135;-35.57807855764607
1739209717.493114;-35.57807855764607
1739209717.4931142;-45.120503652039325
1739209717.4931145;-45.120503652039325
1739209717.493115;-38.13080360867914
1739209717.4931152;-38.13080360867914
1739209717.4931154;-45.120503652039325
1739209717.493116;-45.120503652039325
1739209717.4931161;-32.816014438256545
1739209717.4931164;-31.141103565318893
1739209717.4931169;-38.13080360867914
1739209717.493117;-38.13080360867914
1739209717.4931176;-38.13080360867914
1739209717.4931178;-38.13080360867914
1739209717.493118;-45.120503652039325
1739209717.4931185;-38.13080360867914
1739209717.4931188;-38.13080360867914
1739209717.493119;-35.57807855764607
1739209717.4931195;-45.120503652039325
1739209717.4931197;-38.13080360867914
1739209717.49312;-45.120503652039325
1739209717.4931204;-45.120503652039325
