CAN Message; 0x1a7:0000cae95152d4c7
1739209610.787467;-45.120503652039325
1739209610.7874713;-45.120503652039325
1739209610.7874753;-45.120503652039325
1739209610.7874818;-45.120503652039325
1739209610.7874885;-45.120503652039325
1739209610.787495;-45.120503652039325
1739209610.7875016;-45.120503652039325
1739209610.787508;-38.13080360867914
1739209610.7875147;-38.13080360867914
1739209610.7875211;-45.120503652039325
1739209610.7875278;-45.120503652039325
1739209610.7875342;-38.13080360867914
1739209610.787541;-45.120503652039325
1739209610.7875473;-38.13080360867914
1739209610.7875538;-45.120503652039325
1739209610.7875605;-45.120503652039325
1739209610.787567;-38.13080360867914
1739209610.7875736;-32.816014438256545
1739209610.78758;-45.120503652039325
1739209610.7875867;-38.13080360867914
1739209610.7875931;-38.13080360867914
1739209610.7875998;-38.13080360867914
1739209610.7876062;-38.13080360867914
1739209610.7876127;-45.120503652039325
1739209610.7876194;-35.57807855764607
1739209610.7876258;-32.816014438256545
1739209610.7876325;-38.13080360867914
1739209610.787639;-45.120503652039325
1739209610.7876456;-45.120503652039325
1739209610.787652;-45.120503652039325
1739209610.7876587;-38.13080360867914
1739209610.7876651;-32.816014438256545
1739209610.7876718;-38.13080360867914
1739209610.7876782;-38.13080360867914
1739209610.7876847;-45.120503652039325
1739209610.7876914;-38.13080360867914
1739209610.7876978;-35.57807855764607
1739209610.7877045;-38.13080360867914
1739209610.787711;-38.13080360867914
1739209610.7877176;-45.120503652039325
1739209610.787724;-45.120503652039325
1739209610.7877307;-45.120503652039325
1739209610.7877371;-38.13080360867914
1739209610.7877436;-38.13080360867914
1739209610.7877502;-45.120503652039325
1739209610.7877567;-38.13080360867914
1739209610.7877634;-38.13080360867914
1739209610.7877698;-32.816014438256545
1739209610.7877765;-38.13080360867914
1739209610.787783;-45.120503652039325
1739209610.7877896;-45.120503652039325
1739209610.787796;-32.816014438256545
1739209610.7878027;-38.13080360867914
1739209610.7878091;-45.120503652039325
1739209610.7878156;-38.13080360867914
1739209610.7878222;-45.120503652039325
1739209610.7878287;-45.120503652039325
1739209610.7878354;-45.120503652039325
1739209610.7878418;-38.13080360867914
1739209610.7878485;-45.120503652039325
1739209610.787855;-38.13080360867914
1739209610.7878616;-45.120503652039325
1739209610.787868;-38.13080360867914
1739209610.7878747;-35.57807855764607
1739209610.7878811;-45.120503652039325
1739209610.7878876;-35.57807855764607
1739209610.7878942;-38.13080360867914
1739209610.7879007;-35.57807855764607
1739209610.7879074;-38.13080360867914
1739209610.7879138;-38.13080360867914
1739209610.7879205;-38.13080360867914
1739209610.787927;-33.981070128970906
1739209610.7879336;-35.57807855764607
1739209610.78794;-45.120503652039325
1739209610.7879465;-45.120503652039325
1739209610.7879531;-38.13080360867914
1739209610.7879596;-38.13080360867914
1739209610.7879663;-45.120503652039325
1739209610.7879727;-38.13080360867914
1739209610.7879794;-38.13080360867914
1739209610.7879858;-45.120503652039325
1739209610.7879925;-38.13080360867914
1739209610.787999;-45.120503652039325
1739209610.7880056;-32.816014438256545
1739209610.788012;-38.13080360867914
1739209610.7880185;-45.120503652039325
1739209610.7880251;-38.13080360867914
1739209610.7880316;-28.58837851428586
1739209610.7880383;-33.981070128970906
1739209610.7880447;-45.120503652039325
1739209610.7880514;-45.120503652039325
1739209610.7880578;-38.13080360867914
1739209610.7880645;-35.57807855764607
1739209610.788071;-38.13080360867914
1739209610.7880776;-38.13080360867914
1739209610.788084;-45.120503652039325
1739209610.7880905;-38.13080360867914
1739209610.7880971;-32.816014438256545
1739209610.7881036;-38.13080360867914
1739209610.7881103;-45.120503652039325
1739209610.7881167;-38.13080360867914
1739209610.7881234;-35.57807855764607
1739209610.7881298;-38.13080360867914
1739209610.7881365;-38.13080360867914
1739209610.788143;-45.120503652039325
1739209610.7881494;-45.120503652039325
1739209610.788156;-45.120503652039325
1739209610.7881625;-45.120503652039325
1739209610.7881691;-45.120503652039325
1739209610.7881756;-45.120503652039325
1739209610.7881823;-38.13080360867914
1739209610.7881887;-30.49652367304973
1739209610.7881954;-31.141103565318915
1739209610.7882018;-45.120503652039325
1739209610.7882085;-45.120503652039325
1739209610.788215;-38.13080360867914
1739209610.7882214;-38.13080360867914
1739209610.788228;-45.120503652039325
1739209610.7882345;-33.981070128970906
1739209610.7882411;-38.13080360867914
1739209610.7882476;-31.14110356531892
1739209610.7882543;-38.13080360867914
1739209610.7882607;-38.13080360867914
1739209610.7882674;-38.13080360867914
1739209610.7882738;-45.120503652039325
1739209610.7882802;-45.120503652039325
1739209610.788287;-38.13080360867914
1739209610.7882934;-32.816014438256545
1739209610.7883;-28.992665084841942
1739209610.7883065;-38.13080360867914
1739209610.7883132;-38.13080360867914
1739209610.7883196;-38.13080360867914
1739209610.7883263;-38.13080360867914
1739209610.7883327;-45.120503652039325
1739209610.7883394;-45.120503652039325
1739209610.7883458;-45.120503652039325
1739209610.7883523;-38.13080360867914
1739209610.788359;-38.13080360867914
1739209610.7883654;-38.13080360867914
1739209610.788372;-38.13080360867914
1739209610.7883785;-35.57807855764607
1739209610.7883852;-38.13080360867914
1739209610.7883916;-38.13080360867914
1739209610.7883983;-38.13080360867914
1739209610.7884047;-38.13080360867914
1739209610.7884114;-45.120503652039325
1739209610.7884178;-38.13080360867914
1739209610.7884243;-32.816014438256545
1739209610.788431;-45.120503652039325
1739209610.7884374;-45.120503652039325
1739209610.788444;-33.981070128970906
1739209610.7884505;-38.13080360867914
1739209610.7884572;-38.13080360867914
1739209610.7884636;-35.57807855764607
1739209610.7884703;-38.13080360867914
1739209610.7884767;-45.120503652039325
1739209610.7884831;-32.816014438256545
1739209610.7884898;-32.816014438256545
1739209610.7884963;-38.13080360867914
1739209610.788503;-45.120503652039325
1739209610.7885094;-38.13080360867914
1739209610.788516;-38.13080360867914
1739209610.7885225;-38.13080360867914
1739209610.7885292;-45.120503652039325
1739209610.7885356;-45.120503652039325
1739209610.7885423;-45.120503652039325
1739209610.7885487;-45.120503652039325
1739209610.7885551;-38.13080360867914
1739209610.7885618;-38.13080360867914
1739209610.7885683;-45.120503652039325
1739209610.788575;-38.13080360867914
1739209610.7885814;-38.13080360867914
1739209610.788588;-38.13080360867914
1739209610.7885945;-45.120503652039325
1739209610.7886012;-38.13080360867914
1739209610.7886076;-35.57807855764607
1739209610.7886143;-38.13080360867914
1739209610.7886207;-38.13080360867914
1739209610.7886271;-38.13080360867914
1739209610.7886338;-38.13080360867914
1739209610.7886403;-38.13080360867914
1739209610.788647;-32.816014438256545
1739209610.7886534;-38.13080360867914
1739209610.78866;-38.13080360867914
1739209610.7886665;-45.120503652039325
1739209610.7886732;-45.120503652039325
1739209610.7886796;-45.120503652039325
1739209610.788686;-45.120503652039325
1739209610.7886927;-38.13080360867914
1739209610.7886992;-45.120503652039325
1739209610.7887058;-45.120503652039325
1739209610.7887123;-45.120503652039325
1739209610.788719;-38.13080360867914
1739209610.7887254;-29.438486411369333
1739209610.788732;-33.981070128970906
1739209610.7887385;-45.120503652039325
1739209610.7887452;-38.13080360867914
1739209610.7887516;-35.57807855764607
1739209610.788758;-38.13080360867914
1739209610.7887647;-38.13080360867914
1739209610.7887712;-38.13080360867914
1739209610.7887778;-45.120503652039325
1739209610.7887843;-38.13080360867914
1739209610.788791;-35.57807855764607
1739209610.7887974;-38.13080360867914
1739209610.788804;-45.120503652039325
1739209610.7888105;-38.13080360867914
1739209610.788817;-38.13080360867914
1739209610.7888236;-38.13080360867914
1739209610.78883;-38.13080360867914
1739209610.7888367;-38.13080360867914
1739209610.7888432;-38.13080360867914
1739209610.7888498;-33.981070128970906
1739209610.7888563;-38.13080360867914
1739209610.788863;-38.13080360867914
1739209610.7888694;-35.57807855764607
1739209610.788876;-45.120503652039325
1739209610.7888825;-38.13080360867914
1739209610.788889;-38.13080360867914
1739209610.7888956;-38.13080360867914
1739209610.788902;-45.120503652039325
1739209610.7889087;-45.120503652039325
1739209610.7889152;-45.120503652039325
1739209610.7889218;-45.120503652039325
1739209610.7889283;-45.120503652039325
1739209610.788935;-45.120503652039325
1739209610.7889414;-45.120503652039325
1739209610.788948;-45.120503652039325
1739209610.7889545;-33.981070128970906
1739209610.788961;-35.57807855764607
1739209610.7889676;-33.981070128970906
1739209610.788974;-32.816014438256545
1739209610.7889807;-35.57807855764607
1739209610.7889872;-28.21854285175415
1739209610.7889938;-35.57807855764607
1739209610.7890003;-45.120503652039325
1739209610.789007;-38.13080360867914
1739209610.7890134;-45.120503652039325
1739209610.7890198;-38.13080360867914
1739209610.7890265;-38.13080360867914
1739209610.789033;-38.13080360867914
1739209610.7890396;-38.13080360867914
1739209610.789046;-45.120503652039325
1739209610.7890527;-45.120503652039325
1739209610.7890592;-38.13080360867914
1739209610.7890658;-45.120503652039325
1739209610.7890723;-38.13080360867914
1739209610.789079;-38.13080360867914
1739209610.7890854;-38.13080360867914
1739209610.7890918;-26.991370085610736
1739209610.7890985;-35.57807855764607
1739209610.789105;-45.120503652039325
1739209610.7891116;-38.13080360867914
1739209610.789118;-32.816014438256545
1739209610.7891247;-38.13080360867914
1739209610.7891312;-45.120503652039325
1739209610.7891378;-45.120503652039325
1739209610.7891443;-45.120503652039325
1739209610.7891507;-38.13080360867914
1739209610.7891574;-35.57807855764607
1739209610.7891638;-38.13080360867914
1739209610.7891705;-45.120503652039325
1739209610.789177;-38.13080360867914
1739209610.7891836;-35.57807855764607
1739209610.78919;-38.13080360867914
1739209610.7891967;-45.120503652039325
1739209610.7892032;-38.13080360867914
1739209610.7892098;-35.57807855764607
1739209610.7892163;-35.57807855764607
1739209610.7892227;-38.13080360867914
1739209610.7892294;-45.120503652039325
1739209610.7892358;-45.120503652039325
1739209610.7892425;-45.120503652039325
1739209610.789249;-27.8777449560314
1739209610.7892556;-33.981070128970906
1739209610.789262;-38.13080360867914
1739209610.7892687;-38.13080360867914
1739209610.7892752;-33.981070128970906
1739209610.7892818;-38.13080360867914
1739209610.7892883;-45.120503652039325
1739209610.7892947;-33.981070128970906
1739209610.7893014;-38.13080360867914
1739209610.7893078;-45.120503652039325
1739209610.7893145;-38.13080360867914
1739209610.789321;-35.57807855764607
1739209610.7893276;-45.120503652039325
1739209610.789334;-45.120503652039325
1739209610.7893407;-38.13080360867914
1739209610.7893472;-45.120503652039325
1739209610.7893536;-31.141103565318915
1739209610.7893603;-32.816014438256545
1739209610.7893667;-38.13080360867914
1739209610.7893734;-33.981070128970906
1739209610.7893798;-45.120503652039325
1739209610.7893865;-33.981070128970906
1739209610.789393;-45.120503652039325
1739209610.7893996;-38.13080360867914
1739209610.789406;-45.120503652039325
1739209610.7894127;-38.13080360867914
1739209610.7894192;-35.57807855764607
1739209610.7894256;-45.120503652039325
1739209610.7894323;-38.13080360867914
1739209610.7894387;-38.13080360867914
1739209610.7894454;-45.120503652039325
1739209610.7894518;-38.13080360867914
1739209610.7894585;-35.57807855764607
1739209610.789465;-38.13080360867914
1739209610.7894716;-45.120503652039325
1739209610.789478;-38.13080360867914
1739209610.7894847;-38.13080360867914
1739209610.7894912;-45.120503652039325
1739209610.7894976;-38.13080360867914
1739209610.7895043;-45.120503652039325
1739209610.7895107;-45.120503652039325
1739209610.7895174;-45.120503652039325
1739209610.7895238;-33.981070128970906
1739209610.7895305;-38.13080360867914
1739209610.789537;-45.120503652039325
1739209610.7895436;-35.57807855764607
1739209610.78955;-38.13080360867914
1739209610.7895565;-38.13080360867914
1739209610.7895632;-45.120503652039325
1739209610.7895696;-45.120503652039325
1739209610.7895763;-45.120503652039325
1739209610.7895827;-38.13080360867914
1739209610.7895894;-33.981070128970906
1739209610.7895958;-38.13080360867914
1739209610.7896025;-38.13080360867914
1739209610.789609;-45.120503652039325
1739209610.7896156;-33.981070128970906
1739209610.789622;-33.981070128970906
1739209610.7896285;-35.57807855764607
1739209610.7896352;-38.13080360867914
1739209610.7896416;-45.120503652039325
1739209610.7896483;-33.981070128970906
1739209610.7896547;-32.816014438256545
1739209610.7896614;-38.13080360867914
1739209610.7896678;-45.120503652039325
1739209610.7896745;-33.981070128970906
1739209610.789681;-38.13080360867914
1739209610.7896874;-45.120503652039325
1739209610.789694;-45.120503652039325
1739209610.7897005;-38.13080360867914
1739209610.7897072;-45.120503652039325
1739209610.7897136;-45.120503652039325
1739209610.7897203;-45.120503652039325
1739209610.7897267;-45.120503652039325
1739209610.7897334;-45.120503652039325
1739209610.7897398;-45.120503652039325
1739209610.7897465;-45.120503652039325
1739209610.789753;-45.120503652039325
1739209610.7897594;-38.13080360867914
1739209610.789766;-38.13080360867914
1739209610.7897725;-45.120503652039325
1739209610.7897792;-33.981070128970906
1739209610.7897856;-35.57807855764607
1739209610.7897923;-38.13080360867914
1739209610.7897987;-45.120503652039325
1739209610.7898054;-38.13080360867914
1739209610.7898118;-35.57807855764607
1739209610.7898185;-35.57807855764607
1739209610.789825;-35.57807855764607
1739209610.7898314;-45.120503652039325
1739209610.789838;-38.13080360867914
1739209610.7898445;-45.120503652039325
1739209610.7898512;-45.120503652039325
1739209610.7898576;-45.120503652039325
1739209610.7898643;-38.13080360867914
1739209610.7898707;-38.13080360867914
1739209610.7898774;-45.120503652039325
1739209610.7898839;-45.120503652039325
1739209610.7898903;-38.13080360867914
1739209610.789897;-38.13080360867914
1739209610.7899034;-45.120503652039325
1739209610.78991;-31.141103565318915
1739209610.7899165;-38.13080360867914
1739209610.7899232;-45.120503652039325
1739209610.7899296;-38.13080360867914
1739209610.7899363;-31.141103565318915
1739209610.7899427;-28.58837851428586
1739209610.7899494;-38.13080360867914
1739209610.7899559;-35.57807855764607
1739209610.7899623;-38.13080360867914
1739209610.789969;-38.13080360867914
1739209610.7899754;-45.120503652039325
1739209610.789982;-32.816014438256545
1739209610.7899885;-45.120503652039325
1739209610.7899952;-33.981070128970956
1739209610.7900016;-38.13080360867914
1739209610.7900083;-35.57807855764607
1739209610.7900147;-38.13080360867914
