CAN Message; 0x1a7:0000b8c7831576df
1739209683.8157783;-38.13080360867914
1739209683.8157797;-38.13080360867914
1739209683.815781;-38.13080360867914
1739209683.8157823;-45.120503652039325
1739209683.8157837;-33.981070128970906
1739209683.8157852;-38.13080360867914
1739209683.8157866;-45.120503652039325
1739209683.815788;-45.120503652039325
1739209683.8157895;-45.120503652039325
1739209683.815791;-38.13080360867914
1739209683.815792;-45.120503652039325
1739209683.8157935;-45.120503652039325
1739209683.815795;-33.981070128970906
1739209683.8157964;-33.981070128970906
1739209683.8157978;-38.13080360867914
1739209683.8157992;-38.13080360867914
1739209683.8158007;-33.981070128970906
1739209683.8158019;-35.57807855764607
1739209683.8158033;-38.13080360867914
1739209683.8158047;-45.120503652039325
1739209683.8158062;-38.13080360867914
1739209683.8158076;-45.120503652039325
1739209683.815809;-45.120503652039325
1739209683.8158102;-45.120503652039325
1739209683.8158116;-45.120503652039325
1739209683.815813;-35.57807855764607
1739209683.8158145;-38.13080360867914
1739209683.815816;-38.13080360867914
1739209683.8158174;-38.13080360867914
1739209683.8158188;-35.57807855764607
1739209683.81582;-38.13080360867914
1739209683.8158214;-45.120503652039325
1739209683.8158228;-33.981070128970906
1739209683.8158243;-38.13080360867914
1739209683.8158257;-38.13080360867914
1739209683.8158271;-45.120503652039325
1739209683.8158286;-38.13080360867914
1739209683.8158298;-35.57807855764607
1739209683.8158312;-38.13080360867914
1739209683.8158326;-45.120503652039325
1739209683.815834;-38.13080360867914
1739209683.8158355;-38.13080360867914
1739209683.815837;-38.13080360867914
1739209683.8158383;-45.120503652039325
1739209683.8158395;-45.120503652039325
1739209683.815841;-38.13080360867914
1739209683.8158424;-38.13080360867914
1739209683.8158438;-45.120503652039325
1739209683.8158453;-38.13080360867914
1739209683.8158467;-38.13080360867914
1739209683.8158479;-38.13080360867914
1739209683.8158493;-45.120503652039325
1739209683.8158507;-33.981070128970906
1739209683.8158522;-32.816014438256545
1739209683.8158536;-38.13080360867914
1739209683.815855;-38.13080360867914
1739209683.8158565;-33.981070128970906
1739209683.8158576;-45.120503652039325
1739209683.815859;-45.120503652039325
1739209683.8158605;-45.120503652039325
1739209683.815862;-38.13080360867914
1739209683.8158634;-35.57807855764607
1739209683.8158648;-38.13080360867914
1739209683.8158662;-45.120503652039325
1739209683.8158674;-45.120503652039325
1739209683.8158689;-45.120503652039325
1739209683.8158703;-45.120503652039325
1739209683.8158717;-45.120503652039325
1739209683.8158731;-31.141103565318915
1739209683.8158746;-31.141103565318915
1739209683.815876;-45.120503652039325
1739209683.8158772;-35.57807855764607
1739209683.8158786;-35.57807855764607
1739209683.81588;-38.13080360867914
1739209683.8158815;-45.120503652039325
1739209683.815883;-38.13080360867914
1739209683.8158844;-38.13080360867914
1739209683.8158858;-45.120503652039325
1739209683.815887;-38.13080360867914
1739209683.8158884;-38.13080360867914
1739209683.8158898;-38.13080360867914
1739209683.8158913;-45.120503652039325
1739209683.8158927;-38.13080360867914
1739209683.8158941;-38.13080360867914
1739209683.8158953;-45.120503652039325
1739209683.8158967;-45.120503652039325
1739209683.8158982;-38.13080360867914
1739209683.8158996;-45.120503652039325
1739209683.815901;-45.120503652039325
1739209683.8159025;-45.120503652039325
1739209683.815904;-45.120503652039325
1739209683.815905;-45.120503652039325
1739209683.8159065;-33.981070128970906
1739209683.815908;-26.991370085610722
1739209683.8159094;-38.13080360867914
1739209683.8159108;-45.120503652039325
1739209683.8159122;-38.13080360867914
1739209683.8159137;-33.981070128970906
1739209683.8159149;-38.13080360867914
1739209683.8159163;-45.120503652039325
1739209683.8159177;-45.120503652039325
1739209683.8159192;-38.13080360867914
1739209683.8159206;-38.13080360867914
1739209683.815922;-33.981070128970906
1739209683.8159235;-45.120503652039325
1739209683.8159246;-38.13080360867914
1739209683.815926;-38.13080360867914
1739209683.8159275;-45.120503652039325
1739209683.815929;-38.13080360867914
1739209683.8159304;-35.57807855764607
1739209683.8159318;-38.13080360867914
1739209683.815933;-45.120503652039325
1739209683.8159344;-38.13080360867914
1739209683.8159359;-45.120503652039325
1739209683.8159373;-38.13080360867914
1739209683.8159387;-45.120503652039325
1739209683.8159401;-45.120503652039325
1739209683.8159416;-45.120503652039325
1739209683.8159428;-45.120503652039325
1739209683.8159442;-45.120503652039325
1739209683.8159456;-45.120503652039325
1739209683.815947;-45.120503652039325
1739209683.8159485;-45.120503652039325
1739209683.81595;-35.57807855764607
1739209683.8159513;-38.13080360867914
1739209683.8159525;-45.120503652039325
1739209683.815954;-45.120503652039325
1739209683.8159554;-38.13080360867914
1739209683.8159568;-38.13080360867914
1739209683.8159583;-45.120503652039325
1739209683.8159597;-45.120503652039325
1739209683.8159611;-45.120503652039325
1739209683.8159623;-38.13080360867914
1739209683.8159637;-35.57807855764607
1739209683.8159652;-38.13080360867914
1739209683.8159666;-45.120503652039325
1739209683.815968;-38.13080360867914
1739209683.8159695;-38.13080360867914
1739209683.815971;-38.13080360867914
1739209683.815972;-45.120503652039325
1739209683.8159735;-45.120503652039325
1739209683.815975;-45.120503652039325
1739209683.8159764;-45.120503652039325
1739209683.8159778;-45.120503652039325
1739209683.8159792;-38.13080360867914
1739209683.8159804;-45.120503652039325
1739209683.8159819;-33.981070128970906
1739209683.8159833;-45.120503652039325
1739209683.8159847;-45.120503652039325
1739209683.8159862;-32.816014438256545
1739209683.8159876;-38.13080360867914
1739209683.815989;-45.120503652039325
1739209683.8159902;-45.120503652039325
1739209683.8159916;-38.13080360867914
1739209683.815993;-38.13080360867914
1739209683.8159945;-45.120503652039325
1739209683.815996;-45.120503652039325
1739209683.8159974;-45.120503652039325
1739209683.8159988;-45.120503652039325
1739209683.816;-38.13080360867914
1739209683.8160014;-38.13080360867914
1739209683.8160028;-45.120503652039325
1739209683.8160043;-35.57807855764607
1739209683.8160057;-38.13080360867914
1739209683.8160071;-45.120503652039325
1739209683.8160086;-32.816014438256545
1739209683.8160098;-35.57807855764607
1739209683.8160112;-45.120503652039325
1739209683.8160126;-38.13080360867914
1739209683.816014;-38.13080360867914
1739209683.8160155;-45.120503652039325
1739209683.816017;-45.120503652039325
1739209683.8160183;-45.120503652039325
1739209683.8160195;-45.120503652039325
1739209683.816021;-45.120503652039325
1739209683.8160224;-38.13080360867914
1739209683.8160238;-45.120503652039325
1739209683.8160253;-38.13080360867914
1739209683.8160267;-31.141103565318915
1739209683.8160279;-38.13080360867914
1739209683.8160293;-45.120503652039325
1739209683.8160307;-45.120503652039325
1739209683.8160322;-45.120503652039325
1739209683.8160336;-45.120503652039325
1739209683.816035;-45.120503652039325
1739209683.8160365;-45.120503652039325
1739209683.8160377;-45.120503652039325
1739209683.816039;-38.13080360867914
1739209683.8160405;-38.13080360867914
1739209683.816042;-38.13080360867914
1739209683.8160434;-33.981070128970906
1739209683.8160448;-45.120503652039325
1739209683.8160462;-38.13080360867914
1739209683.8160474;-45.120503652039325
1739209683.8160489;-38.13080360867914
1739209683.8160503;-38.13080360867914
1739209683.8160517;-45.120503652039325
1739209683.8160532;-45.120503652039325
1739209683.8160546;-38.13080360867914
1739209683.816056;-38.13080360867914
1739209683.8160572;-45.120503652039325
1739209683.8160586;-45.120503652039325
1739209683.81606;-45.120503652039325
1739209683.8160615;-33.981070128970906
1739209683.816063;-38.13080360867914
1739209683.8160644;-38.13080360867914
1739209683.8160655;-33.981070128970906
1739209683.816067;-38.13080360867914
1739209683.8160684;-38.13080360867914
1739209683.8160698;-38.13080360867914
1739209683.8160713;-38.13080360867914
1739209683.8160727;-38.13080360867914
1739209683.8160741;-38.13080360867914
1739209683.8160753;-45.120503652039325
1739209683.8160768;-45.120503652039325
1739209683.8160782;-35.57807855764607
1739209683.8160796;-45.120503652039325
1739209683.816081;-45.120503652039325
1739209683.8160825;-38.13080360867914
1739209683.816084;-45.120503652039325
1739209683.816085;-45.120503652039325
1739209683.8160865;-45.120503652039325
1739209683.816088;-45.120503652039325
1739209683.8160894;-35.57807855764607
1739209683.8160908;-38.13080360867914
1739209683.8160923;-45.120503652039325
1739209683.8160937;-33.981070128970906
1739209683.8160949;-45.120503652039325
1739209683.8160963;-38.13080360867914
1739209683.8160977;-45.120503652039325
1739209683.8160992;-33.981070128970906
1739209683.8161006;-33.981070128970906
1739209683.816102;-38.13080360867914
1739209683.8161035;-45.120503652039325
1739209683.8161047;-38.13080360867914
1739209683.816106;-45.120503652039325
1739209683.8161075;-45.120503652039325
1739209683.816109;-35.57807855764607
1739209683.8161104;-45.120503652039325
1739209683.8161118;-38.13080360867914
1739209683.816113;-35.57807855764607
1739209683.8161144;-45.120503652039325
1739209683.8161159;-45.120503652039325
1739209683.8161173;-38.13080360867914
1739209683.8161187;-35.57807855764607
1739209683.8161201;-45.120503652039325
1739209683.8161216;-31.141103565318915
1739209683.8161228;-28.992665084841942
1739209683.8161242;-45.120503652039325
1739209683.8161256;-45.120503652039325
1739209683.816127;-38.13080360867914
1739209683.8161285;-35.57807855764607
1739209683.81613;-45.120503652039325
1739209683.8161314;-45.120503652039325
1739209683.8161325;-45.120503652039325
1739209683.816134;-35.57807855764607
1739209683.8161354;-38.13080360867914
1739209683.8161368;-45.120503652039325
1739209683.8161383;-45.120503652039325
1739209683.8161397;-45.120503652039325
1739209683.8161411;-38.13080360867914
1739209683.8161423;-45.120503652039325
1739209683.8161438;-33.981070128970906
1739209683.8161452;-28.992665084841942
1739209683.8161466;-45.120503652039325
1739209683.816148;-32.816014438256545
1739209683.8161495;-35.57807855764607
1739209683.8161507;-45.120503652039325
1739209683.816152;-45.120503652039325
1739209683.8161535;-45.120503652039325
1739209683.816155;-45.120503652039325
1739209683.8161564;-31.141103565318943
1739209683.8161578;-38.13080360867914
1739209683.8161592;-45.120503652039325
1739209683.8161604;-45.120503652039325
1739209683.8161619;-45.120503652039325
1739209683.8161633;-38.13080360867914
1739209683.8161647;-38.13080360867914
1739209683.8161662;-38.13080360867914
1739209683.8161676;-45.120503652039325
1739209683.816169;-38.13080360867914
1739209683.8161702;-33.981070128970906
1739209683.8161716;-45.120503652039325
1739209683.816173;-35.57807855764607
1739209683.8161745;-35.57807855764607
1739209683.816176;-35.57807855764607
1739209683.8161774;-33.981070128970906
1739209683.8161788;-32.816014438256545
1739209683.81618;-45.120503652039325
1739209683.8161814;-45.120503652039325
1739209683.8161829;-33.981070128970906
1739209683.8161843;-38.13080360867914
1739209683.8161857;-45.120503652039325
1739209683.8161871;-38.13080360867914
1739209683.8161886;-38.13080360867914
1739209683.8161898;-33.981070128970956
1739209683.8161912;-45.120503652039325
1739209683.8161926;-38.13080360867914
1739209683.816194;-38.13080360867914
1739209683.8161955;-45.120503652039325
1739209683.816197;-38.13080360867914
1739209683.816198;-38.13080360867914
1739209683.8161995;-35.57807855764607
1739209683.816201;-27.8777449560314
1739209683.8162024;-35.57807855764607
1739209683.8162038;-45.120503652039325
1739209683.8162053;-38.13080360867914
1739209683.8162067;-33.981070128970906
1739209683.816208;-45.120503652039325
1739209683.8162093;-45.120503652039325
1739209683.8162107;-45.120503652039325
1739209683.8162122;-38.13080360867914
1739209683.8162136;-45.120503652039325
1739209683.816215;-45.120503652039325
1739209683.8162165;-45.120503652039325
1739209683.8162177;-45.120503652039325
1739209683.816219;-38.13080360867914
1739209683.8162205;-45.120503652039325
1739209683.816222;-45.120503652039325
1739209683.8162234;-29.438486411369333
1739209683.8162248;-32.816014438256545
1739209683.8162262;-45.120503652039325
1739209683.8162274;-38.13080360867914
1739209683.8162289;-38.13080360867914
1739209683.8162303;-45.120503652039325
1739209683.8162317;-35.57807855764607
1739209683.8162332;-38.13080360867914
1739209683.8162346;-38.13080360867914
1739209683.8162358;-45.120503652039325
1739209683.8162372;-45.120503652039325
1739209683.8162386;-38.13080360867914
1739209683.81624;-35.57807855764607
1739209683.8162415;-38.13080360867914
1739209683.816243;-45.120503652039325
1739209683.8162444;-38.13080360867914
1739209683.8162456;-33.981070128970906
1739209683.816247;-38.13080360867914
1739209683.8162484;-45.120503652039325
1739209683.8162498;-45.120503652039325
1739209683.8162513;-45.120503652039325
1739209683.8162527;-38.13080360867914
1739209683.8162541;-45.120503652039325
1739209683.8162553;-45.120503652039325
1739209683.8162568;-38.13080360867914
1739209683.8162582;-38.13080360867914
1739209683.8162596;-45.120503652039325
1739209683.816261;-45.120503652039325
1739209683.8162625;-38.13080360867914
1739209683.816264;-38.13080360867914
1739209683.816265;-45.120503652039325
1739209683.8162665;-38.13080360867914
1739209683.816268;-45.120503652039325
1739209683.8162694;-38.13080360867914
1739209683.8162708;-32.816014438256545
1739209683.8162723;-35.57807855764607
1739209683.8162737;-45.120503652039325
1739209683.816275;-38.13080360867914
1739209683.8162763;-38.13080360867914
1739209683.8162777;-45.120503652039325
1739209683.8162792;-35.57807855764607
1739209683.8162806;-35.57807855764607
1739209683.816282;-38.13080360867914
1739209683.8162832;-45.120503652039325
1739209683.8162847;-35.57807855764607
1739209683.816286;-32.816014438256545
1739209683.8162875;-45.120503652039325
1739209683.816289;-38.13080360867914
1739209683.8162904;-33.981070128970906
1739209683.8162918;-45.120503652039325
1739209683.816293;-45.120503652039325
1739209683.8162944;-38.13080360867914
1739209683.8162959;-38.13080360867914
1739209683.8162973;-38.13080360867914
1739209683.8162987;-38.13080360867914
1739209683.8163002;-45.120503652039325
1739209683.8163016;-38.13080360867914
1739209683.8163028;-33.981070128970906
1739209683.8163042;-45.120503652039325
1739209683.8163056;-38.13080360867914
1739209683.816307;-45.120503652039325
1739209683.8163085;-38.13080360867914
1739209683.81631;-45.120503652039325
1739209683.8163114;-45.120503652039325
1739209683.8163126;-45.120503652039325
1739209683.816314;-45.120503652039325
1739209683.8163154;-45.120503652039325
1739209683.8163168;-45.120503652039325
1739209683.8163183;-45.120503652039325
1739209683.8163197;-38.13080360867914
1739209683.8163211;-45.120503652039325
1739209683.8163223;-38.13080360867914
