CAN Message; 0x150:0600220e93b46b85
1739209779.9026206;-45.120503652039325
1739209779.9026241;-45.120503652039325
1739209779.9026275;-32.816014438256545
1739209779.902631;-45.120503652039325
1739209779.9026346;-45.120503652039325
1739209779.902638;-33.981070128970906
1739209779.9026415;-38.13080360867914
1739209779.9026449;-45.120503652039325
1739209779.9026484;-45.120503652039325
1739209779.902652;-38.13080360867914
1739209779.9026554;-38.13080360867914
1739209779.902659;-38.13080360867914
1739209779.9026623;-45.120503652039325
1739209779.9026659;-45.120503652039325
1739209779.9026692;-45.120503652039325
1739209779.9026728;-45.120503652039325
1739209779.9026763;-45.120503652039325
1739209779.9026797;-45.120503652039325
1739209779.9026833;-38.13080360867914
1739209779.9026866;-38.13080360867914
1739209779.9026902;-45.120503652039325
1739209779.9026937;-38.13080360867914
1739209779.902697;-38.13080360867914
1739209779.9027007;-45.120503652039325
1739209779.902704;-45.120503652039325
1739209779.9027076;-33.981070128970906
1739209779.902711;-45.120503652039325
1739209779.9027145;-45.120503652039325
1739209779.902718;-38.13080360867914
1739209779.9027214;-45.120503652039325
1739209779.902725;-45.120503652039325
1739209779.9027283;-38.13080360867914
1739209779.902732;-38.13080360867914
1739209779.9027355;-45.120503652039325
1739209779.9027388;-38.13080360867914
1739209779.9027424;-32.816014438256545
1739209779.9027457;-45.120503652039325
1739209779.9027493;-38.13080360867914
1739209779.9027526;-32.816014438256545
1739209779.9027562;-45.120503652039325
1739209779.9027598;-45.120503652039325
1739209779.9027631;-45.120503652039325
1739209779.9027667;-45.120503652039325
1739209779.90277;-45.120503652039325
1739209779.9027736;-33.981070128970906
1739209779.9027772;-45.120503652039325
1739209779.9027805;-45.120503652039325
1739209779.902784;-45.120503652039325
1739209779.9027874;-38.13080360867914
1739209779.902791;-38.13080360867914
1739209779.9027944;-38.13080360867914
1739209779.902798;-38.13080360867914
1739209779.9028015;-45.120503652039325
1739209779.9028049;-33.981070128970906
1739209779.9028084;-38.13080360867914
1739209779.9028118;-45.120503652039325
1739209779.9028153;-45.120503652039325
1739209779.902819;-45.120503652039325
1739209779.9028223;-45.120503652039325
1739209779.9028258;-38.13080360867914
1739209779.9028292;-45.120503652039325
1739209779.9028327;-45.120503652039325
1739209779.902836;-38.13080360867914
1739209779.9028397;-45.120503652039325
1739209779.9028432;-45.120503652039325
1739209779.9028466;-38.13080360867914
1739209779.9028502;-35.57807855764607
1739209779.9028535;-38.13080360867914
1739209779.902857;-45.120503652039325
1739209779.9028606;-33.981070128970906
1739209779.902864;-38.13080360867914
1739209779.9028676;-33.981070128970906
1739209779.902871;-45.120503652039325
1739209779.9028745;-38.13080360867914
1739209779.902878;-45.120503652039325
1739209779.9028814;-38.13080360867914
1739209779.902885;-38.13080360867914
1739209779.9028883;-38.13080360867914
1739209779.9028919;-38.13080360867914
1739209779.9028952;-38.13080360867914
1739209779.9028988;-38.13080360867914
1739209779.9029024;-45.120503652039325
1739209779.9029057;-45.120503652039325
1739209779.9029093;-45.120503652039325
1739209779.9029126;-45.120503652039325
1739209779.9029162;-38.13080360867914
1739209779.9029198;-38.13080360867914
1739209779.902923;-38.13080360867914
1739209779.9029267;-45.120503652039325
1739209779.90293;-45.120503652039325
1739209779.9029336;-45.120503652039325
1739209779.902937;-45.120503652039325
1739209779.9029405;-45.120503652039325
1739209779.902944;-45.120503652039325
1739209779.9029474;-38.13080360867914
1739209779.902951;-38.13080360867914
1739209779.9029543;-45.120503652039325
1739209779.902958;-45.120503652039325
1739209779.9029615;-38.13080360867914
1739209779.9029648;-38.13080360867914
1739209779.9029684;-45.120503652039325
1739209779.9029717;-38.13080360867914
1739209779.9029753;-45.120503652039325
1739209779.9029787;-35.57807855764607
1739209779.9029822;-45.120503652039325
1739209779.9029858;-45.120503652039325
1739209779.9029891;-38.13080360867914
1739209779.9029927;-38.13080360867914
1739209779.902996;-45.120503652039325
1739209779.9029996;-45.120503652039325
1739209779.9030032;-45.120503652039325
1739209779.9030066;-38.13080360867914
1739209779.9030101;-45.120503652039325
1739209779.9030135;-45.120503652039325
1739209779.903017;-45.120503652039325
1739209779.9030204;-33.981070128970906
1739209779.903024;-35.57807855764607
1739209779.9030275;-38.13080360867914
1739209779.9030309;-33.981070128970906
1739209779.9030344;-31.141103565318915
1739209779.9030378;-38.13080360867914
1739209779.9030414;-45.120503652039325
1739209779.903045;-45.120503652039325
1739209779.9030483;-35.57807855764607
1739209779.9030519;-45.120503652039325
1739209779.9030552;-45.120503652039325
1739209779.9030588;-38.13080360867914
1739209779.903062;-32.816014438256545
1739209779.9030657;-45.120503652039325
1739209779.9030693;-38.13080360867914
1739209779.9030726;-45.120503652039325
1739209779.9030762;-38.13080360867914
1739209779.9030795;-38.13080360867914
1739209779.903083;-45.120503652039325
1739209779.9030867;-38.13080360867914
1739209779.90309;-31.141103565318915
1739209779.9030936;-38.13080360867914
1739209779.903097;-45.120503652039325
1739209779.9031005;-38.13080360867914
1739209779.9031038;-38.13080360867914
1739209779.9031074;-45.120503652039325
1739209779.903111;-38.13080360867914
1739209779.9031143;-38.13080360867914
1739209779.903118;-38.13080360867914
1739209779.9031212;-45.120503652039325
1739209779.9031248;-45.120503652039325
1739209779.9031284;-45.120503652039325
1739209779.9031317;-38.13080360867914
1739209779.9031353;-45.120503652039325
1739209779.9031386;-45.120503652039325
1739209779.9031422;-45.120503652039325
1739209779.9031456;-45.120503652039325
1739209779.9031491;-38.13080360867914
1739209779.9031527;-38.13080360867914
1739209779.903156;-35.57807855764607
1739209779.9031596;-38.13080360867914
1739209779.903163;-38.13080360867914
1739209779.9031665;-38.13080360867914
1739209779.90317;-35.57807855764607
1739209779.9031734;-28.992665084841942
1739209779.903177;-45.120503652039325
1739209779.9031804;-38.13080360867914
1739209779.903184;-38.13080360867914
1739209779.9031873;-38.13080360867914
1739209779.9031909;-45.120503652039325
1739209779.9031944;-38.13080360867914
1739209779.9031978;-38.13080360867914
1739209779.9032013;-33.981070128970956
1739209779.9032047;-45.120503652039325
1739209779.9032083;-38.13080360867914
1739209779.9032118;-38.13080360867914
1739209779.9032152;-45.120503652039325
1739209779.9032187;-45.120503652039325
1739209779.903222;-45.120503652039325
1739209779.9032257;-45.120503652039325
1739209779.903229;-32.816014438256545
1739209779.9032326;-35.57807855764607
1739209779.9032362;-38.13080360867914
1739209779.9032395;-38.13080360867914
1739209779.903243;-38.13080360867914
1739209779.9032464;-38.13080360867914
1739209779.90325;-38.13080360867914
1739209779.9032536;-33.981070128970906
1739209779.903257;-33.981070128970906
1739209779.9032605;-38.13080360867914
1739209779.9032638;-45.120503652039325
1739209779.9032674;-45.120503652039325
1739209779.9032707;-33.981070128970906
1739209779.9032743;-38.13080360867914
1739209779.9032779;-45.120503652039325
1739209779.9032812;-38.13080360867914
1739209779.9032848;-45.120503652039325
1739209779.9032881;-45.120503652039325
1739209779.9032917;-45.120503652039325
1739209779.9032953;-45.120503652039325
1739209779.9032986;-38.13080360867914
1739209779.9033022;-33.981070128970906
1739209779.9033055;-45.120503652039325
1739209779.903309;-45.120503652039325
1739209779.9033127;-33.981070128970906
1739209779.903316;-38.13080360867914
1739209779.9033196;-45.120503652039325
1739209779.903323;-38.13080360867914
1739209779.9033265;-35.57807855764607
1739209779.9033298;-45.120503652039325
1739209779.9033334;-45.120503652039325
1739209779.903337;-38.13080360867914
1739209779.9033403;-45.120503652039325
1739209779.903344;-45.120503652039325
1739209779.9033473;-45.120503652039325
1739209779.9033508;-45.120503652039325
1739209779.9033544;-45.120503652039325
1739209779.9033577;-45.120503652039325
1739209779.9033613;-45.120503652039325
1739209779.9033647;-38.13080360867914
1739209779.9033682;-38.13080360867914
1739209779.9033716;-35.57807855764607
1739209779.9033751;-38.13080360867914
1739209779.9033787;-45.120503652039325
1739209779.903382;-45.120503652039325
1739209779.9033856;-38.13080360867914
1739209779.903389;-38.13080360867914
1739209779.9033926;-45.120503652039325
1739209779.9033961;-35.57807855764607
1739209779.9033995;-45.120503652039325
1739209779.903403;-38.13080360867914
1739209779.9034064;-45.120503652039325
1739209779.90341;-38.13080360867914
1739209779.9034133;-35.57807855764607
1739209779.9034169;-45.120503652039325
1739209779.9034204;-45.120503652039325
1739209779.9034238;-38.13080360867914
1739209779.9034274;-33.981070128970906
1739209779.9034307;-38.13080360867914
1739209779.9034343;-45.120503652039325
1739209779.9034379;-45.120503652039325
1739209779.9034412;-38.13080360867914
1739209779.9034448;-38.13080360867914
1739209779.903448;-38.13080360867914
1739209779.9034517;-38.13080360867914
1739209779.903455;-45.120503652039325
1739209779.9034586;-38.13080360867914
1739209779.9034622;-32.816014438256545
1739209779.9034655;-45.120503652039325
1739209779.903469;-45.120503652039325
1739209779.9034724;-38.13080360867914
1739209779.903476;-35.57807855764607
1739209779.9034796;-38.13080360867914
1739209779.903483;-38.13080360867914
1739209779.9034865;-45.120503652039325
1739209779.9034898;-38.13080360867914
1739209779.9034934;-38.13080360867914
1739209779.9034967;-35.57807855764607
1739209779.9035003;-45.120503652039325
1739209779.903504;-45.120503652039325
1739209779.9035072;-38.13080360867914
1739209779.9035108;-28.992665084841942
1739209779.9035141;-32.816014438256545
1739209779.9035177;-35.57807855764607
1739209779.9035213;-38.13080360867914
1739209779.9035246;-45.120503652039325
1739209779.9035282;-38.13080360867914
1739209779.9035316;-38.13080360867914
1739209779.9035351;-38.13080360867914
1739209779.9035385;-31.141103565318943
1739209779.903542;-33.981070128970906
1739209779.9035456;-35.57807855764607
1739209779.903549;-45.120503652039325
1739209779.9035525;-38.13080360867914
1739209779.9035559;-38.13080360867914
1739209779.9035594;-45.120503652039325
1739209779.903563;-45.120503652039325
1739209779.9035664;-31.141103565318915
1739209779.90357;-33.981070128970906
1739209779.9035733;-38.13080360867914
1739209779.9035769;-45.120503652039325
1739209779.9035802;-38.13080360867914
1739209779.9035838;-38.13080360867914
1739209779.9035873;-45.120503652039325
1739209779.9035907;-45.120503652039325
1739209779.9035943;-45.120503652039325
1739209779.9035976;-45.120503652039325
1739209779.9036012;-45.120503652039325
1739209779.9036047;-38.13080360867914
1739209779.903608;-45.120503652039325
1739209779.9036117;-33.981070128970906
1739209779.903615;-38.13080360867914
1739209779.9036186;-45.120503652039325
1739209779.903622;-45.120503652039325
1739209779.9036255;-45.120503652039325
1739209779.903629;-38.13080360867914
1739209779.9036324;-45.120503652039325
1739209779.903636;-45.120503652039325
1739209779.9036393;-38.13080360867914
1739209779.903643;-38.13080360867914
1739209779.9036465;-38.13080360867914
1739209779.9036498;-33.981070128970906
1739209779.9036534;-31.141103565318915
1739209779.9036567;-35.57807855764607
1739209779.9036603;-35.57807855764607
1739209779.9036636;-38.13080360867914
1739209779.9036672;-38.13080360867914
1739209779.9036708;-45.120503652039325
1739209779.9036741;-35.57807855764607
1739209779.9036777;-33.981070128970906
1739209779.903681;-30.49652367304973
1739209779.9036846;-45.120503652039325
1739209779.9036882;-35.57807855764607
1739209779.9036915;-32.816014438256545
1739209779.903695;-45.120503652039325
1739209779.9036984;-45.120503652039325
1739209779.903702;-38.13080360867914
1739209779.9037054;-33.981070128970906
1739209779.903709;-29.438486411369347
1739209779.9037125;-45.120503652039325
1739209779.9037158;-38.13080360867914
1739209779.9037194;-33.981070128970906
1739209779.9037228;-38.13080360867914
1739209779.9037263;-45.120503652039325
1739209779.90373;-38.13080360867914
1739209779.9037333;-38.13080360867914
1739209779.9037368;-45.120503652039325
1739209779.9037402;-45.120503652039325
1739209779.9037437;-45.120503652039325
1739209779.903747;-45.120503652039325
1739209779.9037507;-45.120503652039325
1739209779.9037542;-45.120503652039325
1739209779.9037576;-38.13080360867914
1739209779.9037611;-32.816014438256545
1739209779.9037645;-38.13080360867914
1739209779.903768;-45.120503652039325
1739209779.9037716;-45.120503652039325
1739209779.903775;-38.13080360867914
1739209779.9037786;-38.13080360867914
1739209779.903782;-38.13080360867914
1739209779.9037855;-45.120503652039325
1739209779.903789;-45.120503652039325
1739209779.9037924;-45.120503652039325
1739209779.903796;-45.120503652039325
1739209779.9037993;-45.120503652039325
1739209779.9038029;-45.120503652039325
1739209779.9038062;-33.981070128970906
1739209779.9038098;-33.981070128970906
1739209779.9038134;-45.120503652039325
1739209779.9038167;-38.13080360867914
1739209779.9038203;-33.981070128970906
1739209779.9038236;-38.13080360867914
1739209779.9038272;-38.13080360867914
1739209779.9038308;-38.13080360867914
1739209779.903834;-38.13080360867914
1739209779.9038377;-38.13080360867914
1739209779.903841;-38.13080360867914
1739209779.9038446;-45.120503652039325
1739209779.903848;-38.13080360867914
1739209779.9038515;-35.57807855764607
1739209779.903855;-45.120503652039325
1739209779.9038584;-45.120503652039325
1739209779.903862;-38.13080360867914
1739209779.9038653;-35.57807855764607
1739209779.903869;-38.13080360867914
1739209779.9038725;-45.120503652039325
1739209779.9038758;-31.141103565318915
1739209779.9038794;-31.141103565318893
1739209779.9038827;-38.13080360867914
1739209779.9038863;-45.120503652039325
1739209779.9038897;-45.120503652039325
1739209779.9038932;-38.13080360867914
1739209779.9038968;-45.120503652039325
1739209779.9039001;-45.120503652039325
1739209779.9039037;-45.120503652039325
1739209779.903907;-45.120503652039325
1739209779.9039106;-38.13080360867914
1739209779.9039142;-45.120503652039325
1739209779.9039176;-31.141103565318915
1739209779.9039211;-45.120503652039325
1739209779.9039245;-38.13080360867914
1739209779.903928;-38.13080360867914
1739209779.9039314;-38.13080360867914
1739209779.903935;-31.141103565318893
1739209779.9039385;-45.120503652039325
1739209779.9039419;-45.120503652039325
1739209779.9039454;-38.13080360867914
1739209779.9039488;-32.816014438256545
1739209779.9039524;-38.13080360867914
1739209779.903956;-35.57807855764607
1739209779.9039593;-45.120503652039325
1739209779.9039629;-45.120503652039325
1739209779.9039662;-38.13080360867914
1739209779.9039698;-35.57807855764607
1739209779.903973;-45.120503652039325
