CAN Message; 0x77:b53f59e772c007d4
1739209785.5339668;-38.13080360867914
1739209785.5339694;-35.57807855764607
1739209785.5339723;-38.13080360867914
1739209785.5339751;-45.120503652039325
1739209785.533978;-38.13080360867914
1739209785.5339808;-38.13080360867914
1739209785.5339837;-30.49652367304976
1739209785.5339866;-45.120503652039325
1739209785.5339894;-33.981070128970906
1739209785.5339923;-38.13080360867914
1739209785.533995;-38.13080360867914
1739209785.5339978;-45.120503652039325
1739209785.5340006;-38.13080360867914
1739209785.5340035;-38.13080360867914
1739209785.5340064;-28.992665084841942
1739209785.5340092;-45.120503652039325
1739209785.534012;-38.13080360867914
1739209785.534015;-35.57807855764607
1739209785.5340178;-45.120503652039325
1739209785.5340204;-45.120503652039325
1739209785.5340233;-45.120503652039325
1739209785.5340261;-38.13080360867914
1739209785.534029;-38.13080360867914
1739209785.5340319;-45.120503652039325
1739209785.5340347;-38.13080360867914
1739209785.5340376;-45.120503652039325
1739209785.5340405;-38.13080360867914
1739209785.5340433;-45.120503652039325
1739209785.5340462;-38.13080360867914
1739209785.5340488;-38.13080360867914
1739209785.5340517;-45.120503652039325
1739209785.5340545;-33.981070128970906
1739209785.5340574;-38.13080360867914
1739209785.5340602;-38.13080360867914
1739209785.534063;-38.13080360867914
1739209785.534066;-45.120503652039325
1739209785.5340688;-45.120503652039325
1739209785.5340717;-45.120503652039325
1739209785.5340743;-31.141103565318915
1739209785.5340772;-38.13080360867914
1739209785.53408;-45.120503652039325
1739209785.534083;-45.120503652039325
1739209785.5340858;-38.13080360867914
1739209785.5340886;-45.120503652039325
1739209785.5340915;-38.13080360867914
1739209785.5340943;-32.816014438256545
1739209785.5340972;-45.120503652039325
1739209785.5340998;-38.13080360867914
1739209785.5341027;-45.120503652039325
1739209785.5341055;-45.120503652039325
1739209785.5341084;-35.57807855764607
1739209785.5341113;-32.816014438256545
1739209785.5341141;-45.120503652039325
1739209785.534117;-45.120503652039325
1739209785.5341198;-32.816014438256545
1739209785.5341227;-38.13080360867914
1739209785.5341253;-38.13080360867914
1739209785.5341282;-45.120503652039325
1739209785.534131;-45.120503652039325
1739209785.534134;-45.120503652039325
1739209785.5341368;-38.13080360867914
1739209785.5341396;-45.120503652039325
1739209785.5341425;-38.13080360867914
1739209785.5341454;-45.120503652039325
1739209785.5341482;-38.13080360867914
1739209785.5341508;-38.13080360867914
1739209785.5341537;-38.13080360867914
1739209785.5341566;-38.13080360867914
1739209785.5341594;-45.120503652039325
1739209785.5341623;-38.13080360867914
1739209785.5341651;-38.13080360867914
1739209785.534168;-33.981070128970906
1739209785.5341709;-38.13080360867914
1739209785.5341737;-38.13080360867914
1739209785.5341763;-45.120503652039325
1739209785.5341792;-45.120503652039325
1739209785.534182;-38.13080360867914
1739209785.534185;-45.120503652039325
1739209785.5341878;-45.120503652039325
1739209785.5341907;-45.120503652039325
1739209785.5341935;-45.120503652039325
1739209785.5341964;-45.120503652039325
1739209785.5341992;-45.120503652039325
1739209785.534202;-45.120503652039325
1739209785.5342047;-33.981070128970906
1739209785.5342076;-35.57807855764607
1739209785.5342104;-45.120503652039325
1739209785.5342133;-45.120503652039325
1739209785.5342162;-45.120503652039325
1739209785.534219;-45.120503652039325
1739209785.534222;-45.120503652039325
1739209785.5342247;-38.13080360867914
1739209785.5342276;-38.13080360867914
1739209785.5342302;-32.816014438256545
1739209785.534233;-38.13080360867914
1739209785.534236;-33.981070128970906
1739209785.5342388;-35.57807855764607
1739209785.5342417;-35.57807855764607
1739209785.5342445;-38.13080360867914
1739209785.5342474;-45.120503652039325
1739209785.5342503;-35.57807855764607
1739209785.5342531;-35.57807855764607
1739209785.5342557;-45.120503652039325
1739209785.5342586;-31.141103565318943
1739209785.5342615;-33.981070128970906
1739209785.5342643;-45.120503652039325
1739209785.5342672;-45.120503652039325
1739209785.53427;-45.120503652039325
1739209785.534273;-45.120503652039325
1739209785.5342758;-38.13080360867914
1739209785.5342786;-45.120503652039325
1739209785.5342813;-31.141103565318915
1739209785.534284;-35.57807855764607
1739209785.534287;-38.13080360867914
1739209785.5342898;-38.13080360867914
1739209785.5342927;-38.13080360867914
1739209785.5342956;-38.13080360867914
1739209785.5342984;-38.13080360867914
1739209785.5343013;-38.13080360867914
1739209785.5343041;-32.816014438256545
1739209785.5343068;-38.13080360867914
1739209785.5343096;-45.120503652039325
1739209785.5343125;-38.13080360867914
1739209785.5343153;-38.13080360867914
1739209785.5343182;-45.120503652039325
1739209785.534321;-45.120503652039325
1739209785.534324;-45.120503652039325
1739209785.5343268;-32.81601443825658
1739209785.5343297;-38.13080360867914
1739209785.5343323;-45.120503652039325
1739209785.5343351;-45.120503652039325
1739209785.534338;-45.120503652039325
1739209785.5343409;-45.120503652039325
1739209785.5343437;-45.120503652039325
1739209785.5343466;-45.120503652039325
1739209785.5343494;-33.981070128970906
1739209785.5343523;-33.981070128970906
1739209785.5343552;-45.120503652039325
1739209785.5343578;-38.13080360867914
1739209785.5343606;-38.13080360867914
1739209785.5343635;-35.57807855764607
1739209785.5343664;-45.120503652039325
1739209785.5343692;-45.120503652039325
1739209785.534372;-45.120503652039325
1739209785.534375;-45.120503652039325
1739209785.5343778;-45.120503652039325
1739209785.5343807;-45.120503652039325
1739209785.5343833;-33.981070128970906
1739209785.5343862;-38.13080360867914
1739209785.534389;-45.120503652039325
1739209785.5343919;-38.13080360867914
1739209785.5343947;-33.981070128970906
1739209785.5343976;-45.120503652039325
1739209785.5344005;-45.120503652039325
1739209785.5344033;-38.13080360867914
1739209785.5344062;-38.13080360867914
1739209785.534409;-45.120503652039325
1739209785.5344117;-45.120503652039325
1739209785.5344145;-33.981070128970906
1739209785.5344174;-31.141103565318915
1739209785.5344203;-33.981070128970906
1739209785.534423;-38.13080360867914
1739209785.534426;-38.13080360867914
1739209785.5344288;-38.13080360867914
1739209785.5344317;-32.816014438256545
1739209785.5344346;-38.13080360867914
1739209785.5344372;-38.13080360867914
1739209785.53444;-38.13080360867914
1739209785.534443;-45.120503652039325
1739209785.5344458;-38.13080360867914
1739209785.5344486;-38.13080360867914
1739209785.5344515;-45.120503652039325
1739209785.5344543;-38.13080360867914
1739209785.5344572;-38.13080360867914
1739209785.53446;-45.120503652039325
1739209785.5344627;-38.13080360867914
1739209785.5344656;-45.120503652039325
1739209785.5344684;-45.120503652039325
1739209785.5344713;-38.13080360867914
1739209785.5344741;-38.13080360867914
1739209785.534477;-38.13080360867914
1739209785.5344799;-45.120503652039325
1739209785.5344827;-38.13080360867914
1739209785.5344856;-38.13080360867914
1739209785.5344882;-32.816014438256545
1739209785.534491;-38.13080360867914
1739209785.534494;-38.13080360867914
1739209785.5344968;-38.13080360867914
1739209785.5344996;-38.13080360867914
1739209785.5345025;-38.13080360867914
1739209785.5345054;-45.120503652039325
1739209785.5345082;-45.120503652039325
1739209785.534511;-45.120503652039325
1739209785.5345137;-45.120503652039325
1739209785.5345166;-35.57807855764607
1739209785.5345194;-32.816014438256545
1739209785.5345223;-45.120503652039325
1739209785.5345252;-45.120503652039325
1739209785.534528;-38.13080360867914
1739209785.5345309;-38.13080360867914
1739209785.5345337;-31.141103565318893
1739209785.5345366;-38.13080360867914
1739209785.5345392;-38.13080360867914
1739209785.534542;-45.120503652039325
1739209785.534545;-32.816014438256545
1739209785.5345478;-38.13080360867914
1739209785.5345507;-45.120503652039325
1739209785.5345535;-38.13080360867914
1739209785.5345564;-38.13080360867914
1739209785.5345592;-38.13080360867914
1739209785.534562;-45.120503652039325
1739209785.534565;-45.120503652039325
1739209785.5345676;-38.13080360867914
1739209785.5345705;-38.13080360867914
1739209785.5345733;-45.120503652039325
1739209785.5345762;-38.13080360867914
1739209785.534579;-45.120503652039325
1739209785.534582;-45.120503652039325
1739209785.5345848;-38.13080360867914
1739209785.5345876;-45.120503652039325
1739209785.5345905;-38.13080360867914
1739209785.534593;-35.57807855764607
1739209785.534596;-38.13080360867914
1739209785.5345988;-45.120503652039325
1739209785.5346017;-28.58837851428586
1739209785.5346045;-28.21854285175415
1739209785.5346074;-45.120503652039325
1739209785.5346103;-45.120503652039325
1739209785.5346131;-35.57807855764607
1739209785.534616;-35.57807855764607
1739209785.5346186;-45.120503652039325
1739209785.5346215;-38.13080360867914
1739209785.5346243;-38.13080360867914
1739209785.5346272;-45.120503652039325
1739209785.53463;-45.120503652039325
1739209785.534633;-45.120503652039325
1739209785.5346358;-45.120503652039325
1739209785.5346386;-38.13080360867914
1739209785.5346415;-38.13080360867914
1739209785.5346441;-45.120503652039325
1739209785.534647;-38.13080360867914
1739209785.5346498;-45.120503652039325
1739209785.5346527;-38.13080360867914
1739209785.5346556;-45.120503652039325
1739209785.5346584;-38.13080360867914
1739209785.5346613;-38.13080360867914
1739209785.5346642;-38.13080360867914
1739209785.534667;-45.120503652039325
1739209785.5346696;-35.57807855764607
1739209785.5346725;-29.438486411369333
1739209785.5346754;-45.120503652039325
1739209785.5346782;-45.120503652039325
1739209785.534681;-38.13080360867914
1739209785.534684;-35.57807855764607
1739209785.5346868;-45.120503652039325
1739209785.5346897;-38.13080360867914
1739209785.5346925;-45.120503652039325
1739209785.5346951;-33.981070128970956
1739209785.534698;-32.816014438256545
1739209785.5347009;-38.13080360867914
1739209785.5347037;-45.120503652039325
1739209785.5347066;-45.120503652039325
1739209785.5347095;-38.13080360867914
1739209785.5347123;-38.13080360867914
1739209785.5347152;-33.981070128970906
1739209785.534718;-31.141103565318893
1739209785.5347207;-38.13080360867914
1739209785.5347235;-38.13080360867914
1739209785.5347264;-38.13080360867914
1739209785.5347292;-38.13080360867914
1739209785.534732;-38.13080360867914
1739209785.534735;-38.13080360867914
1739209785.5347378;-45.120503652039325
1739209785.5347407;-33.981070128970956
1739209785.5347435;-45.120503652039325
1739209785.5347462;-45.120503652039325
1739209785.534749;-45.120503652039325
1739209785.534752;-45.120503652039325
1739209785.5347548;-45.120503652039325
1739209785.5347576;-45.120503652039325
1739209785.5347605;-45.120503652039325
1739209785.5347633;-35.57807855764607
1739209785.5347662;-45.120503652039325
1739209785.534769;-38.13080360867914
1739209785.534772;-38.13080360867914
1739209785.5347745;-45.120503652039325
1739209785.5347774;-45.120503652039325
1739209785.5347803;-45.120503652039325
1739209785.5347831;-38.13080360867914
1739209785.534786;-35.57807855764607
1739209785.5347888;-45.120503652039325
1739209785.5347917;-38.13080360867914
1739209785.5347946;-45.120503652039325
1739209785.5347974;-32.816014438256545
1739209785.5348;-38.13080360867914
1739209785.534803;-45.120503652039325
1739209785.5348058;-38.13080360867914
1739209785.5348086;-45.120503652039325
1739209785.5348115;-45.120503652039325
1739209785.5348144;-38.13080360867914
1739209785.5348172;-45.120503652039325
1739209785.53482;-45.120503652039325
1739209785.534823;-38.13080360867914
1739209785.5348256;-45.120503652039325
1739209785.5348284;-38.13080360867914
1739209785.5348313;-32.816014438256545
1739209785.5348341;-33.981070128970906
1739209785.534837;-45.120503652039325
1739209785.5348399;-45.120503652039325
1739209785.5348427;-35.57807855764607
1739209785.5348456;-38.13080360867914
1739209785.5348485;-38.13080360867914
1739209785.534851;-38.13080360867914
1739209785.534854;-45.120503652039325
1739209785.5348568;-45.120503652039325
1739209785.5348597;-45.120503652039325
1739209785.5348625;-38.13080360867914
1739209785.5348654;-45.120503652039325
1739209785.5348682;-38.13080360867914
1739209785.534871;-45.120503652039325
1739209785.534874;-45.120503652039325
1739209785.5348766;-38.13080360867914
1739209785.5348794;-38.13080360867914
1739209785.5348823;-45.120503652039325
1739209785.5348852;-38.13080360867914
1739209785.534888;-35.57807855764607
1739209785.534891;-45.120503652039325
1739209785.5348938;-45.120503652039325
1739209785.5348966;-38.13080360867914
1739209785.5348995;-35.57807855764607
1739209785.534902;-38.13080360867914
1739209785.534905;-45.120503652039325
1739209785.5349078;-38.13080360867914
1739209785.5349107;-38.13080360867914
1739209785.5349135;-35.57807855764607
1739209785.5349164;-38.13080360867914
1739209785.5349193;-38.13080360867914
1739209785.5349221;-38.13080360867914
1739209785.534925;-45.120503652039325
1739209785.5349278;-45.120503652039325
1739209785.5349305;-33.981070128970906
1739209785.5349333;-38.13080360867914
1739209785.5349362;-38.13080360867914
1739209785.534939;-38.13080360867914
1739209785.534942;-38.13080360867914
1739209785.5349448;-38.13080360867914
1739209785.5349476;-33.981070128970906
1739209785.5349505;-45.120503652039325
1739209785.5349534;-45.120503652039325
1739209785.534956;-45.120503652039325
1739209785.5349588;-38.13080360867914
1739209785.5349617;-45.120503652039325
1739209785.5349646;-45.120503652039325
1739209785.5349674;-38.13080360867914
1739209785.5349703;-38.13080360867914
1739209785.5349731;-38.13080360867914
1739209785.534976;-45.120503652039325
1739209785.5349789;-45.120503652039325
1739209785.5349815;-33.981070128970906
1739209785.5349844;-45.120503652039325
1739209785.5349872;-38.13080360867914
1739209785.53499;-32.816014438256545
1739209785.534993;-30.49652367304976
1739209785.5349958;-45.120503652039325
1739209785.5349987;-38.13080360867914
1739209785.5350015;-38.13080360867914
1739209785.5350044;-38.13080360867914
1739209785.535007;-45.120503652039325
1739209785.5350099;-35.57807855764607
1739209785.5350127;-35.57807855764607
1739209785.5350156;-31.141103565318915
1739209785.5350184;-38.13080360867914
1739209785.5350213;-38.13080360867914
1739209785.5350242;-32.816014438256545
1739209785.535027;-38.13080360867914
1739209785.53503;-45.120503652039325
1739209785.5350325;-45.120503652039325
1739209785.5350354;-38.13080360867914
1739209785.5350382;-28.992665084841942
1739209785.535041;-35.57807855764607
1739209785.535044;-38.13080360867914
1739209785.5350468;-38.13080360867914
1739209785.5350497;-33.981070128970906
1739209785.5350525;-38.13080360867914
1739209785.5350554;-38.13080360867914
1739209785.535058;-38.13080360867914
1739209785.535061;-38.13080360867914
1739209785.5350637;-45.120503652039325
1739209785.5350666;-45.120503652039325
1739209785.5350695;-45.120503652039325
