CAN Message; 0x1b8:03008748c6a719df
1739209752.7578564;-38.13080360867914
1739209752.7578583;-45.120503652039325
1739209752.7578604;-45.120503652039325
1739209752.7578626;-33.981070128970906
1739209752.7578647;-33.981070128970906
1739209752.7578669;-29.438486411369347
1739209752.757869;-38.13080360867914
1739209752.7578712;-45.120503652039325
1739209752.7578733;-38.13080360867914
1739209752.7578752;-38.13080360867914
1739209752.7578773;-38.13080360867914
1739209752.7578795;-45.120503652039325
1739209752.7578816;-38.13080360867914
1739209752.7578838;-33.981070128970906
1739209752.757886;-38.13080360867914
1739209752.757888;-38.13080360867914
1739209752.7578902;-33.981070128970906
1739209752.7578921;-38.13080360867914
1739209752.7578943;-45.120503652039325
1739209752.7578964;-38.13080360867914
1739209752.7578986;-32.816014438256545
1739209752.7579007;-38.13080360867914
1739209752.7579029;-45.120503652039325
1739209752.757905;-38.13080360867914
1739209752.7579072;-45.120503652039325
1739209752.757909;-38.13080360867914
1739209752.7579112;-38.13080360867914
1739209752.7579134;-35.57807855764607
1739209752.7579155;-38.13080360867914
1739209752.7579176;-38.13080360867914
1739209752.7579198;-38.13080360867914
1739209752.757922;-45.120503652039325
1739209752.757924;-45.120503652039325
1739209752.757926;-38.13080360867914
1739209752.7579281;-35.57807855764607
1739209752.7579303;-38.13080360867914
1739209752.7579324;-45.120503652039325
1739209752.7579346;-38.13080360867914
1739209752.7579367;-38.13080360867914
1739209752.7579389;-38.13080360867914
1739209752.757941;-45.120503652039325
1739209752.757943;-45.120503652039325
1739209752.757945;-38.13080360867914
1739209752.7579472;-38.13080360867914
1739209752.7579494;-45.120503652039325
1739209752.7579515;-38.13080360867914
1739209752.7579536;-35.57807855764607
1739209752.7579558;-38.13080360867914
1739209752.757958;-45.120503652039325
1739209752.7579598;-31.141103565318915
1739209752.757962;-38.13080360867914
1739209752.7579641;-45.120503652039325
1739209752.7579663;-45.120503652039325
1739209752.7579684;-35.57807855764607
1739209752.7579706;-32.816014438256545
1739209752.7579727;-45.120503652039325
1739209752.7579746;-45.120503652039325
1739209752.7579768;-45.120503652039325
1739209752.757979;-45.120503652039325
1739209752.757981;-45.120503652039325
1739209752.7579832;-38.13080360867914
1739209752.7579854;-45.120503652039325
1739209752.7579875;-45.120503652039325
1739209752.7579896;-38.13080360867914
1739209752.7579916;-38.13080360867914
1739209752.7579937;-38.13080360867914
1739209752.7579958;-45.120503652039325
1739209752.757998;-45.120503652039325
1739209752.7580001;-38.13080360867914
1739209752.7580023;-35.57807855764607
1739209752.7580044;-35.57807855764607
1739209752.7580066;-38.13080360867914
1739209752.7580085;-38.13080360867914
1739209752.7580106;-38.13080360867914
1739209752.7580128;-38.13080360867914
1739209752.758015;-38.13080360867914
1739209752.758017;-45.120503652039325
1739209752.7580192;-45.120503652039325
1739209752.7580214;-38.13080360867914
1739209752.7580235;-38.13080360867914
1739209752.7580254;-45.120503652039325
1739209752.7580276;-45.120503652039325
1739209752.7580297;-38.13080360867914
1739209752.7580318;-45.120503652039325
1739209752.758034;-45.120503652039325
1739209752.7580361;-38.13080360867914
1739209752.7580383;-38.13080360867914
1739209752.7580404;-45.120503652039325
1739209752.7580423;-45.120503652039325
1739209752.7580445;-33.981070128970906
1739209752.7580466;-38.13080360867914
1739209752.7580488;-38.13080360867914
1739209752.758051;-45.120503652039325
1739209752.758053;-35.57807855764607
1739209752.7580552;-25.826314394896354
1739209752.7580574;-38.13080360867914
1739209752.7580593;-45.120503652039325
1739209752.7580614;-38.13080360867914
1739209752.7580636;-30.49652367304973
1739209752.7580657;-45.120503652039325
1739209752.7580678;-38.13080360867914
1739209752.75807;-45.120503652039325
1739209752.7580721;-33.981070128970956
1739209752.7580743;-38.13080360867914
1739209752.7580762;-38.13080360867914
1739209752.7580783;-45.120503652039325
1739209752.7580805;-45.120503652039325
1739209752.7580826;-33.981070128970906
1739209752.7580848;-38.13080360867914
1739209752.758087;-38.13080360867914
1739209752.758089;-30.49652367304973
1739209752.7580912;-38.13080360867914
1739209752.758093;-35.57807855764607
1739209752.7580953;-38.13080360867914
1739209752.7580974;-32.816014438256545
1739209752.7580996;-45.120503652039325
1739209752.7581017;-45.120503652039325
1739209752.7581038;-45.120503652039325
1739209752.758106;-45.120503652039325
1739209752.758108;-38.13080360867914
1739209752.75811;-45.120503652039325
1739209752.7581122;-45.120503652039325
1739209752.7581143;-45.120503652039325
1739209752.7581165;-38.13080360867914
1739209752.7581186;-38.13080360867914
1739209752.7581208;-38.13080360867914
1739209752.758123;-45.120503652039325
1739209752.7581248;-45.120503652039325
1739209752.758127;-45.120503652039325
1739209752.7581291;-45.120503652039325
1739209752.7581313;-45.120503652039325
1739209752.7581334;-38.13080360867914
1739209752.7581356;-35.57807855764607
1739209752.7581377;-45.120503652039325
1739209752.7581398;-33.981070128970906
1739209752.7581418;-35.57807855764607
1739209752.758144;-38.13080360867914
1739209752.758146;-45.120503652039325
1739209752.7581482;-33.981070128970906
1739209752.7581503;-45.120503652039325
1739209752.7581525;-45.120503652039325
1739209752.7581546;-38.13080360867914
1739209752.7581568;-35.57807855764607
1739209752.7581587;-38.13080360867914
1739209752.7581608;-45.120503652039325
1739209752.758163;-45.120503652039325
1739209752.7581651;-38.13080360867914
1739209752.7581673;-45.120503652039325
1739209752.7581694;-38.13080360867914
1739209752.7581716;-45.120503652039325
1739209752.7581737;-31.141103565318915
1739209752.7581756;-33.981070128970906
1739209752.7581778;-38.13080360867914
1739209752.75818;-38.13080360867914
1739209752.758182;-35.57807855764607
1739209752.7581842;-45.120503652039325
1739209752.7581863;-38.13080360867914
1739209752.7581885;-38.13080360867914
1739209752.7581906;-35.57807855764607
1739209752.7581925;-38.13080360867914
1739209752.7581947;-38.13080360867914
1739209752.7581968;-45.120503652039325
1739209752.758199;-45.120503652039325
1739209752.7582011;-45.120503652039325
1739209752.7582033;-38.13080360867914
1739209752.7582054;-45.120503652039325
1739209752.7582076;-33.981070128970906
1739209752.7582095;-31.141103565318915
1739209752.7582116;-38.13080360867914
1739209752.7582138;-38.13080360867914
1739209752.758216;-45.120503652039325
1739209752.758218;-45.120503652039325
1739209752.7582202;-38.13080360867914
1739209752.7582223;-45.120503652039325
1739209752.7582245;-45.120503652039325
1739209752.7582264;-45.120503652039325
1739209752.7582285;-38.13080360867914
1739209752.7582307;-38.13080360867914
1739209752.7582328;-45.120503652039325
1739209752.758235;-38.13080360867914
1739209752.7582371;-38.13080360867914
1739209752.7582393;-45.120503652039325
1739209752.7582412;-45.120503652039325
1739209752.7582433;-38.13080360867914
1739209752.7582455;-45.120503652039325
1739209752.7582476;-45.120503652039325
1739209752.7582498;-45.120503652039325
1739209752.758252;-45.120503652039325
1739209752.758254;-38.13080360867914
1739209752.7582562;-38.13080360867914
1739209752.758258;-45.120503652039325
1739209752.7582603;-38.13080360867914
1739209752.7582624;-38.13080360867914
1739209752.7582645;-45.120503652039325
1739209752.7582667;-45.120503652039325
1739209752.7582688;-38.13080360867914
1739209752.758271;-45.120503652039325
1739209752.7582731;-45.120503652039325
1739209752.758275;-38.13080360867914
1739209752.7582772;-33.981070128970906
1739209752.7582793;-38.13080360867914
1739209752.7582815;-38.13080360867914
1739209752.7582836;-45.120503652039325
1739209752.7582858;-45.120503652039325
1739209752.758288;-45.120503652039325
1739209752.75829;-38.13080360867914
1739209752.758292;-35.57807855764607
1739209752.758294;-45.120503652039325
1739209752.7582963;-45.120503652039325
1739209752.7582984;-45.120503652039325
1739209752.7583005;-38.13080360867914
1739209752.7583027;-45.120503652039325
1739209752.7583048;-45.120503652039325
1739209752.758307;-38.13080360867914
1739209752.758309;-45.120503652039325
1739209752.758311;-30.49652367304973
1739209752.7583132;-32.816014438256545
1739209752.7583153;-45.120503652039325
1739209752.7583175;-33.981070128970906
1739209752.7583196;-33.981070128970906
1739209752.7583218;-33.981070128970906
1739209752.758324;-45.120503652039325
1739209752.7583258;-38.13080360867914
1739209752.758328;-38.13080360867914
1739209752.75833;-35.57807855764607
1739209752.7583323;-38.13080360867914
1739209752.7583344;-32.816014438256545
1739209752.7583365;-38.13080360867914
1739209752.7583387;-45.120503652039325
1739209752.7583408;-38.13080360867914
1739209752.7583427;-35.57807855764607
1739209752.758345;-45.120503652039325
1739209752.758347;-45.120503652039325
1739209752.7583492;-38.13080360867914
1739209752.7583513;-35.57807855764607
1739209752.7583535;-33.981070128970906
1739209752.7583556;-45.120503652039325
1739209752.7583578;-38.13080360867914
1739209752.7583597;-35.57807855764607
1739209752.7583618;-30.49652367304973
1739209752.758364;-29.438486411369333
1739209752.758366;-38.13080360867914
1739209752.7583683;-38.13080360867914
1739209752.7583704;-45.120503652039325
1739209752.7583725;-38.13080360867914
1739209752.7583747;-45.120503652039325
1739209752.7583766;-38.13080360867914
1739209752.7583787;-45.120503652039325
1739209752.758381;-38.13080360867914
1739209752.758383;-38.13080360867914
1739209752.7583852;-45.120503652039325
1739209752.7583873;-38.13080360867914
1739209752.7583895;-38.13080360867914
1739209752.7583914;-38.13080360867914
1739209752.7583935;-45.120503652039325
1739209752.7583957;-29.438486411369333
1739209752.7583978;-28.21854285175415
1739209752.7584;-45.120503652039325
1739209752.758402;-45.120503652039325
1739209752.7584043;-35.57807855764607
1739209752.7584064;-35.57807855764607
1739209752.7584083;-45.120503652039325
1739209752.7584105;-45.120503652039325
1739209752.7584126;-45.120503652039325
1739209752.7584147;-45.120503652039325
1739209752.758417;-45.120503652039325
1739209752.758419;-45.120503652039325
1739209752.7584212;-45.120503652039325
1739209752.7584233;-38.13080360867914
1739209752.7584252;-38.13080360867914
1739209752.7584274;-38.13080360867914
1739209752.7584295;-45.120503652039325
1739209752.7584317;-45.120503652039325
1739209752.7584338;-45.120503652039325
1739209752.758436;-45.120503652039325
1739209752.758438;-38.13080360867914
1739209752.7584403;-45.120503652039325
1739209752.7584422;-32.816014438256545
1739209752.7584443;-38.13080360867914
1739209752.7584465;-35.57807855764607
1739209752.7584486;-29.438486411369333
1739209752.7584507;-38.13080360867914
1739209752.758453;-38.13080360867914
1739209752.758455;-35.57807855764607
1739209752.7584572;-35.57807855764607
1739209752.758459;-45.120503652039325
1739209752.7584612;-35.57807855764607
1739209752.7584634;-45.120503652039325
1739209752.7584655;-33.981070128970956
1739209752.7584677;-33.981070128970906
1739209752.7584698;-35.57807855764607
1739209752.758472;-45.120503652039325
1739209752.758474;-45.120503652039325
1739209752.758476;-33.981070128970906
1739209752.7584782;-35.57807855764607
1739209752.7584803;-38.13080360867914
1739209752.7584825;-35.57807855764607
1739209752.7584846;-38.13080360867914
1739209752.7584867;-38.13080360867914
1739209752.758489;-38.13080360867914
1739209752.758491;-45.120503652039325
1739209752.758493;-38.13080360867914
1739209752.758495;-38.13080360867914
1739209752.7584972;-45.120503652039325
1739209752.7584994;-45.120503652039325
1739209752.7585015;-38.13080360867914
1739209752.7585037;-38.13080360867914
1739209752.7585058;-45.120503652039325
1739209752.758508;-35.57807855764607
1739209752.7585099;-38.13080360867914
1739209752.758512;-38.13080360867914
1739209752.7585142;-45.120503652039325
1739209752.7585163;-45.120503652039325
1739209752.7585185;-38.13080360867914
1739209752.7585206;-45.120503652039325
1739209752.7585227;-45.120503652039325
1739209752.7585247;-38.13080360867914
1739209752.7585268;-38.13080360867914
1739209752.758529;-45.120503652039325
1739209752.758531;-38.13080360867914
1739209752.7585332;-33.981070128970906
1739209752.7585354;-38.13080360867914
1739209752.7585375;-45.120503652039325
1739209752.7585397;-45.120503652039325
1739209752.7585416;-45.120503652039325
1739209752.7585437;-45.120503652039325
1739209752.7585459;-45.120503652039325
1739209752.758548;-45.120503652039325
1739209752.7585502;-45.120503652039325
1739209752.7585523;-33.981070128970906
1739209752.7585545;-38.13080360867914
1739209752.7585566;-38.13080360867914
1739209752.7585585;-35.57807855764607
1739209752.7585607;-38.13080360867914
1739209752.7585628;-38.13080360867914
1739209752.758565;-38.13080360867914
1739209752.758567;-45.120503652039325
1739209752.7585692;-35.57807855764607
1739209752.7585714;-38.13080360867914
1739209752.7585735;-45.120503652039325
1739209752.7585754;-45.120503652039325
1739209752.7585776;-45.120503652039325
1739209752.7585797;-38.13080360867914
1739209752.7585819;-38.13080360867914
1739209752.758584;-38.13080360867914
1739209752.7585862;-31.141103565318915
1739209752.7585883;-38.13080360867914
1739209752.7585905;-45.120503652039325
1739209752.7585924;-38.13080360867914
1739209752.7585945;-33.981070128970906
1739209752.7585967;-45.120503652039325
1739209752.7585988;-45.120503652039325
1739209752.758601;-45.120503652039325
1739209752.758603;-38.13080360867914
1739209752.7586052;-45.120503652039325
1739209752.7586074;-45.120503652039325
1739209752.7586093;-45.120503652039325
1739209752.7586114;-45.120503652039325
1739209752.7586136;-45.120503652039325
1739209752.7586157;-35.57807855764607
1739209752.7586179;-38.13080360867914
1739209752.75862;-33.981070128970906
1739209752.7586222;-45.120503652039325
1739209752.7586243;-35.57807855764607
1739209752.7586262;-35.57807855764607
1739209752.7586284;-38.13080360867914
1739209752.7586305;-38.13080360867914
1739209752.7586327;-38.13080360867914
1739209752.7586348;-45.120503652039325
1739209752.758637;-38.13080360867914
1739209752.758639;-45.120503652039325
1739209752.7586412;-33.981070128970906
1739209752.7586432;-38.13080360867914
1739209752.7586453;-45.120503652039325
1739209752.7586474;-45.120503652039325
1739209752.7586496;-35.57807855764607
1739209752.7586517;-35.57807855764607
1739209752.7586539;-33.981070128970906
1739209752.758656;-45.120503652039325
1739209752.758658;-38.13080360867914
1739209752.75866;-35.57807855764607
1739209752.7586622;-38.13080360867914
1739209752.7586644;-45.120503652039325
1739209752.7586665;-38.13080360867914
1739209752.7586687;-35.57807855764607
1739209752.7586708;-45.120503652039325
1739209752.758673;-45.120503652039325
1739209752.7586749;-35.57807855764607
