CAN Message; 0x98:00009df17ddb5fbc
1739209810.8516636;-45.120503652039325
1739209810.8516665;-45.120503652039325
1739209810.8516693;-32.816014438256545
1739209810.851672;-45.120503652039325
1739209810.8516748;-45.120503652039325
1739209810.8516777;-38.13080360867914
1739209810.8516803;-38.13080360867914
1739209810.8516831;-45.120503652039325
1739209810.851686;-35.57807855764607
1739209810.8516889;-38.13080360867914
1739209810.8516915;-38.13080360867914
1739209810.8516943;-32.816014438256545
1739209810.8516972;-38.13080360867914
1739209810.8516998;-45.120503652039325
1739209810.8517027;-38.13080360867914
1739209810.8517056;-38.13080360867914
1739209810.8517082;-45.120503652039325
1739209810.851711;-45.120503652039325
1739209810.851714;-45.120503652039325
1739209810.8517168;-35.57807855764607
1739209810.8517194;-45.120503652039325
1739209810.8517222;-33.981070128970906
1739209810.851725;-33.981070128970906
1739209810.8517277;-38.13080360867914
1739209810.8517306;-38.13080360867914
1739209810.8517334;-35.57807855764607
1739209810.8517363;-35.57807855764607
1739209810.851739;-33.981070128970906
1739209810.8517418;-45.120503652039325
1739209810.8517447;-45.120503652039325
1739209810.8517473;-38.13080360867914
1739209810.8517501;-38.13080360867914
1739209810.851753;-35.57807855764607
1739209810.8517556;-38.13080360867914
1739209810.8517585;-45.120503652039325
1739209810.8517613;-32.816014438256545
1739209810.8517642;-38.13080360867914
1739209810.8517668;-45.120503652039325
1739209810.8517697;-45.120503652039325
1739209810.8517725;-38.13080360867914
1739209810.8517752;-33.981070128970906
1739209810.851778;-38.13080360867914
1739209810.851781;-45.120503652039325
1739209810.8517838;-27.877744956031414
1739209810.8517864;-38.13080360867914
1739209810.8517892;-45.120503652039325
1739209810.851792;-38.13080360867914
1739209810.8517947;-45.120503652039325
1739209810.8517976;-38.13080360867914
1739209810.8518004;-45.120503652039325
1739209810.851803;-38.13080360867914
1739209810.851806;-38.13080360867914
1739209810.8518088;-45.120503652039325
1739209810.8518116;-38.13080360867914
1739209810.8518143;-38.13080360867914
1739209810.8518171;-45.120503652039325
1739209810.85182;-45.120503652039325
1739209810.8518226;-38.13080360867914
1739209810.8518255;-31.141103565318893
1739209810.8518283;-33.981070128970906
1739209810.851831;-35.57807855764607
1739209810.8518338;-35.57807855764607
1739209810.8518367;-32.816014438256545
1739209810.8518395;-33.981070128970906
1739209810.8518422;-38.13080360867914
1739209810.851845;-38.13080360867914
1739209810.851848;-35.57807855764607
1739209810.8518505;-38.13080360867914
1739209810.8518534;-38.13080360867914
1739209810.8518562;-38.13080360867914
1739209810.851859;-45.120503652039325
1739209810.8518617;-45.120503652039325
1739209810.8518646;-45.120503652039325
1739209810.8518674;-45.120503652039325
1739209810.85187;-38.13080360867914
1739209810.851873;-45.120503652039325
1739209810.8518758;-45.120503652039325
1739209810.8518784;-45.120503652039325
1739209810.8518813;-45.120503652039325
1739209810.8518841;-38.13080360867914
1739209810.851887;-35.57807855764607
1739209810.8518896;-38.13080360867914
1739209810.8518925;-38.13080360867914
1739209810.8518953;-35.57807855764607
1739209810.851898;-35.57807855764607
1739209810.8519008;-38.13080360867914
1739209810.8519037;-45.120503652039325
1739209810.8519065;-38.13080360867914
1739209810.8519092;-35.57807855764607
1739209810.851912;-45.120503652039325
1739209810.851915;-35.57807855764607
1739209810.8519175;-45.120503652039325
1739209810.8519204;-45.120503652039325
1739209810.8519232;-45.120503652039325
1739209810.8519258;-45.120503652039325
1739209810.8519287;-45.120503652039325
1739209810.8519316;-45.120503652039325
1739209810.8519344;-38.13080360867914
1739209810.851937;-45.120503652039325
1739209810.85194;-45.120503652039325
1739209810.8519428;-32.816014438256545
1739209810.8519454;-45.120503652039325
1739209810.8519483;-45.120503652039325
1739209810.8519511;-38.13080360867914
1739209810.851954;-32.816014438256545
1739209810.8519566;-45.120503652039325
1739209810.8519595;-45.120503652039325
1739209810.8519623;-45.120503652039325
1739209810.851965;-45.120503652039325
1739209810.8519678;-38.13080360867914
1739209810.8519707;-35.57807855764607
1739209810.8519733;-38.13080360867914
1739209810.8519762;-45.120503652039325
1739209810.851979;-38.13080360867914
1739209810.8519819;-32.816014438256545
1739209810.8519845;-45.120503652039325
1739209810.8519874;-38.13080360867914
1739209810.8519902;-38.13080360867914
1739209810.8519928;-38.13080360867914
1739209810.8519957;-45.120503652039325
1739209810.8519986;-38.13080360867914
1739209810.8520014;-38.13080360867914
1739209810.852004;-35.57807855764607
1739209810.852007;-38.13080360867914
1739209810.8520098;-27.8777449560314
1739209810.8520124;-38.13080360867914
1739209810.8520153;-35.57807855764607
1739209810.852018;-33.981070128970906
1739209810.8520207;-35.57807855764607
1739209810.8520236;-45.120503652039325
1739209810.8520265;-45.120503652039325
1739209810.8520293;-45.120503652039325
1739209810.852032;-38.13080360867914
1739209810.8520348;-38.13080360867914
1739209810.8520377;-45.120503652039325
1739209810.8520403;-45.120503652039325
1739209810.8520432;-45.120503652039325
1739209810.852046;-38.13080360867914
1739209810.8520486;-38.13080360867914
1739209810.8520515;-38.13080360867914
1739209810.8520544;-31.141103565318893
1739209810.8520572;-38.13080360867914
1739209810.8520598;-45.120503652039325
1739209810.8520627;-45.120503652039325
1739209810.8520656;-38.13080360867914
1739209810.8520682;-45.120503652039325
1739209810.852071;-38.13080360867914
1739209810.852074;-38.13080360867914
1739209810.8520768;-33.981070128970906
1739209810.8520794;-38.13080360867914
1739209810.8520823;-45.120503652039325
1739209810.852085;-45.120503652039325
1739209810.8520877;-32.816014438256545
1739209810.8520906;-38.13080360867914
1739209810.8520935;-45.120503652039325
1739209810.852096;-38.13080360867914
1739209810.852099;-38.13080360867914
1739209810.8521018;-45.120503652039325
1739209810.8521047;-45.120503652039325
1739209810.8521073;-45.120503652039325
1739209810.8521101;-45.120503652039325
1739209810.852113;-38.13080360867914
1739209810.8521156;-35.57807855764607
1739209810.8521185;-38.13080360867914
1739209810.8521214;-27.8777449560314
1739209810.8521242;-35.57807855764607
1739209810.8521268;-33.981070128970906
1739209810.8521297;-38.13080360867914
1739209810.8521326;-45.120503652039325
1739209810.8521352;-38.13080360867914
1739209810.852138;-45.120503652039325
1739209810.852141;-45.120503652039325
1739209810.8521435;-45.120503652039325
1739209810.8521464;-45.120503652039325
1739209810.8521492;-45.120503652039325
1739209810.852152;-38.13080360867914
1739209810.8521547;-35.57807855764607
1739209810.8521576;-38.13080360867914
1739209810.8521605;-45.120503652039325
1739209810.852163;-45.120503652039325
1739209810.852166;-45.120503652039325
1739209810.8521688;-45.120503652039325
1739209810.8521717;-45.120503652039325
1739209810.8521743;-38.13080360867914
1739209810.8521771;-38.13080360867914
1739209810.85218;-45.120503652039325
1739209810.8521826;-45.120503652039325
1739209810.8521855;-45.120503652039325
1739209810.8521883;-38.13080360867914
1739209810.852191;-38.13080360867914
1739209810.8521938;-45.120503652039325
1739209810.8521967;-38.13080360867914
1739209810.8521996;-35.57807855764607
1739209810.8522022;-35.57807855764607
1739209810.852205;-45.120503652039325
1739209810.852208;-38.13080360867914
1739209810.8522105;-38.13080360867914
1739209810.8522134;-45.120503652039325
1739209810.8522162;-45.120503652039325
1739209810.852219;-38.13080360867914
1739209810.8522217;-35.57807855764607
1739209810.8522246;-33.981070128970906
1739209810.8522274;-45.120503652039325
1739209810.85223;-38.13080360867914
1739209810.852233;-32.816014438256545
1739209810.8522358;-38.13080360867914
1739209810.8522384;-45.120503652039325
1739209810.8522413;-38.13080360867914
1739209810.8522441;-35.57807855764607
1739209810.852247;-45.120503652039325
1739209810.8522496;-45.120503652039325
1739209810.8522525;-45.120503652039325
1739209810.8522553;-38.13080360867914
1739209810.852258;-38.13080360867914
1739209810.8522608;-45.120503652039325
1739209810.8522637;-38.13080360867914
1739209810.8522663;-35.57807855764607
1739209810.8522692;-38.13080360867914
1739209810.852272;-45.120503652039325
1739209810.852275;-38.13080360867914
1739209810.8522775;-35.57807855764607
1739209810.8522804;-38.13080360867914
1739209810.8522832;-45.120503652039325
1739209810.8522859;-45.120503652039325
1739209810.8522887;-45.120503652039325
1739209810.8522916;-45.120503652039325
1739209810.8522944;-38.13080360867914
1739209810.852297;-45.120503652039325
1739209810.8523;-45.120503652039325
1739209810.8523028;-33.981070128970906
1739209810.8523054;-38.13080360867914
1739209810.8523083;-38.13080360867914
1739209810.8523111;-45.120503652039325
1739209810.8523138;-38.13080360867914
1739209810.8523166;-38.13080360867914
1739209810.8523195;-45.120503652039325
1739209810.8523223;-45.120503652039325
1739209810.852325;-33.981070128970906
1739209810.8523278;-33.981070128970906
1739209810.8554943;-45.120503652039325
1739209810.8554974;-45.120503652039325
1739209810.8555005;-38.13080360867914
1739209810.8555036;-45.120503652039325
1739209810.8555067;-45.120503652039325
1739209810.8555098;-45.120503652039325
1739209810.8555129;-38.13080360867914
1739209810.855516;-38.13080360867914
1739209810.855519;-45.120503652039325
1739209810.8555222;-31.141103565318893
1739209810.8555253;-38.13080360867914
1739209810.8555284;-38.13080360867914
1739209810.8555315;-45.120503652039325
1739209810.8555346;-45.120503652039325
1739209810.8555377;-38.13080360867914
1739209810.8555408;-38.13080360867914
1739209810.8555439;-38.13080360867914
1739209810.855547;-45.120503652039325
1739209810.8555498;-38.13080360867914
1739209810.855553;-35.57807855764607
1739209810.855556;-45.120503652039325
1739209810.855559;-45.120503652039325
1739209810.8555622;-38.13080360867914
1739209810.8555653;-38.13080360867914
1739209810.8555684;-38.13080360867914
1739209810.8555715;-45.120503652039325
1739209810.8555746;-38.13080360867914
1739209810.8555777;-35.57807855764607
1739209810.8555808;-38.13080360867914
1739209810.855584;-45.120503652039325
1739209810.855587;-38.13080360867914
1739209810.85559;-35.57807855764607
1739209810.8555932;-38.13080360867914
1739209810.8555963;-38.13080360867914
1739209810.8555994;-38.13080360867914
1739209810.8556025;-45.120503652039325
1739209810.8556056;-45.120503652039325
1739209810.8556087;-32.816014438256545
1739209810.8556118;-35.57807855764607
1739209810.855615;-35.57807855764607
1739209810.855618;-45.120503652039325
1739209810.855621;-45.120503652039325
1739209810.8556242;-33.981070128970906
1739209810.8556273;-38.13080360867914
1739209810.8556304;-38.13080360867914
1739209810.8556335;-45.120503652039325
1739209810.8556366;-45.120503652039325
1739209810.8556397;-45.120503652039325
1739209810.8556428;-45.120503652039325
1739209810.855646;-45.120503652039325
1739209810.855649;-33.981070128970906
1739209810.855652;-45.120503652039325
1739209810.8556552;-45.120503652039325
1739209810.8556583;-38.13080360867914
1739209810.8556614;-33.981070128970906
1739209810.8556645;-45.120503652039325
1739209810.8556674;-45.120503652039325
1739209810.8556705;-45.120503652039325
1739209810.8556736;-33.981070128970906
1739209810.8556767;-45.120503652039325
1739209810.8556798;-38.13080360867914
1739209810.8556828;-38.13080360867914
1739209810.855686;-38.13080360867914
1739209810.855689;-45.120503652039325
1739209810.8556921;-45.120503652039325
1739209810.8556952;-38.13080360867914
1739209810.8556983;-45.120503652039325
1739209810.8557014;-45.120503652039325
1739209810.8557045;-38.13080360867914
1739209810.8557076;-45.120503652039325
1739209810.8557107;-38.13080360867914
1739209810.8557138;-38.13080360867914
1739209810.855717;-45.120503652039325
1739209810.85572;-45.120503652039325
1739209810.8557231;-33.981070128970906
1739209810.8557262;-38.13080360867914
1739209810.8557293;-45.120503652039325
1739209810.8557324;-45.120503652039325
1739209810.8557355;-38.13080360867914
1739209810.8557386;-45.120503652039325
1739209810.8557417;-45.120503652039325
1739209810.8557448;-38.13080360867914
1739209810.855748;-32.816014438256545
1739209810.855751;-38.13080360867914
1739209810.8557541;-38.13080360867914
1739209810.8557572;-45.120503652039325
1739209810.8557603;-45.120503652039325
1739209810.8557634;-32.816014438256545
1739209810.8557665;-38.13080360867914
1739209810.8557696;-45.120503652039325
1739209810.8557727;-28.992665084841942
1739209810.8557758;-33.981070128970906
1739209810.855779;-45.120503652039325
1739209810.855782;-45.120503652039325
1739209810.855785;-33.981070128970906
1739209810.855788;-38.13080360867914
1739209810.855791;-45.120503652039325
1739209810.8557942;-38.13080360867914
1739209810.8557973;-38.13080360867914
1739209810.8558004;-38.13080360867914
1739209810.8558035;-38.13080360867914
1739209810.8558066;-45.120503652039325
1739209810.8558097;-38.13080360867914
1739209810.8558128;-45.120503652039325
1739209810.855816;-45.120503652039325
1739209810.855819;-33.981070128970906
1739209810.855822;-38.13080360867914
1739209810.8558252;-45.120503652039325
1739209810.8558283;-38.13080360867914
1739209810.8558314;-45.120503652039325
1739209810.8558345;-45.120503652039325
1739209810.8558376;-45.120503652039325
1739209810.8558407;-38.13080360867914
1739209810.8558438;-38.13080360867914
1739209810.855847;-33.981070128970906
1739209810.85585;-32.816014438256545
1739209810.855853;-38.13080360867914
1739209810.8558562;-45.120503652039325
1739209810.8558593;-38.13080360867914
1739209810.8558624;-45.120503652039325
1739209810.8558655;-45.120503652039325
1739209810.8558686;-38.13080360867914
1739209810.8558717;-38.13080360867914
1739209810.8558748;-38.13080360867914
1739209810.8558779;-38.13080360867914
1739209810.855881;-45.120503652039325
1739209810.855884;-38.13080360867914
1739209810.8558872;-38.13080360867914
1739209810.8558903;-38.13080360867914
1739209810.8558934;-38.13080360867914
1739209810.8558965;-38.13080360867914
1739209810.8558996;-35.57807855764607
1739209810.8559024;-38.13080360867914
1739209810.8559055;-45.120503652039325
1739209810.8559086;-45.120503652039325
1739209810.8559117;-45.120503652039325
1739209810.8559148;-45.120503652039325
1739209810.855918;-45.120503652039325
1739209810.855921;-38.13080360867914
1739209810.8559241;-32.816014438256545
1739209810.8559272;-38.13080360867914
1739209810.8559303;-38.13080360867914
1739209810.8559334;-32.816014438256545
1739209810.8559365;-45.120503652039325
1739209810.8559396;-45.120503652039325
1739209810.8559427;-35.57807855764607
1739209810.8559458;-38.13080360867914
1739209810.855949;-45.120503652039325
1739209810.855952;-38.13080360867914
1739209810.8559551;-38.13080360867914
1739209810.8559582;-33.981070128970906
