CAN Message; 0x150:0400e118ae2d0e3b
1739209889.655527;-45.120503652039325
1739209889.6555288;-45.120503652039325
1739209889.6555305;-38.13080360867914
1739209889.6555324;-38.13080360867914
1739209889.655534;-38.13080360867914
1739209889.6555357;-45.120503652039325
1739209889.6555374;-38.13080360867914
1739209889.6555393;-38.13080360867914
1739209889.655541;-38.13080360867914
1739209889.6555426;-38.13080360867914
1739209889.6555443;-38.13080360867914
1739209889.6555462;-35.57807855764607
1739209889.6555479;-38.13080360867914
1739209889.6555495;-38.13080360867914
1739209889.6555512;-38.13080360867914
1739209889.655553;-45.120503652039325
1739209889.6555548;-38.13080360867914
1739209889.6555564;-45.120503652039325
1739209889.655558;-38.13080360867914
1739209889.65556;-38.13080360867914
1739209889.6555617;-35.57807855764607
1739209889.6555634;-45.120503652039325
1739209889.655565;-45.120503652039325
1739209889.6555667;-45.120503652039325
1739209889.6555686;-38.13080360867914
1739209889.6555703;-35.57807855764607
1739209889.655572;-45.120503652039325
1739209889.6555736;-45.120503652039325
1739209889.6555755;-33.981070128970906
1739209889.6555772;-38.13080360867914
1739209889.6555789;-38.13080360867914
1739209889.6555805;-38.13080360867914
1739209889.6555824;-45.120503652039325
1739209889.655584;-38.13080360867914
1739209889.6555858;-45.120503652039325
1739209889.6555874;-35.57807855764607
1739209889.6555893;-38.13080360867914
1739209889.655591;-45.120503652039325
1739209889.6555927;-45.120503652039325
1739209889.6555943;-38.13080360867914
1739209889.6555963;-38.13080360867914
1739209889.655598;-38.13080360867914
1739209889.6555996;-45.120503652039325
1739209889.6556013;-33.981070128970906
1739209889.6556032;-31.141103565318915
1739209889.6556048;-35.57807855764607
1739209889.6556065;-33.981070128970906
1739209889.6556082;-45.120503652039325
1739209889.65561;-45.120503652039325
1739209889.6556118;-45.120503652039325
1739209889.6556134;-38.13080360867914
1739209889.655615;-38.13080360867914
1739209889.655617;-30.49652367304973
1739209889.6556187;-38.13080360867914
1739209889.6556203;-38.13080360867914
1739209889.655622;-38.13080360867914
1739209889.655624;-38.13080360867914
1739209889.6556256;-45.120503652039325
1739209889.6556273;-45.120503652039325
1739209889.655629;-38.13080360867914
1739209889.6556306;-38.13080360867914
1739209889.6556325;-38.13080360867914
1739209889.6556342;-38.13080360867914
1739209889.6556358;-38.13080360867914
1739209889.6556375;-38.13080360867914
1739209889.6556394;-35.57807855764607
1739209889.655641;-38.13080360867914
1739209889.6556427;-45.120503652039325
1739209889.6556444;-45.120503652039325
1739209889.6556463;-38.13080360867914
1739209889.655648;-38.13080360867914
1739209889.6556497;-38.13080360867914
1739209889.6556513;-45.120503652039325
1739209889.6556532;-38.13080360867914
1739209889.655655;-38.13080360867914
1739209889.6556566;-38.13080360867914
1739209889.6556582;-28.992665084841942
1739209889.6556602;-45.120503652039325
1739209889.6556618;-45.120503652039325
1739209889.6556635;-45.120503652039325
1739209889.6556652;-38.13080360867914
1739209889.655667;-45.120503652039325
1739209889.6556687;-45.120503652039325
1739209889.6556704;-38.13080360867914
1739209889.655672;-32.816014438256545
1739209889.655674;-45.120503652039325
1739209889.6556756;-38.13080360867914
1739209889.6556773;-45.120503652039325
1739209889.655679;-38.13080360867914
1739209889.655681;-35.57807855764607
1739209889.6556826;-45.120503652039325
1739209889.6556842;-45.120503652039325
1739209889.655686;-33.981070128970906
1739209889.6556876;-38.13080360867914
1739209889.6556895;-45.120503652039325
1739209889.6556911;-45.120503652039325
1739209889.6556928;-45.120503652039325
1739209889.6556945;-45.120503652039325
1739209889.6556964;-38.13080360867914
1739209889.655698;-38.13080360867914
1739209889.6556997;-45.120503652039325
1739209889.6557014;-45.120503652039325
1739209889.6557033;-45.120503652039325
1739209889.655705;-35.57807855764607
1739209889.6557066;-45.120503652039325
1739209889.6557083;-45.120503652039325
1739209889.6557102;-45.120503652039325
1739209889.655712;-35.57807855764607
1739209889.6557136;-38.13080360867914
1739209889.6557152;-45.120503652039325
1739209889.6557171;-45.120503652039325
1739209889.6557188;-45.120503652039325
1739209889.6557205;-38.13080360867914
1739209889.6557221;-35.57807855764607
1739209889.655724;-38.13080360867914
1739209889.6557257;-32.816014438256545
1739209889.6557274;-32.816014438256545
1739209889.655729;-38.13080360867914
1739209889.655731;-38.13080360867914
1739209889.6557326;-28.21854285175415
1739209889.6557343;-45.120503652039325
1739209889.655736;-45.120503652039325
1739209889.6557379;-45.120503652039325
1739209889.6557395;-38.13080360867914
1739209889.6557412;-38.13080360867914
1739209889.655743;-45.120503652039325
1739209889.6557448;-45.120503652039325
1739209889.6557465;-38.13080360867914
1739209889.6557481;-45.120503652039325
1739209889.6557498;-35.57807855764607
1739209889.6557515;-38.13080360867914
1739209889.6557534;-45.120503652039325
1739209889.655755;-38.13080360867914
1739209889.6557567;-38.13080360867914
1739209889.6557584;-45.120503652039325
1739209889.6557603;-38.13080360867914
1739209889.655762;-45.120503652039325
1739209889.6557636;-45.120503652039325
1739209889.6557653;-45.120503652039325
1739209889.6557672;-45.120503652039325
1739209889.6557689;-45.120503652039325
1739209889.6557705;-45.120503652039325
1739209889.6557722;-38.13080360867914
1739209889.655774;-45.120503652039325
1739209889.6557758;-38.13080360867914
1739209889.6557775;-38.13080360867914
1739209889.6557791;-38.13080360867914
1739209889.655781;-45.120503652039325
1739209889.6557827;-45.120503652039325
1739209889.6557844;-33.981070128970906
1739209889.655786;-38.13080360867914
1739209889.655788;-45.120503652039325
1739209889.6557896;-45.120503652039325
1739209889.6557913;-38.13080360867914
1739209889.655793;-35.57807855764607
1739209889.6557949;-45.120503652039325
1739209889.6557965;-32.816014438256545
1739209889.6557982;-38.13080360867914
1739209889.6557999;-45.120503652039325
1739209889.6558018;-45.120503652039325
1739209889.6558034;-35.57807855764607
1739209889.655805;-38.13080360867914
1739209889.6558068;-45.120503652039325
1739209889.6558087;-45.120503652039325
1739209889.6558104;-45.120503652039325
1739209889.655812;-32.816014438256545
1739209889.6558137;-35.57807855764607
1739209889.6558154;-35.57807855764607
1739209889.6558173;-35.57807855764607
1739209889.655819;-38.13080360867914
1739209889.6558206;-38.13080360867914
1739209889.6558223;-38.13080360867914
1739209889.6558242;-38.13080360867914
1739209889.6558259;-45.120503652039325
1739209889.6558275;-45.120503652039325
1739209889.6558292;-35.57807855764607
1739209889.655831;-38.13080360867914
1739209889.6558328;-45.120503652039325
1739209889.6558344;-45.120503652039325
1739209889.655836;-45.120503652039325
1739209889.655838;-38.13080360867914
1739209889.6558397;-45.120503652039325
1739209889.6558414;-45.120503652039325
1739209889.655843;-45.120503652039325
1739209889.655845;-38.13080360867914
1739209889.6558466;-38.13080360867914
1739209889.6558483;-45.120503652039325
1739209889.65585;-38.13080360867914
1739209889.6558518;-45.120503652039325
1739209889.6558535;-28.58837851428586
1739209889.6558552;-33.981070128970906
1739209889.6558568;-45.120503652039325
1739209889.6558588;-45.120503652039325
1739209889.6558604;-38.13080360867914
1739209889.655862;-38.13080360867914
1739209889.6558638;-45.120503652039325
1739209889.6558657;-45.120503652039325
1739209889.6558673;-33.981070128970956
1739209889.655869;-45.120503652039325
1739209889.6558707;-45.120503652039325
1739209889.6558726;-45.120503652039325
1739209889.6558743;-45.120503652039325
1739209889.655876;-45.120503652039325
1739209889.6558776;-45.120503652039325
1739209889.6558793;-45.120503652039325
1739209889.6558812;-28.992665084841942
1739209889.6558828;-31.141103565318915
1739209889.6558845;-45.120503652039325
1739209889.6558862;-38.13080360867914
1739209889.655888;-32.816014438256545
1739209889.6558897;-38.13080360867914
1739209889.6558914;-45.120503652039325
1739209889.655893;-38.13080360867914
1739209889.655895;-38.13080360867914
1739209889.6558967;-38.13080360867914
1739209889.6558983;-45.120503652039325
1739209889.6559;-45.120503652039325
1739209889.655902;-45.120503652039325
1739209889.6559036;-45.120503652039325
1739209889.6559052;-45.120503652039325
1739209889.655907;-38.13080360867914
1739209889.6559088;-30.49652367304973
1739209889.6559105;-38.13080360867914
1739209889.6559122;-45.120503652039325
1739209889.6559138;-45.120503652039325
1739209889.6559157;-45.120503652039325
1739209889.6559174;-45.120503652039325
1739209889.655919;-45.120503652039325
1739209889.6559207;-45.120503652039325
1739209889.6559227;-45.120503652039325
1739209889.6559243;-38.13080360867914
1739209889.655926;-38.13080360867914
1739209889.6559277;-45.120503652039325
1739209889.6559296;-45.120503652039325
1739209889.6559312;-38.13080360867914
1739209889.655933;-45.120503652039325
1739209889.6559346;-38.13080360867914
1739209889.6559365;-45.120503652039325
1739209889.6559381;-38.13080360867914
1739209889.6559398;-33.981070128970906
1739209889.655941;-38.13080360867914
1739209889.6559422;-38.13080360867914
1739209889.6559436;-38.13080360867914
1739209889.6559448;-45.120503652039325
1739209889.655946;-45.120503652039325
1739209889.6559472;-38.13080360867914
1739209889.6559484;-31.141103565318915
1739209889.6559498;-38.13080360867914
1739209889.655951;-45.120503652039325
1739209889.6559522;-38.13080360867914
1739209889.6559534;-38.13080360867914
1739209889.6559548;-35.57807855764607
1739209889.655956;-38.13080360867914
1739209889.6559572;-38.13080360867914
1739209889.6559584;-28.58837851428586
1739209889.6559596;-35.57807855764607
1739209889.655961;-45.120503652039325
1739209889.6559622;-45.120503652039325
1739209889.6559634;-45.120503652039325
1739209889.6559646;-38.13080360867914
1739209889.6559658;-38.13080360867914
1739209889.6559672;-38.13080360867914
1739209889.6559684;-38.13080360867914
1739209889.6559696;-45.120503652039325
1739209889.6559708;-38.13080360867914
1739209889.6559722;-45.120503652039325
1739209889.6559734;-38.13080360867914
1739209889.6559746;-32.816014438256545
1739209889.6559758;-45.120503652039325
1739209889.655977;-35.57807855764607
1739209889.6559784;-38.13080360867914
1739209889.6559796;-45.120503652039325
1739209889.6559808;-45.120503652039325
1739209889.655982;-45.120503652039325
1739209889.6559832;-45.120503652039325
1739209889.6559846;-45.120503652039325
1739209889.6559858;-45.120503652039325
1739209889.655987;-38.13080360867914
1739209889.6559882;-38.13080360867914
1739209889.6559896;-38.13080360867914
1739209889.6559908;-45.120503652039325
1739209889.655992;-38.13080360867914
1739209889.6559932;-45.120503652039325
1739209889.6559944;-45.120503652039325
1739209889.6559958;-38.13080360867914
1739209889.655997;-38.13080360867914
1739209889.6559982;-38.13080360867914
1739209889.6559994;-38.13080360867914
1739209889.6560006;-38.13080360867914
1739209889.656002;-45.120503652039325
1739209889.6560032;-38.13080360867914
1739209889.6560044;-35.57807855764607
1739209889.6560056;-38.13080360867914
1739209889.6560068;-38.13080360867914
1739209889.6560082;-33.981070128970906
1739209889.6560094;-38.13080360867914
1739209889.6560106;-45.120503652039325
1739209889.6560118;-45.120503652039325
1739209889.6560133;-38.13080360867914
1739209889.6560144;-45.120503652039325
1739209889.6560156;-45.120503652039325
1739209889.6560168;-45.120503652039325
1739209889.656018;-45.120503652039325
1739209889.6560194;-38.13080360867914
1739209889.6560206;-38.13080360867914
1739209889.6560218;-45.120503652039325
1739209889.656023;-38.13080360867914
1739209889.6560242;-32.816014438256545
1739209889.6560256;-38.13080360867914
1739209889.6560268;-38.13080360867914
1739209889.656028;-38.13080360867914
1739209889.6560292;-38.13080360867914
1739209889.6560307;-45.120503652039325
1739209889.6560318;-45.120503652039325
1739209889.656033;-45.120503652039325
1739209889.6560342;-35.57807855764607
1739209889.6560354;-45.120503652039325
1739209889.6560369;-45.120503652039325
1739209889.656038;-45.120503652039325
1739209889.6560392;-45.120503652039325
1739209889.6560404;-38.13080360867914
1739209889.6560416;-45.120503652039325
1739209889.656043;-38.13080360867914
1739209889.6560442;-38.13080360867914
1739209889.6560454;-38.13080360867914
1739209889.6560466;-45.120503652039325
1739209889.656048;-33.981070128970906
1739209889.6560493;-27.8777449560314
1739209889.6560504;-33.981070128970906
1739209889.6560516;-45.120503652039325
1739209889.6560528;-32.816014438256545
1739209889.6560543;-32.816014438256545
1739209889.6560555;-45.120503652039325
1739209889.6560566;-38.13080360867914
1739209889.6560578;-38.13080360867914
1739209889.656059;-45.120503652039325
1739209889.6560605;-38.13080360867914
1739209889.6560616;-45.120503652039325
1739209889.6560628;-45.120503652039325
1739209889.656064;-45.120503652039325
1739209889.6560655;-38.13080360867914
1739209889.6560667;-45.120503652039325
1739209889.6560678;-38.13080360867914
1739209889.656069;-45.120503652039325
1739209889.6560702;-45.120503652039325
1739209889.6560717;-45.120503652039325
1739209889.6560729;-38.13080360867914
1739209889.656074;-35.57807855764607
1739209889.6560752;-38.13080360867914
1739209889.6560764;-45.120503652039325
1739209889.6560779;-38.13080360867914
1739209889.656079;-26.991370085610736
1739209889.6560802;-38.13080360867914
1739209889.6560814;-45.120503652039325
1739209889.6560826;-38.13080360867914
1739209889.656084;-35.57807855764607
1739209889.6560853;-45.120503652039325
1739209889.6560864;-45.120503652039325
1739209889.6560876;-45.120503652039325
1739209889.656089;-38.13080360867914
1739209889.6560903;-45.120503652039325
1739209889.6560915;-35.57807855764607
1739209889.6560926;-45.120503652039325
1739209889.6560938;-45.120503652039325
1739209889.6560953;-33.981070128970906
1739209889.6560965;-45.120503652039325
1739209889.6560977;-45.120503652039325
1739209889.6560988;-32.816014438256545
1739209889.6561;-33.981070128970906
1739209889.6561015;-38.13080360867914
1739209889.6561027;-38.13080360867914
1739209889.6561038;-33.981070128970906
1739209889.656105;-45.120503652039325
1739209889.6561065;-45.120503652039325
1739209889.6561077;-38.13080360867914
1739209889.6561089;-38.13080360867914
1739209889.65611;-45.120503652039325
1739209889.6561112;-45.120503652039325
1739209889.6561127;-38.13080360867914
1739209889.6561139;-35.57807855764607
1739209889.656115;-38.13080360867914
1739209889.6561162;-45.120503652039325
1739209889.6561174;-45.120503652039325
1739209889.6561189;-38.13080360867914
1739209889.65612;-45.120503652039325
1739209889.6561213;-45.120503652039325
1739209889.6561224;-38.13080360867914
1739209889.6561239;-45.120503652039325
1739209889.656125;-45.120503652039325
1739209889.6561263;-35.57807855764607
1739209889.6561275;-38.13080360867914
