CAN Message; 0x77:e356d0424adaa71c
1739209587.8358574;-38.13080360867914
1739209587.83586;-38.13080360867914
1739209587.8358626;-32.816014438256545
1739209587.835865;-31.141103565318915
1739209587.8358676;-45.120503652039325
1739209587.83587;-35.57807855764607
1739209587.8358727;-38.13080360867914
1739209587.8358753;-45.120503652039325
1739209587.8358777;-38.13080360867914
1739209587.8358803;-35.57807855764607
1739209587.8358827;-38.13080360867914
1739209587.8358853;-45.120503652039325
1739209587.8358877;-45.120503652039325
1739209587.8358903;-38.13080360867914
1739209587.835893;-38.13080360867914
1739209587.8358953;-45.120503652039325
1739209587.835898;-38.13080360867914
1739209587.8359003;-38.13080360867914
1739209587.835903;-35.57807855764607
1739209587.8359056;-38.13080360867914
1739209587.835908;-38.13080360867914
1739209587.8359106;-35.57807855764607
1739209587.835913;-38.13080360867914
1739209587.8359156;-35.57807855764607
1739209587.8359182;-38.13080360867914
1739209587.8359206;-45.120503652039325
1739209587.8359232;-45.120503652039325
1739209587.8359256;-45.120503652039325
1739209587.8359282;-38.13080360867914
1739209587.8359306;-38.13080360867914
1739209587.8359332;-45.120503652039325
1739209587.8359358;-45.120503652039325
1739209587.8359382;-45.120503652039325
1739209587.8359408;-35.57807855764607
1739209587.8359432;-35.57807855764607
1739209587.8359458;-38.13080360867914
1739209587.8359485;-45.120503652039325
1739209587.8359509;-45.120503652039325
1739209587.8359535;-38.13080360867914
1739209587.8359559;-35.57807855764607
1739209587.8359585;-38.13080360867914
1739209587.8359609;-35.57807855764607
1739209587.8359635;-45.120503652039325
1739209587.835966;-45.120503652039325
1739209587.8359685;-38.13080360867914
1739209587.835971;-38.13080360867914
1739209587.8359735;-45.120503652039325
1739209587.8359761;-45.120503652039325
1739209587.8359787;-38.13080360867914
1739209587.8359811;-45.120503652039325
1739209587.8359838;-38.13080360867914
1739209587.8359861;-45.120503652039325
1739209587.8359888;-38.13080360867914
1739209587.8359914;-32.816014438256545
1739209587.8359938;-35.57807855764607
1739209587.8359964;-28.21854285175415
1739209587.8359988;-35.57807855764607
1739209587.8360014;-45.120503652039325
1739209587.8360038;-38.13080360867914
1739209587.8360064;-35.57807855764607
1739209587.836009;-38.13080360867914
1739209587.8360114;-35.57807855764607
1739209587.836014;-45.120503652039325
1739209587.8360164;-45.120503652039325
1739209587.836019;-45.120503652039325
1739209587.8360217;-45.120503652039325
1739209587.836024;-38.13080360867914
1739209587.8360267;-45.120503652039325
1739209587.836029;-38.13080360867914
1739209587.8360317;-38.13080360867914
1739209587.8360343;-38.13080360867914
1739209587.8360367;-32.816014438256545
1739209587.8360393;-45.120503652039325
1739209587.8360417;-45.120503652039325
1739209587.8360443;-38.13080360867914
1739209587.8360467;-45.120503652039325
1739209587.8360493;-45.120503652039325
1739209587.836052;-45.120503652039325
1739209587.8360543;-38.13080360867914
1739209587.836057;-32.816014438256545
1739209587.8360593;-38.13080360867914
1739209587.836062;-45.120503652039325
1739209587.8360646;-45.120503652039325
1739209587.836067;-45.120503652039325
1739209587.8360696;-45.120503652039325
1739209587.836072;-45.120503652039325
1739209587.8360746;-33.981070128970906
1739209587.836077;-33.981070128970956
1739209587.8360796;-45.120503652039325
1739209587.8360822;-35.57807855764607
1739209587.8360846;-45.120503652039325
1739209587.8360872;-45.120503652039325
1739209587.8360896;-38.13080360867914
1739209587.8360922;-45.120503652039325
1739209587.8360949;-38.13080360867914
1739209587.8360972;-25.826314394896354
1739209587.8360999;-32.816014438256545
1739209587.8361022;-45.120503652039325
1739209587.8361049;-35.57807855764607
1739209587.8361075;-35.57807855764607
1739209587.8361099;-45.120503652039325
1739209587.8361125;-45.120503652039325
1739209587.836115;-45.120503652039325
1739209587.8361175;-45.120503652039325
1739209587.83612;-45.120503652039325
1739209587.8361225;-35.57807855764607
1739209587.8361251;-38.13080360867914
1739209587.8361275;-38.13080360867914
1739209587.8361301;-38.13080360867914
1739209587.8361325;-45.120503652039325
1739209587.8361351;-33.981070128970906
1739209587.8361378;-38.13080360867914
1739209587.8361402;-45.120503652039325
1739209587.8361428;-45.120503652039325
1739209587.8361452;-38.13080360867914
1739209587.8361478;-35.57807855764607
1739209587.8361502;-45.120503652039325
1739209587.8361528;-45.120503652039325
1739209587.8361554;-38.13080360867914
1739209587.8361578;-35.57807855764607
1739209587.8361604;-38.13080360867914
1739209587.8361628;-45.120503652039325
1739209587.8361654;-33.981070128970906
1739209587.836168;-45.120503652039325
1739209587.8361704;-33.981070128970906
1739209587.836173;-33.981070128970906
1739209587.8361754;-45.120503652039325
1739209587.836178;-45.120503652039325
1739209587.8361807;-45.120503652039325
1739209587.836183;-38.13080360867914
1739209587.8361857;-38.13080360867914
1739209587.836188;-45.120503652039325
1739209587.8361907;-45.120503652039325
1739209587.836193;-45.120503652039325
1739209587.8361957;-45.120503652039325
1739209587.8361983;-33.981070128970906
1739209587.8362007;-35.57807855764607
1739209587.8362033;-33.981070128970906
1739209587.8362057;-38.13080360867914
1739209587.8362083;-35.57807855764607
1739209587.836211;-38.13080360867914
1739209587.8362134;-38.13080360867914
1739209587.836216;-45.120503652039325
1739209587.8362184;-45.120503652039325
1739209587.836221;-38.13080360867914
1739209587.8362236;-38.13080360867914
1739209587.836226;-38.13080360867914
1739209587.8362286;-45.120503652039325
1739209587.836231;-45.120503652039325
1739209587.8362336;-32.816014438256545
1739209587.836236;-45.120503652039325
1739209587.8362386;-38.13080360867914
1739209587.8362412;-35.57807855764607
1739209587.8362436;-35.57807855764607
1739209587.8362463;-45.120503652039325
1739209587.8362486;-38.13080360867914
1739209587.8362513;-38.13080360867914
1739209587.836254;-45.120503652039325
1739209587.8362563;-38.13080360867914
1739209587.836259;-45.120503652039325
1739209587.8362613;-38.13080360867914
1739209587.836264;-33.981070128970906
1739209587.8362663;-33.981070128970906
1739209587.836269;-45.120503652039325
1739209587.8362715;-45.120503652039325
1739209587.836274;-38.13080360867914
1739209587.8362765;-38.13080360867914
1739209587.836279;-45.120503652039325
1739209587.8362815;-33.981070128970906
1739209587.8362842;-38.13080360867914
1739209587.8362865;-45.120503652039325
1739209587.8362892;-45.120503652039325
1739209587.8362916;-38.13080360867914
1739209587.8362942;-38.13080360867914
1739209587.8362968;-45.120503652039325
1739209587.8362992;-45.120503652039325
1739209587.8363018;-45.120503652039325
1739209587.8363042;-38.13080360867914
1739209587.8363068;-33.981070128970906
1739209587.8363092;-45.120503652039325
1739209587.8363118;-45.120503652039325
1739209587.8363144;-35.57807855764607
1739209587.8363168;-38.13080360867914
1739209587.8363194;-35.57807855764607
1739209587.8363218;-45.120503652039325
1739209587.8363245;-45.120503652039325
1739209587.836327;-45.120503652039325
1739209587.8363295;-45.120503652039325
1739209587.836332;-38.13080360867914
1739209587.8363345;-45.120503652039325
1739209587.836337;-45.120503652039325
1739209587.8363397;-45.120503652039325
1739209587.836342;-33.981070128970906
1739209587.8363447;-30.49652367304973
1739209587.836347;-38.13080360867914
1739209587.8363497;-45.120503652039325
1739209587.836352;-38.13080360867914
1739209587.8363547;-35.57807855764607
1739209587.8363574;-38.13080360867914
1739209587.8363597;-32.816014438256545
1739209587.8363624;-45.120503652039325
1739209587.8363647;-45.120503652039325
1739209587.8363674;-45.120503652039325
1739209587.83637;-45.120503652039325
1739209587.8363724;-45.120503652039325
1739209587.836375;-45.120503652039325
1739209587.8363774;-33.981070128970906
1739209587.83638;-45.120503652039325
1739209587.8363824;-33.981070128970906
1739209587.836385;-32.816014438256545
1739209587.8363876;-38.13080360867914
1739209587.83639;-45.120503652039325
1739209587.8363926;-33.981070128970906
1739209587.836395;-33.981070128970906
1739209587.8363976;-38.13080360867914
1739209587.8364003;-45.120503652039325
1739209587.8364027;-45.120503652039325
1739209587.8364053;-32.816014438256545
1739209587.8364077;-45.120503652039325
1739209587.8364103;-45.120503652039325
1739209587.836413;-38.13080360867914
1739209587.8364153;-45.120503652039325
1739209587.836418;-45.120503652039325
1739209587.8364203;-45.120503652039325
1739209587.836423;-45.120503652039325
1739209587.8364253;-45.120503652039325
1739209587.836428;-38.13080360867914
1739209587.8364305;-45.120503652039325
1739209587.836433;-33.981070128970906
1739209587.8364356;-28.21854285175415
1739209587.836438;-33.981070128970906
1739209587.8364406;-45.120503652039325
1739209587.8364432;-33.981070128970906
1739209587.8364456;-29.438486411369333
1739209587.8364482;-38.13080360867914
1739209587.8364506;-38.13080360867914
1739209587.8364532;-38.13080360867914
1739209587.8364558;-33.981070128970906
1739209587.8364582;-38.13080360867914
1739209587.8364608;-38.13080360867914
1739209587.8364632;-38.13080360867914
1739209587.8364658;-35.57807855764607
1739209587.8364682;-38.13080360867914
1739209587.8364708;-38.13080360867914
1739209587.8364735;-38.13080360867914
1739209587.8364758;-45.120503652039325
1739209587.8364785;-45.120503652039325
1739209587.8364809;-45.120503652039325
1739209587.8364835;-33.981070128970906
1739209587.836486;-26.035653463252796
1739209587.8364885;-38.13080360867914
1739209587.836491;-45.120503652039325
1739209587.8364935;-45.120503652039325
1739209587.836496;-38.13080360867914
1739209587.8364985;-45.120503652039325
1739209587.8365011;-38.13080360867914
1739209587.8365037;-38.13080360867914
1739209587.8365061;-38.13080360867914
1739209587.8365088;-45.120503652039325
1739209587.8365111;-32.816014438256545
1739209587.8365138;-33.981070128970906
1739209587.8365164;-45.120503652039325
1739209587.8365188;-38.13080360867914
1739209587.8365214;-38.13080360867914
1739209587.8365238;-45.120503652039325
1739209587.8365264;-35.57807855764607
1739209587.836529;-38.13080360867914
1739209587.8365314;-45.120503652039325
1739209587.836534;-45.120503652039325
1739209587.8365364;-31.141103565318893
1739209587.836539;-38.13080360867914
1739209587.8365414;-45.120503652039325
1739209587.836544;-38.13080360867914
1739209587.8365467;-45.120503652039325
1739209587.836549;-45.120503652039325
1739209587.8365517;-35.57807855764607
1739209587.836554;-45.120503652039325
1739209587.8365567;-45.120503652039325
1739209587.8365593;-38.13080360867914
1739209587.8365617;-38.13080360867914
1739209587.8365643;-38.13080360867914
1739209587.8365667;-45.120503652039325
1739209587.8365693;-45.120503652039325
1739209587.836572;-45.120503652039325
1739209587.8365743;-45.120503652039325
1739209587.836577;-38.13080360867914
1739209587.8365793;-38.13080360867914
1739209587.836582;-45.120503652039325
1739209587.8365843;-38.13080360867914
1739209587.836587;-35.57807855764607
1739209587.8365896;-38.13080360867914
1739209587.836592;-45.120503652039325
1739209587.8365946;-45.120503652039325
1739209587.836597;-38.13080360867914
1739209587.8365996;-38.13080360867914
1739209587.8366022;-45.120503652039325
1739209587.8366046;-45.120503652039325
1739209587.8366072;-45.120503652039325
1739209587.8366096;-45.120503652039325
1739209587.8366122;-38.13080360867914
1739209587.8366146;-38.13080360867914
1739209587.8366172;-45.120503652039325
1739209587.8366199;-38.13080360867914
1739209587.8366222;-38.13080360867914
1739209587.8366249;-45.120503652039325
1739209587.8366272;-38.13080360867914
1739209587.8366299;-31.141103565318915
1739209587.8366325;-45.120503652039325
1739209587.8366349;-38.13080360867914
1739209587.8366375;-35.57807855764607
1739209587.83664;-38.13080360867914
1739209587.8366425;-45.120503652039325
1739209587.8366451;-45.120503652039325
1739209587.8366475;-45.120503652039325
1739209587.8366501;-38.13080360867914
1739209587.8366525;-38.13080360867914
1739209587.8366551;-45.120503652039325
1739209587.8366575;-45.120503652039325
1739209587.8366601;-38.13080360867914
1739209587.8366628;-35.57807855764607
1739209587.8366652;-45.120503652039325
1739209587.8366678;-38.13080360867914
1739209587.8366702;-31.141103565318915
1739209587.8366728;-45.120503652039325
1739209587.8366754;-45.120503652039325
1739209587.8366778;-45.120503652039325
1739209587.8366804;-35.57807855764607
1739209587.8366828;-38.13080360867914
1739209587.8366854;-45.120503652039325
1739209587.836688;-38.13080360867914
1739209587.8366904;-32.816014438256545
1739209587.836693;-45.120503652039325
1739209587.8366954;-45.120503652039325
1739209587.836698;-45.120503652039325
1739209587.8367004;-38.13080360867914
1739209587.836703;-35.57807855764607
1739209587.8367057;-38.13080360867914
1739209587.836708;-38.13080360867914
1739209587.8367107;-31.141103565318915
1739209587.836713;-38.13080360867914
1739209587.8367157;-38.13080360867914
1739209587.8367183;-38.13080360867914
1739209587.8367207;-33.981070128970906
1739209587.8367233;-45.120503652039325
1739209587.8367257;-45.120503652039325
1739209587.8367283;-45.120503652039325
1739209587.8367307;-28.992665084841942
1739209587.8367333;-35.57807855764607
1739209587.836736;-45.120503652039325
1739209587.8367383;-38.13080360867914
1739209587.836741;-38.13080360867914
1739209587.8367434;-35.57807855764607
1739209587.836746;-38.13080360867914
1739209587.8367486;-38.13080360867914
1739209587.836751;-31.141103565318915
1739209587.8367536;-45.120503652039325
1739209587.836756;-38.13080360867914
1739209587.8367586;-38.13080360867914
1739209587.8367612;-32.816014438256545
1739209587.8367636;-38.13080360867914
1739209587.8367662;-38.13080360867914
1739209587.8367686;-35.57807855764607
1739209587.8367712;-38.13080360867914
1739209587.8367736;-45.120503652039325
1739209587.8367763;-45.120503652039325
1739209587.8367789;-45.120503652039325
1739209587.8367813;-45.120503652039325
1739209587.836784;-45.120503652039325
1739209587.8367863;-45.120503652039325
1739209587.836789;-45.120503652039325
1739209587.8367915;-45.120503652039325
1739209587.836794;-45.120503652039325
1739209587.8367965;-45.120503652039325
1739209587.836799;-45.120503652039325
1739209587.8368015;-38.13080360867914
1739209587.8368042;-45.120503652039325
1739209587.8368065;-33.981070128970906
1739209587.8368092;-32.816014438256545
1739209587.8368115;-38.13080360867914
1739209587.8368142;-45.120503652039325
1739209587.8368165;-38.13080360867914
1739209587.8368192;-35.57807855764607
1739209587.8368218;-38.13080360867914
1739209587.8368242;-38.13080360867914
1739209587.8368268;-38.13080360867914
1739209587.8368292;-45.120503652039325
1739209587.8368318;-38.13080360867914
1739209587.8368344;-38.13080360867914
